POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,125,115,67,6,3,99301
399,125,115,67,4,5,99308
400,127,114,68,4,5,99305
389,134,114,69,3,6,99308
384,137,113,71,4,6,99308
382,138,112,71,4,6,99310
380,136,113,70,6,7,99311
371,141,115,69,5,9,99313
364,145,115,69,6,9,99315
364,143,116,69,7,9,99315
356,149,115,67,8,9,99319
358,147,116,67,8,9,99318
351,153,116,67,8,10,99318
350,153,116,68,7,11,99318
354,152,114,69,7,12,99315
353,152,113,67,8,13,99317
346,154,112,69,6,15,99321
332,159,113,67,9,15,99328
328,161,112,66,10,15,99331
328,161,112,65,11,15,99331
327,160,114,64,10,16,99332
324,160,115,62,12,16,99334
321,163,116,62,12,16,99333
315,169,113,64,9,19,99334
310,170,115,63,6,22,99337
308,171,114,63,6,22,99339
305,172,114,63,5,23,99341
302,170,116,62,6,24,99343
301,170,115,62,6,24,99345
297,173,117,63,5,26,99342
298,173,116,62,7,26,99341
301,174,116,62,7,26,99337
302,174,115,62,7,27,99336
305,175,114,61,8,27,99333
304,178,112,63,8,27,99331
302,177,114,63,8,27,99332
297,178,111,63,6,29,99339
292,181,111,62,6,30,99341
292,182,109,62,4,32,99342
288,179,111,62,4,32,99347
279,184,111,60,4,34,99351
278,186,112,60,4,34,99349
278,185,114,58,6,34,99348
274,187,114,58,5,35,99350
273,188,116,58,4,36,99348
269,191,117,58,4,36,99348
263,192,118,57,5,37,99351
264,192,116,57,5,38,99351
262,189,117,60,5,38,99352
257,192,118,60,3,40,99353
257,191,118,61,3,40,99353
259,191,118,61,4,40,99350
257,191,117,62,5,40,99351
257,190,116,63,4,41,99352
255,187,118,61,6,41,99355
253,183,120,61,5,42,99359
254,181,120,62,5,42,99359
253,182,119,63,5,42,99359
251,182,119,64,3,44,99360
252,180,119,64,3,44,99361
254,174,122,65,3,44,99361
248,177,118,66,6,45,99363
246,179,115,65,9,45,99364
245,180,113,66,9,45,99365
245,178,114,65,9,46,99366
240,178,114,65,9,46,99371
238,176,113,64,10,46,99376
237,174,116,63,9,48,99376
238,168,121,62,10,48,99376
236,169,121,61,10,48,99378
231,171,118,62,7,51,99383
233,170,119,62,7,52,99380
232,164,120,61,8,53,99385
229,162,121,61,8,53,99389
222,170,118,59,11,53,99390
219,172,118,57,13,53,99391
218,172,115,60,11,55,99392
223,168,116,60,11,55,99390
218,169,116,60,11,56,99393
219,161,122,61,10,57,99393
217,161,121,60,12,57,99395
217,157,125,60,10,60,99394
217,154,125,59,11,60,99397
216,153,125,60,8,63,99398
220,146,127,60,8,64,99398
224,145,125,62,4,68,99395
225,146,123,64,3,69,99393
224,142,127,64,3,70,99393
226,141,127,65,3,70,99391
226,137,126,65,3,71,99395
226,136,129,65,3,71,99393
227,133,128,64,4,71,99396
225,133,130,63,5,71,99396
224,133,130,63,5,71,99397
227,131,131,63,5,71,99395
226,135,130,63,4,72,99393
224,132,132,63,5,72,99395
222,133,130,62,5,73,99398
218,133,131,61,6,73,99401
220,131,133,61,5,74,99399
221,131,133,61,4,75,99398
222,130,134,59,5,75,99398
219,131,135,58,5,75,99400
214,130,135,58,6,75,99405
214,129,135,58,6,76,99405
221,128,136,57,6,76,99399
220,130,131,60,6,76,99400
220,126,133,61,5,77,99401
218,125,134,61,4,78,99403
217,123,137,61,4,78,99403
220,122,137,59,6,78,99401
218,121,140,59,6,78,99401
222,120,142,57,6,80,99396
224,120,139,60,5,81,99394
229,118,138,61,5,81,99391
229,116,137,63,5,81,99392
226,116,139,60,6,82,99394
226,116,139,60,5,83,99394
227,115,139,59,5,84,99394
228,114,139,59,5,84,99394
226,117,136,57,7,84,99396
228,116,136,56,7,85,99395
229,114,137,56,7,85,99395
233,111,138,55,7,86,99393
235,109,141,55,7,86,99390
235,107,139,58,8,86,99390
238,108,136,59,7,87,99388
240,107,134,60,5,89,99388
243,107,134,60,5,89,99385
241,106,133,61,5,90,99387
