Smokes,Does not smoke
19474,80547
20242,79778
20616,79404
20123,79895
20425,79593
20032,79986
20323,79693
19970,80046
20213,79803
19808,80208
20058,79958
19724,80292
20033,79982
19689,80326
20035,79980
19661,80353
19974,80039
19611,80402
19954,80059
19598,80415
19896,80117
19542,80471
19829,80184
19467,80546
19769,80244
19425,80587
19782,80230
19432,80578
19769,80241
19417,80592
19744,80264
19374,80634
19683,80325
19343,80664
19681,80326
19324,80683
19645,80362
19315,80692
19675,80330
19348,80655
19682,80320
19324,80678
19645,80357
19303,80699
19632,80370
19304,80698
19621,80379
19282,80718
19612,80386
19283,80713
19611,80385
19288,80708
19613,80382
19286,80709
19607,80388
19285,80709
19607,80387
19285,80708
19606,80386
19285,80706
19606,80385
19285,80706
19606,80385
19285,80706
19606,80385
19285,80706
19606,80385
19284,80706
19604,80386
19282,80707
19604,80385
19282,80707
19603,80384
19281,80706
19603,80384
19277,80709
19601,80385
19276,80709
19600,80384
19276,80708
19600,80383
19276,80706
19600,80382
19276,80706
19600,80381
19276,80705
19600,80380
19276,80704
19598,80381
19268,80711
19592,80387
19266,80712
19589,80389
19266,80712
19589,80388
19270,80707
19591,80386
19270,80706
19590,80386
19270,80705
19590,80385
19270,80705
19590,80385
19270,80705
19590,80385
19269,80705
19590,80384
19269,80705
19590,80384
19269,80705
19590,80384
19269,80705
19590,80384
19269,80705
19590,80384
19269,80705
19589,80384
19269,80704
19588,80384
19269,80703
19588,80384
19269,80703
19588,80384
19269,80703
19588,80384
19269,80703
19588,80384
19269,80703
19588,80383
19268,80703
19588,80383
19268,80703
19588,80383
19268,80703
19588,80382
19268,80702
19587,80382
19267,80702
19587,80382
19267,80702
19586,80381
19266,80701
19587,80379
19267,80699
19589,80377
19275,80691
19593,80372
19283,80682
19596,80369
19291,80674
19610,80355
19296,80669
19619,80345
19305,80659
19626,80336
19318,80644
19637,80325
19328,80634
19648,80313
19335,80626
19654,80307
19339,80622
19665,80296
19365,80596
19711,80250
19402,80558
19729,80231
19413,80547
19745,80215
19439,80521
19764,80195
19451,80507
19770,80188
19459,80498
19776,80181
19470,80485
19785,80170
19471,80484
19784,80169
19470,80483
19784,80169
19470,80483
19784,80169
19470,80483
19783,80169
19470,80482
19783,80169
19470,80482
19783,80169
19470,80482
19783,80169
19470,80482
19783,80169
19470,80482
19783,80169
19470,80481
19783,80168
19470,80481
19783,80168
19470,80481
19783,80168
19470,80481
19783,80168
19470,80481
19783,80168
19470,80481
19783,80168
19470,80481
19783,80168
19470,80479
19782,80166
19470,80477
19782,80165
19470,80477
19782,80165
19467,80479
19779,80167
19460,80486
19771,80175
19459,80487
19768,80178
19459,80487
19767,80177
19458,80486
19767,80175
19456,80486
19767,80175
19456,80486
19767,80175
19456,80486
19767,80175
19456,80486
19766,80174
19455,80485
19766,80174
19455,80485
19766,80172
19449,80489
19763,80175
19449,80489
19763,80175
19449,80489
19763,80175
19449,80489
19763,80173
19449,80487
19763,80173
19449,80487
19763,80173
19449,80487
19763,80172
19451,80483
19764,80170
19451,80483
19764,80169
19453,80480
19766,80167
19455,80478
19766,80166
19455,80477
