Smokes,Does not smoke
19474,80549
20243,79778
20622,79396
20139,79876
20444,79571
20077,79937
20372,79642
20031,79983
20287,79727
19874,80140
20122,79892
19790,80224
20098,79916
19725,80288
20048,79964
19645,80365
19935,80075
19583,80426
19911,80098
19532,80477
19870,80139
19511,80498
19825,80184
19450,80559
19767,80242
19435,80574
19777,80231
19443,80565
19772,80234
19442,80563
19776,80229
19418,80585
19737,80266
19411,80590
19745,80255
19417,80583
19714,80286
19387,80613
19698,80302
19380,80620
19685,80314
19373,80626
19684,80315
19376,80621
19697,80300
19392,80603
19717,80276
19378,80615
19710,80283
19366,80627
19700,80292
19357,80634
19693,80298
19344,80647
19684,80307
19343,80648
19684,80306
19342,80648
19684,80305
19342,80647
19684,80305
19342,80647
19684,80305
19342,80647
19684,80305
19342,80647
19684,80304
19341,80647
19684,80304
19341,80647
19684,80304
19341,80646
19683,80304
19341,80645
19683,80302
19341,80644
19682,80301
19344,80639
19689,80294
19345,80636
19690,80288
19345,80632
19690,80287
19343,80634
19689,80288
19343,80634
19694,80282
19348,80627
19702,80273
19353,80622
19703,80272
19353,80621
19701,80271
19346,80626
19688,80284
19328,80644
19681,80290
19321,80650
19680,80291
19321,80650
19680,80291
19321,80649
19680,80290
19321,80649
19680,80290
19321,80649
19680,80289
19321,80648
19680,80289
19321,80648
19680,80289
19321,80648
19680,80289
19321,80648
19680,80289
19321,80648
19680,80289
19321,80647
19679,80289
19321,80647
19679,80289
19321,80647
19679,80289
19317,80650
19674,80293
19314,80653
19671,80295
19314,80652
19672,80292
19314,80650
19672,80292
19314,80649
19669,80292
19310,80649
19668,80291
19310,80647
19666,80291
19310,80647
19666,80291
19310,80647
19666,80291
19310,80647
19665,80289
19309,80645
19663,80290
19306,80645
19656,80295
19303,80648
19650,80300
19303,80646
19651,80297
19305,80643
19649,80299
19307,80641
19660,80288
19310,80638
19660,80288
19310,80638
19660,80286
19309,80637
19660,80286
19309,80637
19660,80286
19309,80637
19660,80285
19311,80634
19661,80283
19313,80631
19668,80274
19346,80593
19695,80242
19388,80549
19744,80193
19430,80507
19759,80177
19445,80491
19770,80166
19454,80481
19785,80150
19462,80473
19794,80140
19470,80464
19805,80129
19489,80445
19820,80114
19500,80433
19831,80102
19511,80422
19843,80090
19522,80411
19857,80075
19547,80383
19891,80039
19570,80360
19900,80029
19569,80360
19894,80035
19557,80372
19867,80061
19533,80394
19859,80068
19525,80402
19846,80081
19509,80418
19832,80094
19502,80424
19826,80100
19503,80422
19826,80099
19503,80422
19826,80099
19502,80422
19826,80098
19502,80422
19826,80098
19502,80422
19826,80098
19501,80421
19825,80097
19501,80421
19825,80097
19501,80421
19825,80097
19501,80421
19825,80097
19501,80419
19827,80093
19504,80416
19839,80079
19510,80408
19843,80075
19513,80405
19851,80066
19523,80393
19864,80050
19523,80391
19870,80044
19531,80382
19865,80048
19522,80391
19858,80054
19514,80398
19849,80063
19506,80406
19847,80065
19506,80406
19847,80065
19506,80406
19847,80065
19506,80406
19847,80065
19505,80405
19847,80063
19504,80404
19848,80060
19504,80404
19848,80060
19505,80402
19852,80055
