POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
397,125,115,67,4,5,99310
399,127,113,69,4,5,99306
396,129,113,69,3,6,99307
386,136,113,70,3,6,99309
381,137,114,71,4,6,99310
376,140,113,70,5,8,99311
374,139,114,70,5,8,99313
365,143,116,68,7,9,99315
361,144,116,69,7,9,99317
358,146,116,68,7,9,99319
353,151,116,66,8,9,99320
354,153,117,67,8,9,99315
349,154,115,67,6,11,99321
350,153,113,66,6,12,99323
351,153,113,64,7,13,99322
344,153,111,66,6,14,99329
334,156,111,64,9,14,99335
325,155,113,63,10,14,99343
321,159,112,60,12,14,99345
319,156,114,60,11,15,99348
319,154,113,58,12,15,99352
316,155,115,58,12,15,99352
303,163,113,60,8,19,99357
303,162,115,60,6,20,99357
301,164,115,60,5,21,99357
301,164,114,60,5,21,99358
297,164,115,58,4,22,99363
291,159,116,56,7,22,99372
289,162,113,57,5,24,99373
285,165,110,59,5,24,99375
291,164,111,57,6,25,99369
293,162,110,58,6,25,99369
290,159,108,59,6,25,99376
291,159,108,58,7,25,99375
285,160,108,58,6,26,99380
284,160,108,57,6,26,99382
284,158,107,58,6,26,99384
278,161,110,56,5,28,99385
276,163,109,55,5,29,99386
268,167,109,54,4,30,99391
267,166,108,54,4,31,99393
265,167,108,53,5,31,99394
263,167,109,52,5,32,99395
262,168,109,52,5,32,99395
257,171,111,50,5,33,99396
255,170,111,50,5,34,99398
256,166,110,50,5,35,99401
254,164,112,51,4,35,99403
255,163,111,53,3,36,99402
252,161,111,52,3,37,99407
249,165,107,54,2,38,99408
248,164,110,54,2,38,99407
248,161,110,51,4,38,99411
248,160,110,51,5,38,99411
246,159,106,53,5,38,99416
244,159,104,54,5,38,99419
244,159,102,54,5,38,99421
242,157,103,54,5,39,99423
243,155,103,53,5,39,99425
242,151,103,52,5,40,99430
241,152,101,52,7,40,99430
242,149,100,53,5,42,99432
238,148,99,53,6,42,99437
238,144,100,54,6,42,99439
235,147,97,51,8,42,99443
228,148,95,49,7,43,99453
226,144,96,47,9,43,99458
224,143,98,47,9,43,99459
224,141,95,48,7,46,99462
225,138,97,48,6,47,99462
224,140,96,49,6,47,99461
224,135,98,51,4,48,99463
222,135,98,49,5,48,99466
220,137,94,50,5,48,99469
211,144,94,51,5,48,99470
211,142,94,52,3,50,99471
213,139,96,52,3,50,99470
211,140,95,53,3,50,99471
212,136,95,54,2,51,99473
215,136,96,55,2,51,99468
212,134,97,53,5,51,99471
211,130,100,53,4,52,99473
211,128,100,52,5,52,99475
211,127,99,54,5,52,99475
214,126,99,54,5,52,99473
217,127,97,55,2,56,99469
218,126,97,56,2,56,99468
215,126,99,56,1,57,99469
216,124,101,55,3,57,99467
215,120,106,55,3,57,99467
215,118,107,55,3,57,99468
213,118,105,54,4,57,99472
215,117,105,52,4,57,99473
215,116,105,52,3,58,99474
215,117,105,51,2,59,99474
210,118,106,51,2,59,99477
208,118,106,51,2,59,99479
212,116,105,52,2,60,99476
213,116,105,51,3,60,99475
212,116,107,51,3,60,99474
210,115,106,51,3,60,99478
209,112,109,51,3,60,99479
211,114,109,51,3,60,99475
211,110,111,52,3,60,99476
212,106,114,52,3,60,99476
215,106,112,53,3,60,99474
215,104,109,52,3,62,99478
214,104,109,53,3,62,99478
213,101,109,53,2,64,99481
215,101,107,54,2,64,99480
216,100,108,53,2,64,99480
219,100,108,53,2,64,99477
220,98,110,52,2,65,99476
223,94,109,52,2,66,99477
223,94,108,52,2,66,99478
222,95,107,52,2,66,99479
220,96,107,52,1,67,99480
224,96,107,52,1,67,99476
225,96,107,52,1,67,99475
223,96,107,52,1,67,99477
224,98,105,52,1,67,99476
223,97,106,52,1,67,99477
223,93,106,51,1,68,99481
225,92,106,48,4,68,99480
226,94,106,47,6,68,99476
228,92,104,50,6,68,99475
231,92,104,50,6,68,99472
231,91,103,51,6,68,99473
231,90,102,51,4,70,99475
