neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58574,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16632
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16636
58929,24454,16633
58957,24425,16632
58984,24395,16635
59013,24367,16633
59034,24348,16631
59057,24323,16633
59096,24287,16630
59123,24260,16630
59141,24240,16632
59170,24206,16636
59180,24196,16636
59222,24156,16634
59242,24131,16637
59282,24089,16638
59307,24065,16637
59335,24034,16639
59368,24001,16639
59376,23995,16636
59421,23948,16638
59435,23933,16639
59466,23898,16641
59488,23873,16644
59505,23855,16645
59534,23827,16644
59561,23799,16645
59585,23776,16644
59603,23755,16647
59616,23740,16648
59624,23731,16649
59652,23701,16651
59680,23669,16655
59705,23640,16659
59718,23628,16658
59739,23605,16660
59777,23559,16663
59782,23556,16661
59811,23523,16664
59825,23511,16662
59855,23480,16663
59869,23461,16667
59894,23434,16669
59906,23421,16669
59926,23401,16669
59952,23374,16670
59968,23355,16673
59992,23330,16674
60009,23317,16669
60028,23300,16666
60056,23273,16665
60072,23257,16664
60084,23245,16664
60108,23221,16664
60105,23221,16666
60117,23206,16669
60118,23202,16671
60133,23186,16672
60140,23172,16679
60171,23139,16680
60178,23132,16680
60185,23125,16680
60203,23107,16680
60208,23099,16682
60243,23062,16682
60251,23054,16682
60280,23021,16685
60299,23003,16682
60327,22969,16687
60323,22971,16689
60356,22939,16687
60353,22944,16685
60363,22929,16686
60364,22927,16687
60379,22914,16685
60376,22912,16689
60389,22901,16687
60401,22886,16689
60401,22879,16696
60405,22871,16700
60417,22856,16703
60405,22866,16705
60410,22857,16707
60416,22847,16710
60427,22829,16717
60427,22827,16719
60435,22813,16725
60435,22811,16726
60434,22808,16729
60427,22816,16728
60417,22823,16731
60431,22803,16737
60425,22807,16739
60445,22789,16737
60431,22801,16739
60442,22790,16738
60424,22800,16745
60430,22790,16748
60437,22781,16750
60436,22778,16754
60435,22777,16756
60444,22769,16755
60439,22769,16760
60449,22754,16765
60449,22752,16765
60452,22744,16770
60449,22743,16774
60456,22736,16774
60439,22751,16776
60434,22750,16781
60415,22772,16778
60420,22763,16782
60403,22777,16785
60405,22773,16786
60382,22793,16789
60401,22774,16789
60383,22789,16791
60362,22812,16789
60352,22820,16791
60339,22828,16796
60344,22822,16797
60324,22836,16803
60299,22855,16806
60278,22876,16804
60266,22885,16807
60253,22893,16811
60241,22908,16808
60209,22936,16812
60201,22939,16817
60173,22968,16816
60160,22978,16818
60143,22993,16820
60138,22994,16824
60136,22995,16825
60128,22994,16832
60097,23020,16837
60074,23041,16839
60062,23047,16845
60029,23080,16845
60013,23096,16845
59980,23124,16849
59959,23139,16855
59936,23158,16858
59915,23174,16863
59874,23214,16864
59862,23223,16867
59815,23268,16869
59805,23273,16873
59772,23301,16877
59736,23332,16882
59724,23343,16883
59683,23380,16884
59669,23388,16890
59643,23408,16896
59609,23438,16900
59574,23466,16906
59563,23474,16907
59538,23490,16916
59505,23518,16921
59473,23542,16926
59436,23572,16933
59399,23605,16935
59369,23633,16937
59324,23672,16943
59306,23686,16947
59267,23719,16953
59239,23739,16959
59212,23761,16964
59157,23811,16968
59128,23836,16972
59077,23879,16980
59051,23900,16985
58995,23947,16993
58979,23957,16999
58914,24018,17003
58874,24052,17009
58832,24091,17012
58811,24108,17015
58750,24168,17016
58702,24211,17021
58660,24245,17029
58617,24284,17033
58561,24338,17034
58520,24376,17037
58482,24414,17037
58424,24462,17046
58396,24493,17043
58331,24549,17052
58289,24585,17058
58224,24646,17062
58158,24704,17070
58109,24745,17078
58040,24811,17080
58000,24850,17081
57942,24906,17083
57869,24976,17086
57824,25010,17097
57738,25088,17105
57700,25120,17110
57623,25187,17120
57567,25233,17130
57534,25263,17133
57480,25310,17140
57411,25375,17142
57371,25409,17148
57305,25470,17152
57263,25507,17157
57211,25552,17164
57146,25606,17175
57074,25674,17179
57020,25714,17193
56962,25769,17196
56891,25833,17203
56811,25906,17209
56735,25977,17213
56663,26042,17220
56581,26117,17227
56504,26183,17238
56417,26258,17250
56340,26328,17257
56281,26381,17263
56207,26446,17272
56109,26537,17278
56050,26590,17284
55957,26680,17287
55905,26729,17290
55814,26807,17302
55733,26883,17307
55650,26955,17318
55605,26990,17327
55491,27102,17328
55426,27160,17335
55333,27249,17339
55239,27333,17349
55159,27405,17356
55084,27480,17356
54988,27570,17362
54906,27646,17368
54803,27745,17372
54713,27835,17372
54632,27905,17381
54564,27962,17390
54455,28059,17402
54393,28114,17409
54284,28220,17412
54203,28290,17423
54107,28378,17431
54039,28441,17436
53939,28532,17445
