POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,124,115,67,6,3,99302
398,123,114,68,4,5,99311
400,122,114,68,4,5,99310
390,129,112,69,3,6,99314
384,131,112,70,3,6,99317
380,132,111,69,4,6,99321
380,130,113,65,6,7,99322
369,136,112,66,6,8,99326
364,138,111,66,6,9,99329
363,138,110,66,7,9,99330
358,140,111,65,8,9,99332
353,143,111,65,8,9,99334
352,143,111,64,9,9,99335
344,145,110,65,7,11,99341
344,147,109,64,8,12,99339
343,147,109,63,7,13,99341
337,145,109,64,8,13,99347
325,149,106,63,8,14,99358
315,152,108,61,9,14,99364
315,152,107,58,9,15,99367
314,153,107,58,9,15,99367
308,151,107,56,10,15,99376
305,152,107,57,7,17,99378
301,153,107,57,5,19,99381
292,159,107,57,4,20,99384
290,159,108,57,4,20,99385
288,160,107,57,4,21,99386
287,158,108,55,5,21,99389
283,157,108,55,4,22,99394
276,156,109,56,4,22,99400
275,156,109,55,5,22,99401
272,157,110,53,7,22,99402
273,157,109,54,7,22,99401
275,153,109,52,7,23,99404
275,155,109,52,7,23,99402
274,157,105,53,7,23,99404
273,155,105,53,6,24,99407
271,158,106,49,4,27,99408
273,158,103,49,4,27,99409
266,155,102,51,4,27,99418
264,157,102,51,2,29,99418
261,158,103,46,5,29,99421
256,160,104,45,4,30,99424
255,161,103,45,3,31,99425
258,162,105,44,3,31,99420
257,161,105,44,2,32,99422
252,163,104,45,3,32,99424
248,164,103,45,4,32,99427
246,165,103,47,3,33,99426
245,161,106,47,3,33,99428
244,160,102,47,3,34,99433
242,162,100,49,4,34,99432
244,160,102,50,4,34,99429
241,163,101,50,4,34,99430
241,160,103,49,4,35,99431
238,158,102,48,4,35,99438
239,156,101,47,5,35,99440
240,153,103,47,4,36,99440
239,149,103,48,3,37,99444
235,145,103,46,4,37,99453
235,145,103,46,4,37,99453
234,143,100,48,7,37,99454
235,140,98,49,7,38,99456
228,142,95,48,9,38,99463
227,138,95,48,8,39,99468
226,138,96,48,8,39,99468
223,137,96,44,10,40,99473
223,133,97,44,8,42,99476
221,135,98,44,8,42,99475
224,126,99,44,8,42,99480
217,125,99,43,8,43,99488
216,124,98,44,5,46,99490
213,125,95,46,5,46,99493
212,125,94,45,4,47,99496
207,128,93,44,4,48,99499
205,130,94,43,4,49,99498
200,131,91,45,4,49,99503
201,127,92,43,6,49,99505
200,125,91,43,6,49,99509
201,125,91,43,5,50,99508
198,126,91,43,5,50,99510
198,121,93,43,5,50,99513
203,119,91,44,3,52,99511
202,119,90,43,3,52,99514
204,116,92,43,3,52,99513
207,116,93,42,2,54,99509
205,113,95,41,1,55,99513
207,113,94,42,1,55,99511
207,112,95,42,1,55,99511
207,111,94,43,1,55,99512
203,113,94,43,1,55,99514
201,110,94,43,1,56,99518
198,111,94,43,1,56,99520
200,109,94,43,1,56,99520
201,105,97,43,1,56,99520
201,104,97,42,2,56,99521
200,105,97,42,2,56,99521
199,102,97,42,1,57,99525
193,101,100,41,1,57,99530
194,100,99,40,2,57,99531
194,99,100,40,2,57,99531
193,99,99,40,2,57,99533
193,98,99,40,2,57,99534
188,101,97,40,2,57,99538
188,101,96,41,2,57,99538
191,102,96,41,1,58,99534
188,101,97,41,0,59,99537
190,99,96,41,0,59,99538
190,97,97,41,0,59,99539
187,98,96,42,0,59,99541
186,95,96,43,0,59,99544
191,95,93,44,0,59,99541
194,95,93,42,2,59,99538
198,93,95,42,2,59,99534
195,96,95,41,3,59,99534
194,95,93,42,4,59,99536
195,91,95,44,4,59,99535
194,90,94,44,3,60,99538
193,91,93,42,4,61,99539
193,89,94,42,2,63,99540
198,88,93,43,2,63,99536
199,88,93,43,2,63,99535
199,87,94,42,1,64,99536
206,86,93,41,1,64,99532
207,87,92,42,1,64,99530
208,88,90,44,1,64,99528
209,89,88,44,1,64,99528
210,87,90,44,0,65,99527
213,85,92,43,1,65,99524
214,86,89,42,2,65,99525
