neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58574,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16636
58929,24454,16633
58957,24425,16633
58984,24394,16636
59013,24366,16634
59034,24347,16632
59057,24322,16634
59096,24286,16631
59123,24259,16631
59141,24239,16633
59170,24206,16637
59180,24196,16637
59222,24156,16635
59243,24131,16638
59283,24090,16639
59307,24065,16637
59335,24034,16639
59368,24001,16639
59377,23995,16636
59421,23948,16638
59435,23933,16639
59467,23898,16641
59488,23873,16644
59505,23855,16645
59534,23826,16644
59561,23798,16645
59585,23775,16644
59603,23753,16647
59616,23739,16648
59625,23729,16649
59653,23699,16651
59681,23667,16655
59706,23638,16659
59719,23626,16658
59740,23603,16660
59779,23558,16663
59784,23555,16661
59813,23523,16664
59827,23510,16662
59857,23478,16663
59871,23459,16667
59896,23432,16669
59909,23419,16669
59928,23399,16669
59954,23372,16670
59970,23353,16673
59994,23328,16674
60012,23314,16669
60031,23297,16667
60059,23270,16666
60075,23255,16665
60087,23243,16665
60111,23218,16665
60109,23218,16667
60121,23203,16670
60123,23199,16672
60138,23183,16673
60145,23169,16680
60176,23137,16681
60183,23130,16681
60190,23123,16681
60208,23104,16681
60213,23096,16683
60249,23060,16683
60257,23052,16683
60286,23019,16687
60306,23000,16685
60334,22967,16690
60330,22969,16692
60363,22938,16690
60361,22941,16688
60371,22929,16689
60373,22926,16690
60387,22914,16687
60385,22911,16692
60397,22901,16690
60411,22885,16692
60410,22878,16699
60414,22870,16703
60426,22855,16705
60414,22865,16707
60420,22856,16710
60426,22846,16713
60437,22828,16720
60436,22827,16722
60443,22814,16728
60444,22811,16729
60443,22808,16732
60433,22819,16731
60425,22824,16734
60438,22805,16740
60431,22810,16742
60453,22790,16740
60437,22804,16742
60450,22791,16742
60431,22802,16750
60439,22791,16753
60445,22783,16755
60445,22779,16759
60442,22780,16761
60452,22771,16760
60446,22771,16765
60458,22754,16770
60459,22752,16771
60459,22746,16776
60459,22742,16779
60463,22738,16779
60448,22751,16781
60444,22750,16786
60424,22773,16783
60430,22763,16787
60412,22777,16790
60416,22772,16791
60392,22793,16794
60412,22773,16794
60393,22789,16797
60373,22811,16794
60360,22822,16796
60348,22828,16802
60351,22824,16803
60331,22839,16808
60307,22859,16812
60287,22880,16810
60274,22888,16813
60261,22897,16817
60250,22911,16814
60219,22938,16818
60210,22942,16823
60182,22971,16822
60168,22981,16825
60152,22995,16826
60147,22995,16829
60144,22997,16829
60137,22997,16836
60105,23024,16841
60083,23043,16843
60070,23050,16848
60037,23083,16848
60020,23100,16848
59987,23127,16852
59965,23143,16858
59945,23160,16861
59923,23177,16866
59883,23216,16867
59868,23228,16870
59821,23272,16872
59809,23279,16876
59777,23306,16881
59741,23337,16886
59729,23348,16887
59687,23387,16890
59678,23390,16896
59648,23414,16902
59617,23441,16906
59580,23472,16912
59572,23478,16914
59549,23492,16923
59514,23522,16928
59482,23548,16933
59446,23576,16940
59408,23610,16942
59379,23637,16944
59334,23676,16950
59316,23690,16954
59277,23723,16960
59246,23747,16967
59222,23766,16972
59169,23815,16976
59135,23845,16980
59086,23885,16988
59061,23905,16993
59002,23956,17001
58990,23962,17007
58920,24028,17011
58884,24058,17017
58843,24096,17020
58820,24116,17023
58759,24176,17024
58711,24219,17029
58665,24257,17037
58628,24290,17041
58568,24348,17043
58529,24384,17046
58491,24421,17045
58434,24469,17054
58399,24506,17050
58344,24552,17059
58294,24596,17065
58231,24655,17069
58167,24711,17077
58117,24753,17085
58045,24821,17089
58008,24857,17089
57949,24915,17090
57877,24984,17093
57832,25018,17104
57745,25096,17112
57709,25126,17118
57633,25192,17128
57576,25239,17138
57544,25268,17141
57488,25317,17148
57422,25381,17150
57382,25414,17156
57313,25479,17160
57271,25516,17165
57221,25559,17172
57154,25615,17183
57082,25683,17187
57031,25720,17201
56971,25777,17204
56903,25838,17211
56819,25915,17217
56747,25982,17222
56670,26050,17230
56590,26124,17236
56513,26190,17247
56426,26265,17259
56347,26337,17266
56290,26388,17272
56215,26454,17281
56115,26548,17287
56057,26599,17293
55967,26684,17297
55911,26737,17300
55825,26812,17311
55741,26890,17317
55660,26960,17328
55609,27003,17336
55499,27112,17337
55436,27168,17344
55338,27262,17348
55244,27346,17358
55165,27418,17365
55090,27493,17365
54990,27587,17371
54914,27657,17377
54807,27760,17381
54719,27847,17381
54637,27919,17391
54568,27979,17400
54458,28076,17412
54399,28128,17419
54288,28236,17422
54206,28307,17433
54107,28398,17441
54041,28459,17446
53941,28550,17454
