POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
407,124,116,66,6,3,99301
399,125,114,68,4,5,99308
398,126,113,69,4,5,99308
391,132,113,69,3,6,99309
384,136,113,70,3,6,99311
381,137,112,71,4,6,99312
382,136,112,70,5,7,99311
367,138,113,69,6,8,99322
364,139,112,68,7,9,99324
360,140,112,69,7,9,99326
358,142,112,69,7,9,99326
354,145,111,69,8,9,99327
354,143,112,67,8,10,99329
348,147,111,67,8,10,99332
349,146,108,66,8,12,99334
349,143,109,64,8,14,99336
343,145,107,63,10,15,99340
342,145,108,63,10,15,99340
336,148,109,62,11,15,99342
336,149,108,62,11,15,99342
332,148,105,60,11,16,99351
330,149,105,60,11,16,99352
325,147,104,59,8,20,99360
321,149,102,60,6,22,99363
312,151,105,60,6,22,99367
309,152,104,61,5,23,99369
307,154,104,59,5,24,99370
303,152,103,60,4,25,99376
302,152,103,60,4,25,99377
294,155,103,61,3,26,99381
294,155,103,58,6,26,99381
292,157,103,59,6,26,99380
295,159,102,59,7,26,99375
296,155,100,55,7,27,99383
299,155,101,55,7,27,99379
294,157,100,57,6,28,99381
294,156,102,55,6,29,99381
290,160,102,55,6,29,99381
291,161,101,55,4,31,99380
286,160,99,57,3,32,99386
282,161,98,56,4,32,99390
278,164,95,55,5,32,99394
277,161,98,54,6,32,99395
274,164,97,52,4,34,99398
276,164,97,52,4,34,99396
275,165,98,52,3,35,99395
268,168,98,53,3,35,99398
268,169,96,52,4,36,99398
264,169,97,53,4,36,99400
260,168,95,54,3,37,99406
259,165,95,52,4,37,99411
260,164,93,52,5,37,99412
259,163,92,52,5,37,99415
258,164,91,52,4,38,99416
252,166,92,52,5,38,99418
252,167,89,53,4,39,99419
251,164,89,51,5,39,99424
251,163,87,52,5,39,99426
247,165,89,51,4,40,99427
245,159,91,53,4,40,99431
244,161,88,55,4,40,99431
238,162,88,51,8,40,99436
240,159,86,52,8,41,99437
239,157,83,52,7,42,99443
239,156,83,51,7,42,99445
237,152,83,50,8,42,99451
237,152,83,49,8,42,99452
236,151,83,49,7,43,99454
235,154,84,49,6,44,99451
234,148,91,49,6,44,99451
230,144,91,47,7,44,99460
232,139,90,48,6,45,99463
230,137,91,48,7,45,99465
228,137,91,46,8,45,99468
223,138,91,47,7,46,99471
218,139,92,46,7,47,99474
213,136,91,46,8,47,99482
213,135,91,46,7,47,99484
212,133,92,44,8,48,99486
211,134,91,44,7,49,99487
214,132,89,43,7,49,99489
213,130,92,43,6,50,99489
210,132,91,44,6,50,99490
213,130,92,44,6,50,99488
213,126,90,44,3,53,99494
215,122,90,44,3,54,99495
219,118,90,43,3,54,99496
219,117,91,43,3,54,99496
217,119,91,43,3,54,99496
216,113,92,44,3,54,99501
215,115,91,44,2,55,99501
213,110,93,43,3,55,99506
208,110,95,42,4,55,99509
209,109,94,42,4,55,99510
208,108,94,42,4,55,99512
205,109,97,42,3,56,99511
202,107,98,42,3,56,99515
201,105,96,42,4,56,99519
197,104,97,42,4,56,99523
199,102,97,41,5,56,99523
199,102,96,41,5,56,99524
197,102,98,40,4,57,99525
194,102,96,40,4,57,99530
192,101,94,40,6,57,99533
196,100,94,40,6,57,99530
197,99,94,39,5,58,99531
201,98,93,39,5,58,99529
199,94,95,39,4,59,99533
198,93,96,39,4,59,99534
196,94,97,39,4,59,99534
196,92,97,38,5,59,99536
195,91,99,36,7,59,99536
199,91,99,35,7,60,99532
201,91,100,34,8,60,99529
203,89,102,34,8,60,99527
205,90,100,35,7,61,99525
206,89,98,34,8,61,99527
202,93,98,34,5,64,99527
202,92,98,34,4,65,99528
203,92,97,34,4,65,99528
206,91,96,34,4,65,99527
205,91,97,34,4,65,99527
206,91,96,34,4,65,99527
208,90,97,34,4,65,99525
212,90,96,33,5,65,99522
213,91,93,35,4,66,99521
214,90,93,35,4,66,99521
214,90,93,35,4,66,99521
216,89,89,37,4,66,99522
215,90,90,37,5,66,99520
