Smokes,Does not smoke
19474,80549
20243,79778
20622,79397
20140,79877
20444,79573
20075,79940
20366,79649
20026,79989
20275,79740
19869,80146
20114,79901
19781,80234
20069,79946
19708,80306
20022,79990
19633,80379
19909,80103
19559,80452
19872,80139
19510,80501
19840,80171
19490,80521
19791,80220
19429,80582
19736,80275
19413,80598
19746,80264
19425,80585
19746,80262
19427,80581
19747,80261
19399,80607
19700,80306
19386,80619
19707,80298
19381,80624
19673,80331
19351,80653
19657,80347
19344,80660
19644,80358
19337,80665
19643,80359
19340,80659
19658,80341
19351,80646
19667,80328
19336,80659
19658,80337
19324,80671
19648,80346
19315,80678
19641,80352
19302,80690
19632,80360
19301,80690
19631,80358
19311,80678
19633,80355
19311,80677
19634,80353
19311,80676
19634,80353
19311,80676
19634,80353
19311,80676
19634,80351
19310,80675
19634,80351
19310,80675
19634,80350
19310,80673
19633,80350
19310,80672
19635,80347
19310,80672
19634,80346
19313,80666
19644,80334
19316,80661
19654,80321
19327,80647
19666,80308
19339,80635
19677,80297
19349,80625
19696,80276
19359,80612
19708,80263
19373,80598
19720,80251
19392,80578
19737,80233
19405,80565
19749,80221
19410,80559
19756,80213
19414,80555
19767,80202
19439,80528
19812,80155
19476,80491
19834,80133
19491,80476
19848,80119
19496,80471
19849,80117
19496,80470
19849,80117
19496,80470
19849,80117
19498,80467
19849,80115
19498,80466
19849,80115
19498,80465
19849,80114
19498,80463
19848,80112
19497,80463
19848,80112
19497,80463
19848,80112
19497,80462
19848,80111
19497,80462
19848,80111
19497,80462
19848,80110
19496,80462
19848,80110
19496,80461
19847,80110
19496,80461
19847,80110
19497,80459
19853,80102
19510,80445
19874,80080
19523,80431
19885,80069
19530,80423
19891,80061
19530,80422
19891,80061
19529,80422
19891,80060
19529,80421
19891,80058
19528,80421
19885,80063
19525,80423
19881,80067
19522,80426
19870,80077
19521,80426
19870,80077
19521,80426
19871,80074
19520,80425
19871,80074
19520,80425
19871,80074
19516,80428
19868,80076
19507,80437
19863,80081
19494,80450
19847,80096
19490,80451
19835,80105
19481,80459
19824,80116
19462,80478
19809,80131
19451,80489
19803,80137
19445,80495
19796,80144
19440,80499
19784,80154
19412,80526
19740,80198
19386,80552
19729,80209
19385,80553
19728,80210
19385,80553
19728,80209
19385,80552
19728,80208
19385,80551
19728,80208
19385,80551
19728,80208
19385,80551
19728,80208
19385,80551
19728,80208
19385,80551
19728,80208
19385,80551
19728,80206
19383,80551
19728,80206
19383,80550
19727,80206
19383,80550
19727,80206
19383,80550
19727,80206
19383,80549
19727,80202
19381,80548
19727,80201
19381,80547
19727,80201
19379,80548
19727,80200
19379,80548
19727,80200
19379,80548
19727,80200
19379,80548
19727,80199
19378,80548
19727,80199
19378,80548
19727,80199
19378,80548
19727,80199
19377,80548
19727,80198
19377,80547
19727,80194
19370,80551
19722,80196
19357,80561
19708,80210
19340,80578
19691,80227
19320,80598
19668,80250
19289,80629
19642,80276
19244,80674
19606,80312
19228,80690
19586,80332
19215,80703
19567,80351
19206,80711
19556,80361
19199,80717
19556,80360
19199,80717
19556,80360
19199,80717
19556,80360
