neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16636
58882,24499,16635
58892,24488,16634
58928,24454,16632
58956,24425,16632
58983,24394,16635
59012,24367,16633
59033,24348,16631
59056,24323,16633
59095,24287,16630
59122,24260,16630
59140,24240,16631
59169,24207,16635
59179,24197,16635
59221,24157,16633
59242,24132,16636
59282,24089,16637
59307,24065,16636
59335,24035,16638
59368,24002,16638
59377,23996,16635
59422,23949,16637
59434,23934,16638
59465,23899,16641
59487,23874,16644
59504,23856,16645
59532,23828,16643
59559,23800,16644
59583,23777,16643
59601,23756,16646
59614,23742,16647
59623,23731,16647
59651,23701,16649
59679,23669,16653
59704,23640,16657
59715,23628,16656
59735,23605,16658
59777,23559,16661
59782,23556,16659
59811,23523,16662
59825,23511,16660
59855,23480,16661
59869,23462,16665
59894,23435,16667
59906,23421,16667
59926,23401,16667
59952,23374,16668
59967,23354,16671
59990,23330,16672
60008,23316,16667
60025,23300,16665
60054,23272,16664
60070,23257,16663
60082,23245,16663
60107,23220,16663
60103,23222,16665
60116,23205,16668
60118,23201,16670
60133,23185,16671
60140,23171,16678
60171,23139,16679
60177,23133,16679
60185,23124,16679
60202,23106,16679
60208,23098,16681
60244,23062,16680
60251,23054,16680
60280,23021,16684
60301,23001,16682
60328,22969,16687
60325,22969,16689
60358,22938,16687
60355,22942,16685
60366,22930,16686
60367,22928,16686
60381,22915,16684
60378,22913,16689
60391,22901,16687
60403,22887,16689
60403,22880,16696
60407,22872,16700
60419,22857,16702
60407,22867,16704
60413,22858,16707
60419,22848,16710
60430,22830,16717
60429,22829,16719
60436,22816,16725
60437,22814,16726
60435,22810,16729
60426,22819,16728
60416,22826,16731
60430,22806,16737
60423,22811,16739
60445,22791,16737
60430,22804,16739
60442,22792,16739
60423,22803,16746
60431,22792,16749
60437,22784,16751
60437,22780,16755
60435,22780,16757
60444,22772,16756
60438,22773,16761
60449,22757,16766
60452,22753,16767
60452,22748,16772
60450,22745,16775
60455,22740,16775
60440,22753,16777
60434,22753,16782
60415,22775,16779
60422,22764,16783
60403,22779,16786
60407,22774,16787
60383,22795,16790
60403,22775,16790
60384,22791,16793
60365,22812,16790
60351,22824,16792
60339,22830,16796
60343,22825,16797
60319,22843,16803
60299,22859,16807
60278,22880,16805
60263,22892,16808
60252,22899,16812
60240,22913,16808
60208,22941,16812
60200,22944,16817
60173,22972,16816
60158,22983,16818
60142,22997,16820
60141,22994,16824
60136,22998,16824
60129,22997,16831
60095,23026,16836
60076,23043,16838
60062,23051,16844
60032,23081,16844
60014,23099,16844
59979,23129,16848
59960,23142,16854
59936,23162,16857
59915,23178,16862
59874,23218,16863
59859,23230,16865
59813,23273,16866
59801,23280,16871
59771,23305,16875
59733,23338,16880
59725,23345,16881
59680,23387,16884
59672,23389,16889
59643,23412,16895
59612,23439,16899
59574,23470,16905
59565,23477,16907
59541,23492,16916
59506,23522,16921
59475,23546,16926
59439,23575,16933
59402,23608,16935
59372,23636,16937
59327,23675,16943
59308,23690,16947
59270,23722,16953
59241,23743,16960
59215,23764,16965
59165,23810,16969
59130,23841,16973
59081,23882,16981
59058,23899,16986
58998,23951,16994
58984,23959,17000
58915,24024,17004
58880,24053,17010
58834,24096,17013
58816,24110,17016
58754,24171,17017
58706,24214,17022
58666,24246,17030
58622,24286,17034
58566,24340,17036
58527,24376,17038
58487,24415,17038
58431,24462,17047
58398,24498,17044
58336,24551,17053
58294,24587,17059
58224,24653,17063
58164,24706,17070
58111,24751,17078
58042,24814,17083
58001,24854,17084
57944,24910,17085
57870,24980,17088
57827,25013,17098
57741,25091,17106
57704,25121,17112
57627,25187,17122
57574,25230,17132
57539,25262,17135
57484,25310,17142
57416,25375,17144
57375,25409,17150
57305,25475,17154
57265,25509,17158
57211,25556,17165
57147,25609,17176
57076,25676,17180
57022,25716,17194
56965,25770,17197
56892,25836,17204
56813,25908,17210
56739,25977,17215
56663,26044,17222
56583,26117,17229
56509,26180,17239
56419,26258,17251
56342,26327,17259
56282,26381,17265
56211,26443,17274
56111,26536,17280
56049,26592,17286
55963,26675,17288
55906,26729,17291
55820,26803,17303
55730,26885,17308
55657,26947,17319
55606,26989,17328
55491,27103,17329
55430,27157,17336
55333,27250,17340
55238,27335,17350
55161,27404,17357
55085,27480,17357
54984,27575,17363
54908,27645,17369
54802,27747,17372
54713,27836,17372
54634,27905,17381
54567,27963,17390
54456,28062,17402
54396,28113,17409
54282,28223,17412
54203,28291,17423
54104,28381,17431
54035,28445,17435
53934,28537,17444
