Smokes,Does not smoke
19474,80549
20243,79777
20622,79398
20152,79866
20460,79558
20083,79935
20373,79644
20024,79993
20276,79741
19870,80147
20119,79897
19789,80227
20099,79915
19758,80256
20107,79906
19746,80266
20033,79979
19677,80335
20015,79997
19659,80353
19956,80056
19609,80402
19892,80119
19524,80487
19823,80188
19471,80539
19823,80185
19476,80532
19807,80201
19468,80540
19784,80224
19429,80579
19724,80282
19396,80609
19712,80293
19382,80623
19684,80319
19375,80628
19708,80295
19402,80601
19714,80289
19380,80621
19679,80322
19350,80651
19650,80351
19339,80660
19648,80350
19343,80654
19659,80338
19344,80652
19658,80338
19344,80652
19658,80338
19344,80652
19657,80337
19354,80640
19659,80335
19354,80638
19658,80334
19354,80637
19664,80326
19363,80627
19676,80314
19379,80611
19694,80296
19387,80603
19695,80294
19386,80603
19695,80294
19386,80603
19695,80294
19386,80603
19695,80293
19386,80601
19694,80293
19386,80600
19696,80289
19389,80596
19702,80282
19391,80593
19705,80278
19392,80591
19704,80278
19392,80590
19704,80277
19391,80589
19704,80276
19391,80588
19703,80276
19391,80588
19703,80276
19391,80587
19702,80276
19391,80587
19702,80275
19395,80582
19704,80273
19395,80582
19704,80273
19396,80578
19703,80270
19396,80577
19703,80270
19396,80577
19703,80270
19396,80577
19703,80270
19395,80577
19703,80269
19395,80577
19703,80269
19395,80577
19703,80269
19395,80577
19703,80269
19395,80577
19703,80269
19395,80575
19702,80268
19395,80575
19702,80267
19395,80574
19702,80267
19395,80573
19702,80266
19395,80573
19702,80266
19395,80573
19702,80265
19394,80573
19702,80263
19390,80575
19691,80274
19368,80597
19659,80304
19339,80624
19630,80333
19327,80634
19615,80346
19294,80667
19589,80372
19252,80707
19555,80404
19228,80731
19538,80420
19215,80742
19534,80423
19212,80745
19529,80428
19199,80758
19522,80435
19202,80754
19521,80435
19203,80752
19535,80420
19215,80740
19539,80415
19213,80739
19526,80426
19197,80754
19510,80441
19169,80782
19488,80463
19135,80815
19434,80516
19089,80861
19408,80541
19076,80873
19403,80546
19071,80878
19401,80546
19076,80871
19403,80542
19075,80870
19403,80542
19075,80870
19403,80542
19075,80869
19402,80542
19075,80869
19402,80542
19075,80869
19402,80541
19074,80869
19402,80541
19074,80869
19402,80541
19074,80869
19402,80540
19073,80869
19402,80540
19073,80869
19402,80540
19073,80869
19402,80539
19072,80868
19402,80538
19072,80868
19402,80538
19072,80868
19402,80538
19072,80868
19402,80538
19072,80867
19401,80538
19072,80867
19401,80537
19072,80866
19401,80537
19072,80865
19400,80536
19072,80864
19400,80536
19072,80864
19400,80535
19072,80862
19400,80534
19072,80860
19399,80533
19072,80860
19399,80533
19072,80860
19399,80533
19072,80860
19399,80532
19071,80860
19398,80531
19070,80859
19398,80530
19070,80858
19398,80530
19070,80858
19398,80530
19069,80858
19398,80529
19069,80857
19398,80528
19069,80857
19398,80525
19066,80857
19398,80525
19066,80857
19398,80525
19066,80857
19398,80525
19062,80860
19397,80525
19062,80860
19397,80525
19061,80860
19397,80524
19061,80859
19396,80524
19061,80859
19395,80523
19059,80858
19394,80523
19058,80858
19393,80522
