neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16635
58929,24454,16633
58957,24425,16633
58984,24393,16636
59013,24366,16634
59034,24347,16632
59057,24322,16634
59096,24286,16631
59123,24259,16631
59141,24239,16633
59170,24206,16636
59180,24196,16636
59222,24156,16634
59244,24131,16637
59283,24090,16638
59308,24063,16637
59335,24033,16639
59368,24000,16639
59376,23994,16635
59421,23947,16637
59434,23932,16638
59466,23897,16641
59488,23872,16644
59505,23854,16645
59534,23826,16644
59561,23798,16645
59584,23775,16644
59602,23754,16647
59615,23739,16648
59624,23729,16649
59652,23699,16651
59680,23667,16655
59704,23639,16659
59716,23626,16658
59736,23602,16660
59778,23557,16663
59783,23553,16661
59812,23521,16664
59826,23509,16662
59856,23478,16663
59870,23459,16667
59894,23432,16669
59907,23419,16669
59927,23399,16669
59952,23371,16670
59968,23352,16673
59992,23327,16674
60011,23313,16669
60029,23297,16667
60057,23270,16666
60074,23254,16665
60086,23242,16665
60109,23218,16665
60107,23218,16667
60119,23203,16670
60121,23199,16672
60136,23182,16673
60143,23168,16680
60174,23136,16681
60181,23129,16681
60188,23121,16681
60206,23103,16681
60209,23095,16683
60245,23059,16682
60252,23052,16682
60282,23018,16686
60302,22999,16684
60329,22967,16689
60326,22968,16691
60358,22938,16689
60357,22940,16687
60367,22928,16688
60369,22925,16688
60383,22913,16686
60381,22910,16691
60393,22900,16689
60406,22885,16691
60406,22877,16698
60410,22869,16702
60422,22854,16705
60409,22864,16706
60415,22855,16709
60422,22845,16712
60433,22827,16719
60431,22826,16721
60438,22813,16727
60439,22810,16728
60439,22807,16731
60431,22816,16730
60420,22823,16733
60434,22803,16739
60427,22808,16741
60448,22789,16739
60433,22802,16741
60445,22790,16741
60426,22801,16749
60434,22790,16752
60440,22782,16754
60440,22778,16758
60438,22778,16760
60447,22770,16759
60441,22771,16764
60452,22755,16769
60455,22751,16770
60454,22747,16775
60453,22743,16778
60457,22739,16778
60443,22751,16780
60437,22752,16785
60419,22773,16782
60425,22763,16786
60407,22777,16789
60411,22772,16790
60386,22794,16793
60407,22773,16793
60388,22789,16796
60368,22811,16793
60356,22821,16795
60343,22829,16800
60346,22825,16801
60326,22839,16807
60302,22859,16811
60283,22878,16809
60268,22890,16812
60257,22897,16816
60244,22912,16813
60212,22940,16817
60204,22943,16822
60175,22973,16821
60163,22982,16823
60146,22996,16825
60143,22995,16828
60140,22997,16829
60131,22998,16836
60101,23023,16841
60080,23042,16843
60067,23049,16849
60034,23082,16848
60016,23099,16848
59984,23126,16853
59962,23142,16859
59942,23159,16862
59920,23176,16867
59880,23215,16868
59864,23228,16871
59819,23271,16873
59806,23278,16878
59774,23305,16882
59737,23337,16887
59729,23344,16888
59686,23384,16891
59676,23388,16897
59648,23410,16902
59615,23438,16906
59580,23467,16912
59569,23475,16914
59543,23492,16923
59511,23519,16928
59477,23545,16935
59442,23574,16941
59405,23608,16943
59378,23633,16945
59331,23674,16951
59313,23688,16955
59274,23721,16961
59245,23743,16968
59219,23764,16973
59167,23812,16977
59132,23843,16981
59086,23881,16989
59059,23903,16994
59002,23952,17002
58987,23961,17008
58920,24024,17012
58884,24054,17018
58843,24092,17021
58820,24112,17024
58759,24172,17025
58710,24216,17030
58667,24250,17038
58625,24287,17042
58568,24342,17044
58525,24382,17047
58490,24417,17047
58430,24467,17055
58397,24503,17052
58339,24552,17061
58292,24593,17067
58227,24654,17071
58164,24709,17079
58112,24753,17087
58041,24820,17091
58002,24858,17092
57943,24916,17093
57873,24983,17096
57827,25018,17107
57740,25095,17115
57707,25122,17121
57625,25194,17131
57570,25239,17141
57538,25268,17144
57482,25317,17151
57419,25378,17153
57378,25413,17159
57307,25480,17163
57269,25512,17169
57214,25560,17176
57150,25613,17187
57077,25681,17191
57025,25719,17205
56968,25773,17208
56897,25837,17215
56814,25914,17221
56739,25985,17225
56666,26049,17232
56583,26125,17239
56510,26187,17250
56419,26266,17262
56344,26334,17268
56283,26389,17274
56209,26454,17283
56112,26545,17289
56054,26597,17295
55963,26685,17298
55909,26736,17301
55820,26814,17312
55737,26892,17317
55656,26962,17328
55607,27002,17337
55495,27112,17338
55428,27172,17345
55334,27262,17349
55241,27345,17359
55160,27419,17366
55087,27492,17366
54989,27584,17372
54910,27657,17378
54808,27755,17382
54717,27846,17382
54636,27917,17392
54568,27977,17400
54460,28072,17413
54399,28126,17420
54288,28234,17422
54209,28301,17434
54109,28393,17442
54043,28454,17447
53942,28546,17456
