neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58575,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16632
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16636
58929,24454,16633
58957,24425,16633
58984,24395,16636
59013,24368,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59123,24260,16630
59141,24240,16632
59169,24207,16636
59179,24197,16636
59221,24157,16634
59243,24132,16637
59282,24091,16638
59306,24067,16637
59334,24036,16639
59367,24003,16639
59375,23997,16636
59418,23950,16638
59432,23935,16639
59464,23900,16641
59486,23875,16644
59503,23857,16645
59532,23829,16644
59559,23801,16645
59583,23778,16644
59601,23757,16647
59614,23742,16648
59623,23732,16649
59651,23702,16651
59677,23670,16655
59702,23641,16659
59714,23628,16658
59734,23604,16660
59776,23559,16663
59781,23556,16661
59810,23524,16664
59823,23512,16662
59853,23481,16663
59867,23463,16667
59892,23436,16669
59905,23423,16669
59925,23402,16669
59950,23375,16670
59967,23355,16673
59990,23331,16674
60009,23317,16669
60027,23301,16666
60055,23274,16665
60072,23258,16664
60084,23246,16664
60109,23220,16664
60105,23222,16666
60118,23205,16669
60120,23201,16671
60135,23185,16672
60142,23171,16679
60173,23139,16680
60179,23132,16679
60186,23125,16679
60204,23107,16679
60210,23098,16681
60246,23062,16681
60252,23053,16681
60281,23020,16685
60301,23002,16683
60329,22969,16688
60324,22971,16690
60357,22939,16688
60355,22943,16686
60366,22931,16687
60368,22928,16688
60382,22916,16686
60380,22913,16690
60393,22902,16688
60406,22887,16690
60406,22880,16697
60410,22872,16701
60422,22857,16703
60410,22867,16705
60416,22858,16708
60424,22847,16711
60433,22830,16718
60432,22829,16720
60439,22816,16726
60440,22814,16727
60440,22810,16730
60431,22820,16729
60421,22827,16732
60434,22807,16738
60428,22811,16740
60450,22791,16738
60434,22804,16740
60445,22793,16739
60427,22803,16747
60435,22792,16750
60441,22784,16752
60441,22780,16756
60439,22780,16758
60448,22772,16757
60442,22773,16762
60454,22756,16767
60455,22754,16768
60456,22748,16773
60456,22744,16776
60459,22740,16776
60444,22753,16778
60440,22752,16783
60420,22775,16780
60428,22763,16784
60408,22779,16786
60411,22774,16787
60388,22794,16790
60407,22775,16790
60388,22791,16793
60368,22813,16790
60355,22824,16792
60342,22832,16797
60347,22825,16798
60325,22840,16804
60300,22858,16808
60282,22878,16806
60266,22890,16809
60254,22898,16812
60243,22912,16809
60212,22939,16813
60203,22943,16818
60176,22971,16817
60161,22982,16820
60145,22996,16821
60143,22994,16825
60137,22998,16826
60130,22998,16831
60099,23024,16836
60077,23044,16838
60064,23050,16843
60030,23084,16843
60013,23101,16842
59980,23129,16847
59960,23143,16853
59938,23162,16856
59917,23178,16861
59876,23218,16862
59859,23230,16865
59814,23273,16867
59801,23280,16870
59769,23307,16874
59733,23337,16879
59721,23348,16880
59679,23387,16883
59670,23390,16888
59641,23413,16894
59609,23441,16898
59573,23469,16904
59563,23477,16906
59538,23493,16913
59505,23518,16918
59472,23544,16925
59436,23574,16931
59399,23609,16933
59371,23634,16935
59325,23674,16941
59307,23688,16945
59268,23721,16951
59238,23744,16958
59213,23764,16963
59161,23812,16967
59126,23842,16971
59080,23880,16979
59054,23901,16984
58995,23952,16992
58984,23957,16998
58914,24023,17002
58879,24052,17008
58838,24090,17011
58815,24110,17014
58754,24170,17015
58705,24214,17020
58664,24247,17028
58620,24287,17032
58566,24339,17034
58525,24376,17037
58486,24414,17037
58425,24466,17046
58396,24497,17043
58335,24549,17052
58289,24588,17058
58222,24651,17062
58161,24705,17069
58106,24752,17077
58040,24812,17082
57999,24852,17083
57938,24912,17084
57869,24978,17087
57823,25013,17098
57737,25091,17106
57700,25122,17112
57625,25187,17122
57569,25232,17132
57536,25262,17134
57482,25309,17141
57413,25374,17143
57375,25406,17149
57305,25472,17153
57264,25508,17158
57209,25555,17165
57147,25606,17176
57072,25677,17180
57018,25717,17194
56964,25768,17197
56893,25832,17204
56809,25908,17210
56737,25974,17215
56663,26041,17222
56583,26113,17229
56508,26177,17240
56417,26256,17252
56344,26322,17259
56281,26378,17265
56207,26443,17274
56114,26530,17280
56048,26586,17284
55958,26673,17287
55905,26723,17290
55814,26802,17302
55733,26878,17307
55652,26948,17318
55605,26985,17327
55492,27097,17328
55429,27153,17335
55331,27247,17339
55236,27333,17348
55158,27403,17355
55084,27477,17355
54984,27571,17361
54905,27645,17365
54801,27745,17369
54711,27835,17369
54629,27906,17378
54560,27966,17387
54452,28063,17398
54395,28112,17406
54282,28222,17409
54201,28292,17420
54102,28383,17428
54037,28443,17433
53935,28535,17441
