neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58574,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16636
58929,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16633
59034,24348,16631
59055,24323,16633
59094,24287,16630
59121,24260,16630
59139,24240,16632
59168,24207,16636
59178,24197,16636
59220,24157,16634
59241,24131,16637
59281,24090,16638
59306,24065,16637
59334,24034,16639
59367,24001,16639
59376,23995,16636
59420,23948,16638
59434,23933,16639
59465,23898,16642
59487,23872,16644
59504,23854,16645
59533,23826,16644
59559,23798,16644
59583,23775,16643
59601,23753,16646
59614,23739,16647
59623,23729,16648
59651,23699,16650
59679,23667,16654
59704,23638,16658
59717,23626,16657
59738,23603,16659
59777,23558,16662
59782,23555,16660
59811,23522,16663
59825,23509,16661
59855,23477,16662
59869,23458,16666
59894,23431,16668
59907,23418,16668
59925,23398,16668
59951,23371,16669
59966,23352,16672
59989,23328,16673
60007,23314,16667
60026,23297,16665
60054,23270,16664
60070,23255,16663
60083,23242,16663
60105,23218,16663
60103,23218,16665
60115,23203,16668
60117,23199,16670
60132,23183,16671
60139,23169,16678
60170,23136,16679
60178,23128,16679
60184,23122,16679
60202,23103,16679
60207,23095,16681
60242,23059,16681
60251,23050,16681
60279,23018,16685
60300,22998,16683
60327,22966,16688
60323,22968,16690
60356,22937,16688
60353,22941,16686
60363,22929,16687
60365,22926,16688
60379,22914,16685
60377,22911,16690
60390,22899,16688
60403,22884,16690
60402,22877,16697
60406,22869,16701
60418,22854,16704
60406,22864,16706
60412,22855,16709
60418,22845,16712
60429,22827,16719
60428,22826,16721
60436,22812,16727
60436,22810,16728
60435,22807,16731
60426,22817,16730
60417,22823,16733
60430,22804,16739
60423,22809,16741
60446,22788,16739
60430,22802,16741
60442,22790,16740
60423,22801,16748
60431,22790,16751
60438,22781,16753
60437,22778,16757
60436,22777,16759
60444,22770,16758
60439,22770,16763
60449,22755,16768
60453,22750,16769
60452,22745,16774
60452,22741,16777
60456,22737,16777
60441,22750,16779
60438,22748,16784
60417,22772,16781
60425,22760,16785
60405,22776,16788
60409,22771,16789
60385,22792,16792
60404,22772,16792
60385,22788,16795
60366,22809,16792
60352,22821,16794
60341,22827,16799
60345,22822,16800
60323,22838,16806
60300,22857,16810
60280,22879,16808
60267,22888,16811
60255,22896,16815
60242,22911,16812
60210,22939,16816
60202,22942,16820
60175,22970,16819
60160,22982,16822
60144,22994,16822
60142,22992,16826
60137,22996,16826
60131,22995,16833
60098,23023,16838
60080,23039,16840
60063,23049,16845
60032,23080,16845
60014,23098,16845
59982,23125,16849
59961,23140,16855
59940,23158,16858
59919,23174,16863
59878,23214,16864
59864,23225,16867
59816,23270,16869
59806,23275,16873
59775,23301,16878
59736,23335,16883
59726,23344,16884
59685,23382,16887
59674,23387,16893
59645,23410,16899
59613,23438,16902
59578,23467,16908
59569,23474,16909
59544,23490,16918
59512,23517,16923
59478,23544,16928
59441,23573,16935
59403,23608,16937
59375,23634,16939
59331,23672,16945
59311,23688,16949
59273,23720,16955
59244,23742,16961
59217,23763,16966
59168,23808,16970
59132,23840,16974
59084,23879,16982
59059,23899,16987
59001,23949,16995
58987,23957,17001
58920,24020,17005
58883,24051,17011
58840,24091,17014
58820,24108,17017
58757,24170,17018
58707,24215,17023
58666,24248,17031
58623,24287,17035
58567,24341,17037
58530,24375,17040
58489,24415,17040
58431,24464,17049
58402,24495,17046
58340,24548,17055
58296,24586,17061
58229,24649,17065
58167,24704,17072
58113,24750,17080
58045,24813,17085
58005,24852,17085
57946,24910,17086
57875,24978,17089
57830,25012,17100
57743,25090,17108
57706,25121,17114
57632,25185,17124
57574,25232,17134
57541,25262,17137
57487,25309,17144
57418,25376,17146
57381,25407,17152
57307,25477,17156
57269,25510,17161
57215,25557,17168
57151,25610,17179
57079,25678,17183
57026,25716,17197
56968,25771,17200
56898,25834,17207
56816,25910,17213
56744,25975,17218
56668,26043,17225
56587,26117,17232
56510,26183,17243
56422,26259,17255
56346,26328,17262
56284,26383,17268
56211,26447,17277
56114,26538,17283
56052,26593,17288
55961,26680,17291
55909,26729,17294
55820,26806,17306
55735,26886,17311
55656,26954,17322
55607,26994,17331
55495,27105,17332
55433,27160,17339
55336,27253,17343
55242,27336,17353
55162,27409,17360
55088,27483,17360
54987,27578,17366
54911,27648,17372
54803,27752,17376
54714,27841,17376
54635,27910,17386
54567,27969,17395
54456,28067,17407
54397,28119,17414
54289,28224,17417
54203,28299,17428
54109,28385,17436
54042,28447,17441
53938,28542,17449
