Smokes,Does not smoke
19474,80549
20243,79777
20623,79395
20152,79866
20462,79556
20083,79935
20376,79642
20025,79992
20281,79736
19886,80130
20134,79882
19803,80213
20111,79905
19769,80246
20125,79889
19771,80242
20050,79963
19700,80313
20038,79975
19685,80328
19979,80034
19642,80371
19908,80105
19547,80466
19838,80175
19494,80519
19838,80173
19499,80512
19822,80188
19495,80515
19813,80196
19466,80543
19761,80247
19439,80569
19757,80250
19443,80564
19753,80254
19458,80549
19798,80209
19503,80501
19818,80186
19490,80514
19791,80213
19463,80541
19766,80238
19451,80551
19745,80255
19441,80558
19741,80257
19441,80556
19740,80257
19441,80556
19740,80257
19441,80556
19739,80256
19440,80555
19739,80255
19440,80554
19739,80255
19440,80553
19738,80255
19440,80552
19737,80254
19439,80552
19737,80253
19438,80552
19737,80253
19438,80552
19737,80253
19438,80552
19737,80253
19438,80552
19736,80253
19437,80551
19732,80252
19422,80561
19718,80265
19400,80582
19694,80288
19372,80610
19690,80292
19368,80611
19688,80291
19363,80615
19687,80290
19363,80613
19687,80289
19363,80613
19687,80289
19363,80613
19687,80289
19362,80612
19686,80288
19361,80612
19686,80287
19361,80612
19686,80287
19361,80612
19686,80287
19361,80612
19686,80287
19361,80612
19686,80287
19361,80612
19686,80287
19361,80612
19686,80286
19361,80611
19686,80286
19361,80611
19686,80286
19361,80610
19686,80285
19361,80610
19686,80285
19361,80610
19686,80285
19361,80608
19685,80283
19361,80607
19685,80283
19361,80607
19685,80283
19361,80607
19685,80282
19361,80606
19685,80281
19362,80604
19685,80280
19361,80604
19685,80280
19361,80604
19685,80280
19361,80604
19685,80280
19361,80604
19684,80280
19361,80603
19684,80280
19361,80602
19683,80280
19361,80601
19682,80278
19360,80600
19683,80276
19361,80598
19687,80272
19369,80590
19691,80268
19378,80581
19695,80264
19390,80567
19707,80250
19394,80563
19716,80240
19402,80553
19729,80226
19419,80535
19752,80202
19445,80508
19775,80178
19459,80494
19784,80168
19463,80489
19794,80157
19488,80463
19832,80119
19516,80434
19848,80100
19543,80405
19874,80074
19576,80371
19916,80031
19614,80332
19929,80016
19621,80324
19930,80015
19621,80324
19930,80015
19620,80324
19930,80014
19620,80323
19929,80013
19619,80323
19929,80013
19619,80323
19929,80013
19619,80323
19929,80013
19619,80323
19929,80013
19619,80323
19929,80013
19619,80323
19929,80012
19610,80331
19915,80024
19591,80347
19886,80052
19572,80366
19878,80060
19562,80376
19871,80067
19549,80389
19862,80075
19540,80397
19857,80079
19539,80397
19855,80081
19536,80400
19854,80082
19537,80397
19854,80079
19537,80396
19854,80078
19536,80395
19854,80077
19536,80395
19854,80077
19536,80395
19854,80077
19536,80395
19854,80077
19536,80395
19854,80076
19535,80395
19854,80076
19533,80396
19854,80075
19533,80396
19854,80075
19533,80396
19854,80075
19533,80396
19854,80073
19527,80400
19851,80076
19527,80400
19851,80076
19527,80400
19851,80075
19527,80399
19851,80074
19527,80398
19851,80074
19527,80397
19851,80073
19527,80397
19851,80073
19527,80397
19851,80073
19527,80397
19851,80073
19526,80397
19851,80072
19525,80397
19851,80071
19525,80397
19850,80071
19525,80396
