POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
407,124,116,66,6,3,99301
405,123,115,68,4,5,99303
398,126,114,68,4,5,99308
392,132,113,69,3,6,99308
385,137,113,70,3,6,99309
380,137,113,70,5,6,99312
376,138,113,68,6,8,99314
369,139,114,68,6,8,99319
362,141,114,67,6,9,99324
363,140,113,67,7,9,99324
355,143,113,66,7,9,99330
354,145,114,66,7,9,99328
350,143,113,65,7,10,99335
345,146,113,66,7,10,99336
347,147,112,65,6,12,99334
346,145,111,64,7,13,99337
344,146,110,65,7,14,99337
337,149,110,60,9,14,99344
326,154,111,59,9,14,99350
323,153,111,59,9,14,99354
321,154,112,57,9,15,99355
321,154,113,57,9,15,99354
315,158,112,57,8,17,99356
311,161,112,57,7,18,99357
302,165,112,57,6,19,99362
296,164,112,57,6,19,99369
294,163,112,55,6,20,99373
292,162,112,54,6,21,99376
285,163,112,54,4,23,99382
284,163,113,54,4,23,99382
282,162,114,53,5,23,99384
285,161,114,51,7,23,99382
286,162,112,51,7,24,99381
288,161,112,51,7,24,99380
289,159,108,53,7,24,99383
286,160,108,53,6,25,99385
287,159,109,52,5,26,99385
283,163,109,51,5,26,99386
282,164,104,54,3,28,99388
281,163,104,54,3,28,99390
276,166,101,52,2,30,99396
274,167,101,50,4,30,99397
273,164,102,49,5,30,99400
271,166,102,49,4,31,99400
271,167,102,49,4,31,99399
267,169,103,48,4,31,99401
262,172,102,47,4,32,99404
263,171,102,47,3,33,99404
260,168,103,48,3,33,99408
254,167,106,47,2,34,99413
254,167,105,47,2,35,99413
254,164,105,48,2,35,99415
251,164,102,50,2,36,99418
251,165,102,50,2,36,99417
252,163,103,50,2,36,99417
246,158,104,50,3,36,99426
244,155,99,50,3,36,99436
243,156,98,50,3,36,99437
240,158,95,52,2,37,99439
239,158,94,53,2,37,99440
235,155,92,54,3,37,99447
234,149,92,51,5,37,99455
232,148,91,49,8,37,99458
230,146,88,51,7,38,99463
229,141,90,49,7,38,99469
228,143,90,47,7,38,99470
228,140,87,45,8,39,99476
225,140,88,45,8,39,99478
227,135,92,45,7,40,99477
227,129,94,43,7,41,99482
226,128,93,45,7,41,99483
227,129,94,45,6,42,99480
225,125,95,46,5,43,99484
221,126,95,47,4,44,99486
217,130,94,46,3,45,99488
212,131,93,44,5,46,99492
207,133,92,45,4,47,99495
211,130,91,46,4,47,99494
210,131,91,45,5,47,99494
209,131,90,44,4,48,99497
206,130,92,44,4,48,99499
209,124,97,44,4,48,99497
209,124,97,44,4,48,99497
211,123,95,45,2,50,99497
213,120,96,44,3,50,99497
217,116,98,46,1,52,99493
217,115,98,46,1,52,99494
217,116,100,45,2,52,99491
215,115,100,46,2,52,99493
217,114,97,49,2,52,99492
215,111,99,49,1,53,99495
213,112,99,48,1,53,99497
208,109,101,48,1,53,99503
209,108,102,48,1,53,99502
209,108,102,48,1,53,99502
210,107,102,48,0,54,99502
208,106,100,48,0,54,99507
209,105,100,47,0,54,99508
204,107,100,48,0,54,99510
202,107,100,48,0,54,99512
205,107,100,48,0,54,99509
206,103,99,47,0,54,99514
203,103,101,47,0,54,99515
199,105,101,47,1,54,99516
202,101,101,48,1,54,99516
202,101,100,48,1,54,99517
204,102,98,45,0,55,99519
204,101,98,46,0,55,99519
202,101,99,47,0,55,99519
199,100,101,47,0,55,99521
202,98,101,47,1,55,99519
205,98,99,46,2,55,99518
207,95,99,46,3,55,99518
210,94,98,47,3,55,99516
218,90,97,50,3,55,99510
216,90,98,49,3,55,99512
212,90,99,47,3,56,99516
210,89,100,46,4,56,99518
212,86,100,44,3,58,99520
211,86,97,44,3,58,99524
211,87,97,43,3,58,99524
214,86,96,42,3,58,99524
214,87,95,42,1,59,99525
217,87,94,41,2,59,99523
219,87,91,44,2,59,99521
222,87,91,43,2,59,99519
225,86,92,43,1,60,99516
226,87,91,44,1,60,99514
227,88,87,45,1,60,99515
227,90,87,45,1,60,99513
