POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
397,125,115,67,4,5,99310
399,127,113,69,4,5,99306
396,129,113,69,3,6,99307
386,136,113,70,3,6,99309
378,137,114,71,4,6,99313
372,139,112,70,5,8,99317
369,138,113,70,5,8,99320
361,141,115,68,7,9,99322
358,142,115,69,7,9,99323
353,143,114,69,7,9,99328
351,148,114,68,8,9,99325
352,148,114,69,8,9,99323
342,151,112,69,7,11,99331
342,149,109,69,7,12,99335
340,149,109,67,8,13,99337
334,148,109,66,6,15,99345
325,150,109,65,8,15,99351
318,151,111,64,9,15,99355
316,156,111,62,11,15,99352
314,155,111,61,11,16,99355
308,154,112,60,12,16,99361
305,154,112,60,12,16,99364
295,160,109,62,8,20,99369
294,158,109,62,7,21,99372
290,161,109,62,5,23,99373
290,161,109,62,5,23,99373
285,159,112,62,4,24,99377
277,160,114,60,6,25,99381
273,164,113,61,5,26,99381
271,166,111,63,5,26,99381
277,167,111,60,7,27,99374
280,167,108,61,7,27,99373
280,168,106,63,7,27,99372
280,169,106,62,8,27,99371
275,170,106,62,7,28,99375
274,171,106,62,7,28,99375
272,172,105,63,6,29,99376
271,171,105,64,4,31,99377
268,171,104,63,4,32,99381
260,176,104,63,3,33,99384
261,173,106,62,3,34,99384
260,172,107,61,4,34,99385
258,175,107,60,4,35,99384
256,176,107,60,4,35,99385
251,181,107,58,5,35,99386
249,184,105,58,5,36,99386
249,184,104,59,5,37,99385
245,181,106,60,5,37,99389
244,178,106,62,4,38,99391
242,176,109,61,4,39,99392
241,175,107,62,3,40,99395
243,172,108,63,3,40,99394
242,171,108,61,5,40,99396
242,171,108,61,6,40,99395
240,170,106,61,5,41,99400
237,166,105,61,5,41,99408
237,165,103,62,5,41,99410
232,166,104,63,5,42,99411
233,165,105,63,5,42,99410
230,163,104,60,5,43,99418
227,164,101,60,7,43,99421
229,160,101,62,5,45,99421
226,161,100,63,6,45,99422
223,159,98,62,7,45,99429
219,160,96,61,8,45,99434
217,158,99,59,9,46,99435
219,156,99,57,10,46,99436
219,156,99,57,10,46,99436
216,148,96,56,8,50,99449
215,146,98,56,7,51,99450
211,148,98,57,7,51,99451
212,145,98,58,6,52,99452
209,141,98,56,7,53,99459
206,143,94,56,6,53,99465
200,139,94,54,7,54,99475
201,139,92,55,5,56,99475
201,138,94,55,5,56,99474
198,136,95,55,5,56,99478
199,134,93,55,5,57,99480
198,132,93,55,5,57,99483
197,130,95,53,7,57,99484
195,129,94,52,7,58,99488
193,127,95,51,6,59,99492
192,123,99,53,5,60,99491
195,122,99,52,4,61,99490
200,124,95,53,2,64,99485
200,120,97,53,2,64,99487
197,119,98,52,2,65,99490
198,114,101,53,2,65,99490
196,111,101,53,2,65,99495
197,109,102,53,2,65,99495
194,111,101,54,2,65,99496
193,110,102,54,2,65,99497
192,109,101,54,2,65,99500
192,108,100,54,2,66,99501
189,107,101,54,2,66,99504
187,107,99,54,2,66,99508
188,107,100,53,1,68,99506
188,106,101,52,3,68,99505
188,103,103,53,3,68,99505
190,100,104,53,2,69,99505
188,98,106,53,2,69,99507
190,98,105,51,3,69,99507
186,94,108,50,4,69,99512
186,90,108,50,4,69,99516
189,88,107,50,4,69,99516
186,86,109,49,4,70,99519
184,86,109,49,4,70,99521
179,91,109,47,6,70,99521
181,90,107,49,5,71,99520
182,91,105,51,4,72,99518
185,91,105,50,5,72,99515
187,91,104,49,4,74,99514
189,89,100,50,4,75,99516
187,88,100,50,4,75,99519
186,86,100,50,4,75,99522
186,86,100,50,3,76,99522
190,86,100,49,2,77,99519
190,86,97,50,2,77,99521
189,85,95,50,2,77,99525
192,86,95,50,1,78,99521
191,84,96,50,1,78,99523
193,81,96,49,1,79,99524
196,78,96,47,3,79,99524
197,75,94,50,3,79,99525
196,76,91,51,3,79,99527
195,78,88,52,3,79,99528
195,79,88,51,3,79,99528
199,76,88,51,3,79,99527
