Smokes,Does not smoke
19474,80547
20242,79779
20616,79404
20123,79895
20425,79593
20032,79986
20324,79694
19973,80044
20217,79800
19810,80207
20059,79958
19727,80290
20034,79982
19691,80325
20044,79971
19679,80336
20008,80006
19648,80366
19990,80024
19641,80373
19941,80073
19589,80424
19871,80142
19516,80496
19830,80181
19488,80522
19843,80167
19493,80516
19825,80183
19472,80536
19797,80211
19426,80580
19726,80278
19387,80616
19712,80291
19373,80630
19684,80319
19365,80638
19709,80294
19391,80612
19716,80286
19370,80632
19681,80321
19340,80662
19652,80350
19326,80676
19634,80365
19317,80682
19631,80367
19317,80680
19630,80367
19316,80679
19629,80366
19316,80679
19628,80366
19316,80678
19628,80366
19316,80676
19627,80365
19316,80675
19627,80364
19316,80675
19627,80363
19315,80675
19627,80363
19315,80675
19627,80363
19315,80675
19627,80363
19315,80675
19627,80362
19314,80675
19627,80362
19314,80675
19627,80361
19317,80670
19631,80355
19314,80672
19630,80356
19307,80678
19612,80371
19299,80684
19610,80373
19285,80697
19611,80371
19279,80702
19610,80371
19278,80703
19610,80371
19278,80703
19610,80371
19278,80703
19610,80369
19277,80702
19609,80368
19276,80701
19609,80368
19276,80701
19608,80368
19267,80708
19592,80383
19244,80731
19568,80406
19224,80750
19548,80425
19210,80763
19534,80439
19204,80769
19526,80447
19195,80777
19517,80455
19191,80779
19517,80453
19191,80779
19517,80453
19191,80779
19516,80453
19191,80778
19516,80453
19191,80778
19518,80449
19191,80776
19518,80449
19191,80776
19518,80447
19190,80775
19518,80447
19190,80775
19518,80447
19190,80775
19518,80447
19190,80775
19518,80447
19190,80774
19517,80446
19190,80773
19517,80445
19189,80772
19515,80444
19188,80771
19515,80441
19188,80768
19519,80437
19196,80760
19522,80433
19204,80751
19524,80429
19206,80747
19538,80415
19211,80741
19546,80406
19220,80732
19556,80394
19241,80708
19574,80375
19257,80692
19590,80359
19268,80681
19598,80350
19274,80674
19616,80332
19320,80628
19673,80275
19368,80579
19704,80243
19386,80560
19728,80218
19400,80546
19742,80204
19407,80538
19749,80195
19418,80526
19754,80190
19423,80518
19755,80186
19423,80518
19755,80184
19421,80518
19755,80183
19421,80517
19755,80183
19421,80517
19755,80183
19421,80517
19755,80183
19421,80517
19755,80183
19421,80517
19755,80183
19421,80516
19755,80182
19421,80516
19755,80182
19421,80516
19755,80182
19421,80516
19755,80180
19421,80514
19756,80179
19421,80514
19756,80179
19421,80514
19756,80179
19422,80512
19755,80179
19422,80512
19755,80179
19422,80512
19755,80179
19422,80512
19755,80179
19422,80512
19755,80179
19422,80512
19754,80179
19422,80511
19754,80179
19422,80510
19753,80179
19422,80510
19753,80178
19421,80510
19753,80178
19421,80510
19753,80177
19420,80510
19753,80175
19419,80509
19753,80174
19423,80504
19753,80174
19423,80504
19753,80174
19423,80504
19753,80174
19423,80503
19753,80171
19422,80502
19753,80171
19422,80502
19753,80171
19422,80502
19753,80171
19420,80503
19753,80170
19420,80503
19753,80169
19419,80503
19753,80169
19419,80503
19753,80169
19419,80503
19753,80169
19419,80503
19753,80169
19419,80503
19753,80169
19419,80503
19753,80169
19419,80503
