neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58575,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16633
58751,24629,16636
58784,24596,16636
58810,24566,16639
58834,24544,16637
58865,24513,16637
58880,24499,16636
58891,24488,16635
58926,24454,16633
58955,24425,16633
58982,24395,16636
59011,24367,16634
59032,24348,16632
59055,24323,16634
59094,24287,16631
59120,24260,16631
59138,24240,16633
59167,24207,16637
59177,24197,16637
59219,24157,16635
59240,24132,16638
59280,24091,16639
59305,24067,16638
59332,24035,16640
59365,24002,16640
59374,23996,16637
59418,23949,16639
59431,23934,16639
59463,23899,16642
59485,23874,16645
59502,23856,16646
59531,23828,16645
59558,23800,16646
59582,23777,16645
59600,23756,16648
59613,23742,16649
59622,23731,16650
59650,23701,16652
59678,23669,16656
59703,23640,16660
59714,23628,16659
59733,23605,16661
59775,23560,16664
59780,23557,16662
59809,23525,16665
59823,23511,16663
59853,23479,16664
59867,23461,16668
59892,23434,16670
59905,23421,16670
59925,23400,16670
59951,23373,16671
59967,23354,16674
59990,23328,16675
60008,23315,16670
60027,23298,16667
60055,23271,16666
60071,23256,16665
60084,23243,16665
60108,23219,16665
60105,23219,16667
60117,23204,16670
60119,23200,16672
60134,23184,16673
60141,23170,16680
60172,23138,16681
60179,23131,16681
60187,23122,16681
60203,23105,16681
60210,23096,16683
60245,23060,16683
60253,23052,16683
60282,23018,16687
60301,23001,16685
60330,22965,16690
60324,22968,16692
60357,22937,16690
60355,22941,16688
60366,22929,16689
60368,22926,16690
60382,22914,16688
60380,22911,16692
60393,22900,16690
60406,22885,16692
60406,22878,16699
60410,22870,16703
60422,22855,16705
60410,22865,16707
60416,22856,16710
60423,22846,16713
60435,22827,16720
60431,22827,16722
60439,22813,16728
60438,22812,16729
60439,22808,16731
60430,22818,16730
60419,22824,16733
60432,22805,16739
60426,22809,16741
60447,22790,16739
60432,22803,16741
60443,22791,16741
60424,22802,16748
60432,22791,16751
60438,22783,16753
60437,22779,16757
60435,22779,16759
60444,22771,16758
60438,22772,16763
60449,22756,16768
60451,22753,16769
60452,22747,16774
60450,22744,16777
60455,22739,16777
60440,22752,16779
60434,22752,16784
60415,22774,16781
60422,22763,16785
60403,22779,16788
60407,22774,16789
60383,22795,16792
60403,22775,16792
60384,22791,16794
60365,22812,16792
60352,22823,16794
60339,22831,16799
60344,22825,16800
60321,22841,16806
60297,22859,16810
60278,22880,16808
60263,22892,16811
60252,22898,16815
60239,22914,16811
60208,22941,16815
60200,22944,16820
60172,22972,16819
60159,22982,16822
60143,22996,16823
60142,22993,16827
60136,22997,16826
60130,22996,16833
60099,23022,16838
60077,23042,16840
60063,23050,16846
60030,23083,16844
60013,23100,16844
59981,23127,16849
59959,23143,16855
59939,23160,16858
59917,23177,16863
59878,23215,16864
59862,23228,16867
59814,23273,16869
59804,23278,16873
59770,23306,16878
59735,23336,16883
59723,23347,16884
59682,23385,16887
59671,23389,16893
59641,23412,16898
59609,23440,16902
59572,23469,16908
59563,23476,16910
59540,23490,16919
59508,23517,16924
59473,23545,16930
59439,23572,16937
59400,23607,16938
59371,23634,16939
59327,23672,16945
59308,23687,16949
59269,23720,16955
59238,23744,16962
59214,23763,16967
59162,23811,16971
59128,23840,16975
59079,23880,16983
59054,23900,16988
58994,23952,16996
58982,23957,17002
58914,24021,17006
58876,24053,17012
58835,24091,17014
58813,24110,17017
58752,24170,17018
58706,24211,17023
58661,24249,17030
58619,24287,17034
58563,24340,17037
58524,24375,17040
58487,24411,17040
58427,24461,17049
58398,24493,17046
58336,24546,17055
58291,24585,17061
58226,24646,17065
58162,24703,17072
58112,24745,17080
58040,24812,17085
58003,24848,17086
57944,24905,17086
57870,24976,17089
57827,25008,17100
57740,25087,17108
57702,25119,17114
57626,25185,17124
57571,25230,17134
57536,25262,17137
57484,25306,17144
57415,25372,17146
57375,25406,17152
57303,25474,17156
57266,25506,17161
57211,25554,17168
57146,25608,17179
57073,25677,17183
57020,25716,17197
56963,25770,17200
56892,25834,17207
56811,25908,17212
56739,25974,17218
56664,26042,17225
56585,26114,17232
56508,26180,17243
56416,26258,17255
56345,26322,17262
56282,26379,17268
56209,26443,17277
56110,26536,17283
56050,26590,17289
55961,26676,17292
55910,26722,17294
55822,26797,17306
55734,26879,17311
55657,26945,17322
55607,26986,17331
55498,27094,17332
55437,27148,17339
55337,27244,17343
55244,27328,17351
55163,27402,17358
55089,27476,17358
54987,27571,17364
54910,27642,17370
54807,27741,17374
54716,27832,17374
54635,27903,17384
54565,27964,17393
54460,28057,17405
54401,28108,17412
54287,28218,17415
54207,28287,17426
54110,28376,17434
54043,28438,17439
53944,28528,17448
