neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16632
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16636
58928,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59169,24207,16637
59179,24197,16637
59221,24157,16635
59240,24132,16638
59280,24091,16639
59305,24066,16638
59333,24036,16640
59366,24002,16640
59375,23996,16637
59419,23949,16639
59432,23934,16639
59464,23899,16642
59486,23874,16645
59503,23856,16646
59532,23828,16645
59559,23800,16646
59583,23777,16645
59601,23755,16648
59614,23741,16648
59623,23731,16649
59651,23701,16651
59679,23669,16655
59704,23640,16659
59717,23628,16658
59738,23605,16660
59777,23560,16663
59781,23557,16661
59810,23522,16664
59824,23510,16662
59854,23479,16663
59868,23461,16667
59893,23433,16669
59906,23420,16669
59926,23399,16669
59952,23372,16670
59968,23352,16673
59991,23327,16674
60009,23314,16669
60028,23297,16667
60056,23270,16666
60072,23255,16665
60085,23242,16665
60109,23218,16664
60107,23218,16666
60118,23203,16669
60120,23199,16671
60134,23183,16672
60141,23169,16679
60172,23137,16680
60179,23130,16680
60186,23123,16680
60204,23104,16680
60208,23096,16682
60244,23060,16682
60252,23052,16681
60281,23018,16685
60301,23000,16683
60329,22967,16688
60325,22969,16690
60357,22938,16688
60356,22941,16686
60367,22929,16687
60369,22926,16688
60383,22914,16685
60380,22912,16690
60394,22900,16688
60406,22886,16690
60407,22878,16697
60411,22870,16701
60423,22855,16704
60411,22865,16705
60417,22856,16708
60423,22846,16710
60434,22828,16716
60433,22827,16718
60440,22814,16724
60441,22811,16725
60441,22808,16728
60431,22818,16727
60422,22824,16730
60435,22805,16736
60428,22810,16738
60451,22789,16736
60435,22803,16738
60447,22791,16737
60428,22802,16745
60436,22791,16748
60442,22783,16750
60442,22779,16754
60441,22778,16756
60449,22771,16755
60442,22772,16760
60453,22756,16765
60455,22753,16766
60455,22747,16771
60454,22744,16775
60459,22739,16774
60444,22752,16776
60439,22752,16781
60420,22774,16778
60425,22764,16782
60407,22779,16785
60410,22773,16786
60384,22795,16788
60405,22773,16788
60386,22789,16791
60367,22810,16789
60353,22822,16791
60342,22827,16796
60346,22822,16797
60325,22837,16803
60302,22856,16807
60282,22878,16805
60268,22889,16808
60257,22896,16812
60245,22910,16809
60213,22938,16813
60205,22941,16818
60176,22971,16816
60164,22980,16819
60148,22994,16820
60145,22992,16824
60141,22995,16825
60133,22995,16832
60100,23021,16837
60078,23041,16839
60065,23048,16844
60032,23081,16844
60014,23099,16844
59982,23126,16849
59958,23144,16855
59940,23159,16857
59916,23177,16862
59879,23213,16863
59862,23227,16866
59814,23270,16868
59803,23276,16872
59771,23302,16877
59734,23334,16882
59724,23343,16883
59682,23382,16886
59672,23386,16892
59644,23408,16898
59612,23435,16901
59574,23467,16907
59568,23470,16908
59540,23489,16917
59507,23515,16922
59476,23540,16928
59441,23568,16935
59401,23606,16937
59375,23629,16939
59328,23669,16945
59310,23683,16949
59270,23717,16955
59242,23738,16962
59217,23758,16967
59165,23806,16971
59129,23839,16974
59080,23879,16983
59057,23897,16988
58997,23949,16996
58983,23957,17002
58918,24018,17006
58880,24050,17012
58840,24087,17015
58817,24107,17018
58758,24165,17018
58709,24209,17023
58666,24244,17031
58626,24280,17035
58569,24335,17037
58529,24372,17040
58490,24410,17040
58433,24458,17049
58399,24495,17046
58339,24546,17055
58294,24585,17061
58230,24645,17065
58164,24703,17073
58114,24745,17081
58047,24808,17085
58007,24847,17086
57948,24905,17087
57876,24974,17090
57831,25007,17101
57747,25079,17109
57709,25111,17115
57631,25178,17125
57578,25221,17135
57541,25254,17138
57486,25302,17145
57422,25364,17146
57379,25401,17152
57310,25465,17157
57272,25497,17163
57219,25542,17170
57154,25596,17181
57082,25664,17185
57026,25706,17199
56970,25759,17202
56901,25821,17209
56816,25899,17215
56747,25963,17220
56667,26035,17227
56589,26104,17234
56513,26169,17245
56426,26244,17257
56351,26312,17264
56289,26368,17270
56215,26433,17279
56117,26525,17285
56055,26581,17290
55966,26667,17293
55909,26721,17296
55823,26795,17308
55740,26873,17313
55661,26941,17324
55608,26985,17333
55502,27090,17334
55434,27151,17341
55339,27242,17345
55243,27329,17354
55165,27400,17361
55091,27474,17361
54991,27568,17367
54914,27639,17373
54808,27741,17377
54719,27830,17377
54638,27901,17387
54569,27961,17396
54461,28057,17408
54398,28112,17414
54292,28215,17417
54208,28288,17428
54112,28376,17436
54047,28436,17441
53945,28529,17450
