Smokes,Does not smoke
19474,80547
20242,79779
20617,79401
20123,79895
20429,79589
20034,79983
20325,79692
19973,80044
20221,79796
19830,80187
20074,79943
19740,80277
20036,79981
19683,80332
20036,79979
19659,80356
19981,80033
19623,80391
19962,80051
19604,80409
19904,80109
19546,80467
19832,80181
19471,80542
19782,80231
19445,80565
19801,80209
19455,80554
19783,80226
19425,80583
19749,80259
19375,80632
19668,80337
19341,80664
19667,80338
19322,80683
19631,80374
19313,80692
19659,80346
19334,80670
19653,80350
19299,80704
19611,80392
19268,80735
19583,80420
19268,80735
19575,80428
19251,80749
19579,80420
19259,80737
19590,80406
19266,80730
19595,80401
19254,80741
19587,80408
19253,80741
19587,80407
19253,80740
19586,80406
19253,80739
19586,80406
19253,80739
19586,80406
19253,80739
19586,80405
19253,80738
19586,80404
19252,80738
19586,80403
19251,80738
19586,80403
19251,80738
19586,80403
19250,80738
19585,80401
19253,80733
19596,80389
19257,80727
19598,80386
19258,80726
19598,80386
19258,80725
19597,80386
19253,80730
19597,80386
19253,80729
19597,80385
19253,80729
19597,80385
19253,80729
19597,80385
19253,80729
19596,80385
19253,80728
19595,80384
19252,80726
19594,80384
19252,80726
19593,80384
19243,80734
19586,80390
19238,80738
19585,80391
19236,80740
19585,80391
19236,80740
19585,80390
19236,80739
19585,80390
19236,80739
19585,80390
19236,80739
19585,80390
19236,80738
19585,80389
19236,80738
19584,80389
19236,80737
19583,80389
19236,80736
19583,80389
19236,80736
19582,80389
19236,80735
19581,80388
19233,80734
19576,80390
19232,80734
19576,80390
19232,80734
19576,80389
19232,80733
19576,80389
19232,80733
19576,80389
19232,80733
19576,80389
19232,80732
19576,80388
19232,80732
19576,80387
19231,80732
19577,80385
19232,80729
19580,80381
19244,80716
19590,80368
19257,80701
19597,80360
19266,80691
19611,80346
19271,80686
19616,80341
19277,80679
19616,80339
19277,80678
19616,80339
19275,80677
19615,80336
19274,80676
19613,80337
19274,80676
19613,80337
19274,80676
19613,80337
19275,80673
19612,80336
19274,80672
19612,80334
19275,80669
19610,80334
19275,80669
19610,80334
19275,80668
19610,80332
19274,80668
19610,80332
19274,80668
19610,80332
19274,80668
19610,80332
19274,80668
19610,80332
19274,80668
19610,80332
19274,80668
19610,80332
19274,80668
19610,80332
19273,80668
19610,80331
19273,80668
19610,80331
19273,80668
19610,80331
19273,80667
19610,80330
19273,80667
19610,80330
19273,80667
19610,80330
19273,80667
19610,80330
19273,80667
19610,80330
19273,80667
19610,80330
19280,80659
19614,80321
19275,80660
19617,80317
19276,80658
19619,80314
19277,80656
19619,80313
19277,80655
19619,80313
19277,80655
19619,80312
19276,80655
19619,80312
19276,80655
19619,80312
19276,80655
19619,80311
19275,80655
19619,80310
19270,80657
19615,80312
19263,80664
19605,80322
19257,80670
19593,80334
19245,80682
19588,80338
19237,80689
19583,80343
19225,80701
19570,80356
19214,80712
19561,80365
19208,80718
19551,80375
19185,80741
19540,80386
19179,80747
19532,80394
19173,80753
19532,80394
19173,80753
19532,80394
19173,80753
19532,80394
19173,80753
19532,80392
19171,80753
19532,80392
19171,80753
19532,80392
