neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16632
58625,24763,16630
58666,24721,16631
58694,24690,16633
58716,24668,16633
58751,24629,16637
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58892,24488,16635
58928,24454,16633
58956,24425,16633
58983,24394,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59094,24287,16631
59121,24260,16631
59139,24240,16632
59168,24207,16636
59178,24196,16636
59220,24156,16634
59242,24131,16637
59281,24090,16638
59306,24064,16637
59333,24034,16639
59366,24001,16639
59375,23995,16636
59420,23948,16638
59433,23933,16639
59465,23898,16642
59487,23873,16645
59504,23855,16646
59533,23827,16645
59560,23799,16646
59584,23776,16645
59602,23755,16648
59615,23740,16649
59624,23730,16650
59652,23700,16652
59680,23668,16656
59705,23639,16660
59717,23627,16659
59737,23603,16661
59779,23558,16664
59783,23553,16662
59812,23521,16665
59826,23509,16663
59856,23478,16664
59870,23460,16668
59894,23433,16670
59907,23420,16670
59926,23400,16670
59952,23372,16671
59968,23353,16674
59992,23328,16674
60011,23314,16669
60028,23299,16667
60057,23271,16666
60074,23255,16665
60086,23243,16665
60110,23219,16665
60108,23219,16667
60118,23205,16670
60121,23200,16672
60136,23184,16673
60143,23170,16680
60174,23138,16681
60181,23131,16681
60188,23124,16681
60206,23106,16681
60210,23098,16683
60246,23062,16682
60254,23054,16682
60283,23021,16686
60303,23003,16684
60331,22969,16689
60327,22971,16691
60361,22939,16689
60358,22943,16687
60369,22930,16688
60370,22928,16688
60385,22915,16686
60382,22913,16691
60395,22902,16689
60408,22887,16691
60407,22880,16698
60411,22872,16702
60422,22856,16705
60409,22866,16706
60414,22858,16709
60421,22848,16712
60433,22829,16719
60433,22827,16721
60440,22814,16727
60442,22810,16728
60441,22808,16731
60432,22818,16730
60424,22821,16733
60435,22804,16739
60429,22808,16741
60451,22788,16738
60436,22801,16740
60447,22790,16740
60429,22800,16748
60436,22790,16751
60443,22781,16753
60442,22778,16757
60441,22777,16759
60450,22769,16758
60444,22770,16763
60455,22754,16768
60457,22751,16769
60458,22745,16774
60456,22742,16777
60461,22737,16777
60445,22751,16778
60443,22748,16783
60421,22773,16780
60428,22762,16784
60409,22778,16787
60413,22773,16788
60389,22793,16792
60409,22773,16792
60390,22789,16795
60370,22811,16792
60358,22821,16793
60345,22829,16798
60349,22824,16799
60329,22839,16803
60305,22859,16807
60285,22878,16806
60270,22890,16809
60259,22897,16813
60247,22911,16810
60216,22938,16814
60206,22943,16819
60178,22971,16818
60164,22982,16820
60148,22995,16822
60146,22993,16825
60141,22997,16826
60135,22996,16833
60101,23025,16838
60082,23042,16840
60067,23051,16845
60035,23083,16844
60018,23100,16844
59986,23127,16849
59965,23142,16855
59943,23161,16858
59923,23176,16863
59880,23218,16864
59866,23229,16867
59821,23272,16869
59809,23278,16874
59777,23305,16878
59740,23337,16883
59730,23346,16884
59686,23386,16887
59677,23389,16893
59648,23412,16898
59614,23441,16902
59579,23470,16908
59568,23478,16909
59544,23493,16918
59509,23522,16923
59474,23548,16930
59440,23576,16936
59403,23610,16937
59373,23638,16939
59329,23676,16945
59311,23690,16949
59272,23723,16955
59243,23745,16962
59216,23765,16967
59163,23814,16971
59130,23842,16975
59082,23883,16982
59055,23905,16987
58997,23954,16996
58984,23961,17002
58914,24027,17006
58880,24055,17012
58836,24096,17015
58816,24113,17018
58755,24173,17018
58706,24217,17023
58666,24249,17031
58622,24289,17035
58566,24343,17037
58524,24382,17040
58489,24417,17040
58428,24468,17048
58398,24501,17045
58336,24552,17054
58290,24592,17060
58223,24655,17064
58163,24708,17071
58107,24755,17079
58040,24817,17084
57999,24857,17085
57940,24915,17086
57868,24984,17089
57823,25017,17100
57736,25094,17108
57700,25124,17114
57624,25190,17124
57567,25235,17134
57534,25265,17137
57480,25312,17144
57412,25377,17146
57372,25410,17152
57303,25475,17156
57264,25507,17162
57209,25555,17169
57146,25607,17180
57073,25676,17184
57021,25714,17198
56966,25766,17201
56891,25833,17208
56810,25908,17213
56738,25975,17218
56663,26042,17225
56582,26116,17232
56506,26181,17243
56417,26258,17255
56340,26328,17262
56280,26382,17268
56208,26445,17277
56109,26537,17283
56050,26589,17289
55959,26677,17292
55903,26727,17295
55816,26802,17307
55731,26882,17312
55652,26950,17323
55604,26989,17332
55493,27099,17333
55427,27158,17340
55331,27248,17344
55239,27330,17354
55155,27407,17361
55084,27478,17361
54983,27573,17367
54904,27646,17373
54801,27745,17377
54712,27834,17377
54630,27906,17387
54563,27963,17395
54454,28059,17407
54393,28113,17414
54281,28221,17417
54202,28289,17428
54104,28379,17436
54038,28439,17441
53934,28534,17450
