POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
397,125,113,67,4,5,99312
397,125,113,67,4,5,99312
387,133,112,70,3,6,99312
384,134,112,69,4,6,99314
379,135,111,71,4,6,99317
377,138,111,70,5,8,99314
369,141,113,68,7,8,99317
369,140,114,67,7,9,99317
365,141,113,69,7,9,99319
364,143,113,69,7,9,99318
359,147,114,68,8,9,99318
351,150,114,68,8,10,99322
352,148,113,69,8,10,99323
354,150,111,69,7,12,99320
351,148,110,68,7,13,99326
347,149,111,67,7,14,99328
340,154,110,66,9,14,99330
332,155,110,65,10,14,99337
333,160,110,63,11,14,99332
332,159,109,63,10,15,99335
332,157,110,61,12,15,99336
326,157,110,62,12,15,99341
317,165,108,63,7,19,99344
314,164,109,63,4,21,99348
311,165,109,63,4,21,99350
308,167,109,62,4,22,99351
305,164,109,61,5,22,99357
294,167,107,62,5,22,99366
292,170,107,63,5,22,99364
293,168,108,62,5,22,99365
291,170,107,60,8,22,99365
294,169,105,58,8,23,99366
293,167,105,57,9,23,99369
294,167,105,57,9,23,99368
294,166,102,59,9,23,99370
288,168,103,58,8,24,99374
284,170,101,56,7,26,99379
286,172,100,56,5,28,99376
280,171,100,57,5,28,99382
275,172,99,56,4,30,99387
271,175,98,55,5,30,99389
268,172,99,53,6,30,99395
262,177,98,51,4,32,99399
262,177,100,51,4,32,99397
257,177,99,51,4,33,99402
255,177,96,51,5,33,99406
258,175,97,52,4,34,99403
256,178,96,53,4,34,99402
250,176,97,54,3,35,99408
250,174,96,53,4,35,99411
248,176,92,53,5,35,99414
250,170,95,53,5,35,99415
246,171,95,54,5,35,99417
245,166,97,53,5,36,99421
242,165,98,52,6,36,99424
242,165,98,52,6,36,99424
240,159,97,52,6,36,99433
236,152,101,52,4,38,99440
235,152,98,54,4,38,99442
233,152,95,55,5,38,99445
233,146,96,54,6,39,99449
232,147,96,53,7,39,99449
230,147,91,52,9,39,99455
229,146,91,52,9,39,99457
224,146,89,50,9,40,99465
222,144,87,50,8,41,99471
223,143,87,50,7,41,99472
221,140,90,49,6,42,99475
214,134,91,50,5,43,99486
213,135,90,49,6,43,99487
216,134,89,50,6,43,99485
209,130,92,49,5,45,99493
208,130,92,49,4,46,99494
201,131,90,48,5,47,99501
200,133,89,47,6,47,99501
195,127,90,45,7,47,99512
195,126,90,43,9,47,99513
194,127,90,43,9,47,99513
195,123,90,44,8,48,99515
197,124,90,44,8,48,99512
198,121,90,45,7,49,99513
206,115,91,46,3,53,99509
205,113,90,46,4,53,99512
206,112,92,46,4,53,99510
206,113,92,46,2,55,99509
209,115,90,45,2,56,99506
209,112,90,46,2,56,99508
210,110,92,46,2,56,99507
212,108,92,47,2,56,99506
207,110,90,48,2,56,99510
207,108,91,46,2,56,99513
206,109,90,46,1,57,99514
204,110,89,44,2,57,99517
205,110,88,44,2,57,99517
206,109,89,44,2,57,99516
206,111,91,44,2,57,99512
204,109,92,45,2,57,99514
201,111,91,43,2,57,99518
200,109,92,44,2,57,99519
194,108,93,42,3,57,99526
192,109,94,43,3,57,99525
191,106,93,43,2,58,99530
190,108,91,41,3,58,99532
190,108,92,39,4,58,99532
194,108,92,40,4,58,99527
193,104,95,40,4,58,99529
196,103,96,40,4,58,99526
196,104,94,41,4,58,99526
197,102,92,44,3,59,99526
198,99,94,45,3,59,99525
198,97,92,46,3,59,99528
204,95,92,45,3,60,99524
208,95,93,45,3,60,99519
209,93,93,45,3,60,99520
209,93,90,47,3,60,99521
209,90,91,47,3,60,99523
211,90,90,46,2,61,99523
212,87,92,45,2,62,99523
213,86,92,43,2,62,99525
212,85,91,43,2,62,99528
215,85,90,43,2,62,99526
215,84,89,43,2,62,99528
216,81,87,43,2,62,99532
220,82,84,42,2,63,99530
220,81,82,44,2,63,99531
222,82,82,44,2,63,99528
223,83,82,44,2,63,99526
223,84,82,43,3,63,99525
227,85,80,44,3,63,99521
