Smokes,Does not smoke
19474,80547
20242,79779
20617,79401
20123,79895
20429,79589
20034,79984
20326,79692
19973,80044
20221,79796
19830,80187
20074,79943
19740,80277
20042,79973
19697,80318
20060,79955
19690,80325
20011,80004
19649,80364
19991,80021
19638,80374
19939,80073
19585,80426
19870,80141
19512,80499
19825,80186
19483,80528
19838,80172
19490,80519
19819,80188
19471,80536
19791,80216
19430,80577
19729,80275
19399,80605
19718,80286
19385,80619
19690,80314
19377,80627
19715,80289
19403,80601
19721,80283
19382,80621
19686,80317
19352,80651
19657,80346
19332,80669
19636,80362
19319,80679
19628,80369
19317,80678
19626,80369
19324,80670
19629,80365
19323,80670
19629,80363
19323,80669
19629,80363
19323,80669
19629,80363
19323,80669
19629,80363
19323,80669
19629,80363
19323,80669
19629,80363
19322,80669
19627,80364
19320,80671
19627,80364
19320,80671
19627,80364
19320,80671
19627,80364
19320,80670
19624,80362
19313,80671
19618,80364
19306,80676
19609,80373
19297,80685
19603,80377
19299,80681
19615,80365
19307,80672
19623,80356
19314,80665
19630,80348
19321,80656
19638,80339
19326,80651
19639,80338
19326,80650
19638,80338
19326,80650
19638,80337
19330,80645
19640,80335
19330,80645
19640,80335
19330,80643
19639,80334
19330,80643
19639,80334
19330,80643
19639,80334
19330,80643
19639,80334
19330,80643
19639,80333
19330,80642
19639,80333
19326,80645
19636,80335
19319,80652
19625,80346
19315,80656
19615,80355
19311,80658
19615,80354
19311,80658
19615,80354
19311,80658
19615,80354
19311,80657
19615,80353
19311,80657
19612,80354
19309,80657
19607,80359
19307,80655
19607,80355
19310,80652
19619,80343
19330,80630
19635,80325
19345,80615
19644,80315
19348,80611
19644,80315
19348,80611
19643,80315
19348,80610
19643,80315
19348,80610
19643,80313
19347,80609
19644,80311
19348,80607
19648,80307
19356,80598
19652,80302
19365,80588
19656,80297
19374,80579
19672,80281
19379,80574
19680,80273
19388,80565
19690,80262
19407,80544
19709,80242
19421,80530
19721,80230
19423,80527
19724,80224
19424,80522
19740,80205
19453,80492
19771,80174
19489,80456
19778,80165
19491,80451
19784,80158
19487,80454
19790,80150
19490,80450
19793,80147
19491,80449
19792,80148
19487,80453
19781,80159
19460,80479
19733,80206
19429,80509
19719,80219
19422,80515
19708,80229
19409,80528
19689,80247
19392,80544
19680,80256
19385,80551
19674,80262
19385,80551
19674,80262
19385,80551
19674,80262
19385,80551
19674,80262
19385,80551
19674,80262
19385,80551
19674,80262
19385,80551
19674,80260
19383,80551
19674,80260
19382,80551
19673,80259
19382,80550
19673,80259
19382,80550
19673,80259
19382,80550
19673,80259
19382,80550
19672,80259
19382,80548
19672,80258
19382,80547
19671,80258
19381,80548
19671,80258
19381,80547
19671,80257
19381,80547
19671,80257
19381,80547
19671,80257
19381,80547
19671,80257
19381,80547
19671,80257
19381,80547
19671,80257
19381,80545
19671,80254
19380,80545
19671,80254
19380,80545
19671,80254
19380,80545
19671,80254
19380,80545
19671,80254
19384,80540
19679,80245
19385,80539
19679,80245
19385,80537
19678,80243
19385,80535
19680,80240
19386,80534
19680,80240
19386,80534
19680,80239
19385,80534
19680,80239
