neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58575,24814,16632
58625,24761,16629
58666,24719,16630
58695,24688,16632
58717,24666,16632
58752,24627,16635
58785,24594,16635
58812,24564,16638
58836,24542,16636
58867,24511,16636
58882,24497,16635
58892,24486,16634
58928,24452,16632
58956,24423,16632
58983,24391,16635
59012,24364,16633
59032,24344,16631
59055,24319,16633
59094,24283,16630
59121,24256,16629
59139,24236,16631
59168,24203,16635
59178,24193,16635
59220,24153,16633
59242,24128,16636
59281,24086,16637
59306,24061,16636
59334,24031,16638
59367,23998,16638
59376,23992,16635
59420,23945,16636
59434,23930,16637
59465,23895,16640
59487,23869,16643
59504,23851,16644
59533,23823,16643
59560,23795,16644
59584,23772,16643
59602,23751,16646
59615,23737,16647
59624,23726,16648
59652,23696,16650
59680,23664,16654
59705,23635,16658
59715,23623,16657
59736,23600,16659
59777,23554,16662
59782,23550,16660
59811,23518,16663
59824,23506,16661
59854,23475,16662
59868,23457,16666
59893,23430,16668
59905,23416,16668
59925,23396,16668
59951,23369,16669
59967,23350,16672
59991,23324,16673
60009,23311,16668
60028,23294,16666
60056,23267,16665
60072,23252,16664
60085,23239,16664
60109,23215,16664
60106,23215,16666
60118,23200,16669
60119,23196,16671
60134,23180,16672
60141,23166,16679
60172,23134,16680
60179,23127,16680
60185,23120,16680
60203,23102,16680
60208,23093,16682
60244,23057,16682
60251,23049,16682
60280,23016,16686
60299,22998,16684
60327,22965,16689
60323,22967,16691
60354,22936,16689
60352,22940,16687
60362,22929,16688
60363,22926,16688
60377,22914,16686
60375,22911,16690
60386,22901,16688
60400,22885,16690
60400,22877,16697
60404,22869,16701
60416,22854,16703
60404,22864,16705
60410,22855,16708
60417,22845,16711
60428,22827,16718
60427,22826,16720
60435,22812,16725
60435,22810,16726
60435,22807,16729
60426,22817,16728
60415,22824,16731
60430,22803,16737
60422,22809,16739
60444,22789,16737
60429,22802,16738
60441,22790,16738
60422,22801,16745
60431,22789,16748
60436,22782,16750
60437,22777,16754
60433,22778,16756
60443,22769,16754
60438,22769,16759
60447,22755,16764
60450,22751,16765
60451,22745,16770
60449,22743,16774
60454,22738,16773
60439,22751,16775
60434,22751,16780
60414,22774,16777
60422,22761,16781
60402,22778,16784
60405,22774,16785
60383,22793,16788
60401,22774,16787
60382,22790,16790
60363,22811,16787
60351,22821,16788
60338,22829,16793
60343,22823,16794
60321,22839,16800
60297,22859,16804
60277,22880,16802
60262,22891,16805
60252,22897,16809
60239,22913,16806
60208,22939,16809
60197,22943,16813
60171,22970,16812
60156,22982,16814
60142,22994,16816
60138,22994,16820
60133,22997,16821
60126,22996,16828
60093,23024,16833
60072,23043,16835
60059,23050,16840
60027,23082,16840
60010,23099,16840
59977,23127,16845
59956,23142,16851
59937,23158,16853
59913,23177,16858
59874,23215,16859
59859,23227,16862
59813,23271,16862
59802,23277,16866
59771,23303,16871
59733,23336,16876
59724,23344,16877
59680,23385,16880
59672,23387,16886
59641,23412,16892
59610,23439,16896
59576,23466,16902
59564,23476,16904
59538,23491,16911
59504,23520,16916
59470,23546,16923
59436,23573,16929
59397,23610,16931
59371,23633,16933
59322,23676,16939
59306,23688,16943
59266,23721,16949
59238,23742,16956
59210,23765,16961
59159,23811,16965
59126,23840,16969
59074,23883,16977
59052,23900,16982
58994,23950,16990
58981,23957,16995
58912,24022,16999
58876,24052,17005
58833,24092,17008
58811,24111,17011
58752,24169,17012
58700,24216,17017
58661,24247,17025
58616,24287,17029
58561,24340,17031
58524,24374,17034
58483,24415,17034
58427,24462,17043
58396,24496,17040
58337,24546,17049
58290,24587,17055
58226,24646,17059
58161,24704,17066
58106,24751,17074
58040,24812,17079
57999,24852,17080
57940,24910,17081
57869,24978,17084
57823,25013,17095
57737,25091,17103
57700,25122,17109
57622,25190,17119
57570,25232,17129
57533,25266,17132
57480,25312,17139
57411,25379,17141
57374,25410,17147
57301,25479,17151
57265,25510,17156
57211,25557,17163
57147,25610,17174
57074,25679,17178
57020,25719,17192
56964,25772,17195
56892,25837,17202
56812,25909,17208
56736,25979,17214
56664,26044,17221
56584,26118,17227
56508,26183,17237
56418,26260,17249
56341,26330,17256
56281,26384,17262
56208,26447,17272
56111,26538,17278
56048,26593,17283
55957,26680,17286
55904,26730,17289
55817,26805,17301
55731,26886,17306
55652,26954,17317
55602,26993,17326
55491,27103,17327
55427,27160,17334
55331,27252,17338
55236,27338,17347
55158,27409,17354
55082,27485,17354
54978,27583,17359
54905,27650,17365
54799,27752,17369
54710,27840,17369
54629,27911,17379
54560,27971,17388
54451,28068,17400
54391,28121,17407
54279,28230,17410
54197,28301,17421
54101,28389,17428
54033,28452,17433
53935,28541,17442
