neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16631
58625,24763,16631
58666,24721,16630
58695,24690,16632
58716,24668,16632
58751,24629,16635
58784,24596,16635
58811,24566,16638
58835,24544,16636
58866,24513,16636
58881,24499,16635
58892,24488,16634
58928,24454,16632
58956,24425,16632
58983,24394,16635
59012,24367,16633
59033,24348,16631
59056,24323,16633
59095,24286,16630
59122,24259,16630
59140,24239,16632
59169,24206,16636
59179,24196,16636
59221,24156,16634
59242,24131,16637
59282,24088,16638
59307,24064,16637
59335,24034,16639
59368,24001,16639
59377,23995,16636
59422,23948,16638
59434,23933,16637
59465,23898,16640
59487,23873,16643
59504,23855,16644
59533,23827,16643
59560,23799,16644
59584,23776,16643
59602,23755,16646
59615,23741,16647
59624,23730,16648
59652,23700,16650
59680,23668,16654
59705,23639,16658
59716,23627,16657
59736,23604,16658
59778,23558,16661
59783,23555,16659
59812,23522,16662
59826,23510,16660
59856,23479,16660
59870,23461,16664
59895,23434,16666
59908,23420,16666
59928,23400,16666
59954,23373,16667
59969,23353,16669
59993,23328,16670
60011,23315,16665
60029,23297,16663
60057,23270,16662
60073,23255,16661
60086,23242,16661
60110,23218,16661
60108,23218,16663
60119,23203,16666
60121,23199,16668
60136,23183,16669
60143,23169,16676
60174,23137,16677
60181,23130,16677
60188,23122,16677
60205,23104,16677
60211,23095,16679
60247,23059,16679
60254,23051,16679
60283,23017,16683
60303,22999,16681
60331,22965,16686
60327,22966,16688
60359,22935,16686
60357,22939,16684
60367,22928,16685
60369,22925,16685
60383,22913,16683
60381,22910,16688
60393,22899,16686
60406,22884,16688
60406,22877,16695
60409,22869,16699
60421,22854,16701
60409,22864,16703
60415,22855,16706
60421,22845,16709
60432,22827,16716
60431,22826,16718
60438,22813,16724
60439,22811,16725
60439,22807,16728
60429,22817,16727
60420,22823,16730
60433,22804,16736
60426,22809,16738
60448,22789,16736
60433,22802,16738
60445,22790,16738
60426,22800,16745
60434,22789,16748
60440,22781,16750
60440,22777,16754
60438,22777,16756
60447,22769,16754
60441,22770,16759
60452,22754,16764
60454,22751,16765
60455,22745,16770
60454,22742,16774
60459,22737,16774
60444,22750,16776
60439,22750,16781
60420,22772,16778
60427,22761,16782
60408,22776,16785
60412,22771,16786
60388,22791,16789
60408,22771,16789
60389,22787,16791
60369,22809,16788
60356,22820,16790
60344,22827,16795
60348,22822,16795
60325,22839,16801
60303,22858,16804
60283,22878,16802
60268,22889,16805
60257,22896,16809
60243,22912,16805
60213,22938,16808
60204,22942,16813
60177,22970,16811
60163,22981,16813
60147,22994,16815
60145,22992,16819
60140,22996,16819
60133,22996,16826
60100,23024,16831
60078,23044,16833
60065,23051,16839
60033,23083,16838
60016,23100,16838
59982,23129,16843
59963,23142,16849
59940,23160,16852
59918,23177,16857
59876,23216,16858
59861,23228,16861
59816,23271,16863
59804,23278,16868
59773,23304,16872
59736,23336,16877
59726,23345,16878
59683,23385,16881
59674,23387,16887
59644,23411,16893
59612,23439,16897
59573,23469,16903
59564,23476,16905
59539,23492,16913
59506,23520,16918
59473,23546,16924
59439,23573,16931
59401,23608,16933
59373,23634,16935
59327,23674,16941
59310,23687,16945
59271,23720,16951
59242,23742,16958
59216,23763,16963
59162,23811,16967
59132,23837,16971
59081,23880,16979
59058,23898,16984
58999,23948,16992
58985,23956,16998
58916,24020,17002
58879,24051,17008
58835,24092,17011
58814,24109,17014
58752,24170,17015
58704,24213,17020
58663,24245,17028
58620,24284,17032
58563,24339,17034
58524,24375,17037
58485,24414,17037
58428,24462,17046
58398,24495,17043
58337,24547,17052
58294,24584,17058
58227,24647,17062
58163,24704,17069
58113,24746,17077
58042,24810,17081
58005,24846,17082
57942,24908,17083
57874,24973,17086
57826,25010,17097
57741,25087,17105
57703,25119,17111
57626,25185,17121
57574,25227,17131
57537,25261,17134
57484,25306,17141
57413,25373,17143
57377,25403,17149
57306,25470,17153
57269,25501,17159
57214,25549,17166
57151,25601,17177
57076,25672,17181
57024,25710,17195
56968,25763,17198
56895,25829,17205
56814,25904,17211
56740,25972,17216
56666,26039,17223
56585,26113,17230
56513,26174,17241
56422,26253,17253
56345,26323,17260
56288,26374,17266
56213,26440,17275
56111,26536,17281
56054,26587,17287
55962,26675,17289
55909,26725,17292
55820,26802,17304
55734,26880,17309
55654,26949,17320
55605,26988,17329
55493,27098,17330
55429,27155,17337
55333,27247,17341
55241,27329,17351
55157,27405,17358
55083,27479,17358
54984,27571,17364
54906,27643,17370
54802,27743,17374
54713,27832,17374
54631,27904,17384
54564,27962,17393
54455,28059,17405
54397,28109,17411
54284,28218,17414
54202,28289,17425
54106,28377,17432
54038,28440,17437
53939,28530,17446
