POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,114,67,6,3,99299
405,126,113,68,4,5,99302
404,129,111,70,4,5,99300
402,130,111,70,3,6,99301
388,138,110,72,4,6,99305
384,139,110,72,4,6,99308
383,138,110,71,5,7,99309
379,139,110,70,6,8,99311
370,142,113,69,7,9,99313
366,145,112,70,7,9,99314
357,148,111,69,7,9,99322
352,151,110,68,8,9,99325
344,151,108,69,8,10,99333
343,150,108,69,6,12,99335
339,149,106,69,7,12,99341
335,151,106,68,8,12,99343
325,154,105,68,7,15,99349
320,157,104,65,9,15,99353
314,157,107,63,9,15,99358
310,157,107,60,11,15,99363
309,157,106,60,10,16,99365
302,158,106,57,12,16,99372
299,158,105,59,9,19,99374
293,163,105,59,7,21,99375
290,162,106,58,6,22,99379
285,162,106,58,6,22,99384
283,161,107,58,6,22,99386
276,159,107,57,6,24,99394
273,160,106,57,5,25,99397
268,163,105,59,4,26,99398
268,164,106,58,6,26,99395
268,164,103,56,6,26,99400
272,164,99,55,7,26,99400
272,165,98,54,6,27,99401
272,166,96,55,6,27,99401
268,164,96,55,5,28,99407
269,162,97,55,4,29,99407
265,164,97,53,4,30,99410
267,163,98,53,3,31,99408
261,166,96,55,3,31,99411
259,164,95,55,4,31,99415
254,164,97,52,5,32,99419
252,164,97,52,4,33,99421
251,163,97,50,3,34,99425
249,163,99,50,3,34,99425
246,166,98,50,2,35,99426
240,168,98,48,3,35,99431
241,164,98,49,3,36,99432
239,160,99,50,3,36,99436
233,157,100,51,3,36,99443
230,155,99,49,4,36,99450
230,155,99,48,5,36,99450
230,151,96,50,5,36,99455
228,148,98,51,4,37,99457
222,148,98,51,5,37,99462
220,145,100,50,6,37,99465
217,138,100,50,6,37,99475
216,139,97,49,6,37,99479
215,137,97,49,4,39,99482
215,134,98,50,4,39,99483
213,132,97,51,4,39,99487
211,131,93,52,5,40,99491
208,133,91,50,8,40,99493
206,135,90,50,7,41,99494
204,135,90,50,7,41,99496
196,134,89,50,7,41,99506
193,133,89,50,7,41,99510
184,126,90,49,9,41,99524
185,121,90,48,7,43,99529
182,122,90,48,7,43,99531
176,120,87,50,7,43,99540
177,116,85,50,6,44,99545
174,107,89,48,5,46,99554
174,106,90,48,5,46,99554
176,105,90,48,5,46,99553
170,107,89,48,5,47,99557
167,106,84,49,7,47,99563
168,102,84,49,7,47,99566
167,101,82,49,7,47,99570
169,101,82,49,5,49,99568
166,99,83,49,5,49,99572
167,95,86,48,5,49,99573
163,93,86,49,5,49,99578
165,93,86,48,5,50,99576
164,92,85,48,4,51,99579
165,90,86,49,2,53,99578
169,87,84,49,1,54,99579
169,86,84,48,1,54,99581
165,87,83,48,1,54,99585
167,83,84,50,2,54,99583
162,80,85,50,2,54,99590
160,79,86,50,2,54,99592
157,77,87,50,2,54,99596
159,76,87,50,2,54,99595
161,76,86,50,2,54,99594
162,75,84,48,3,54,99597
163,74,84,46,4,54,99598
161,73,83,46,4,54,99602
156,69,85,47,2,56,99608
156,68,84,48,2,56,99609
157,68,82,48,2,56,99610
156,70,81,48,2,56,99610
156,68,82,47,3,56,99611
149,67,81,47,2,57,99620
151,66,81,47,2,57,99619
154,63,80,47,2,57,99620
155,62,79,47,2,57,99621
151,60,78,47,2,57,99628
152,59,79,47,2,57,99627
151,58,81,47,2,57,99627
153,55,80,48,2,57,99628
154,54,80,48,2,57,99628
159,53,81,47,3,57,99623
162,52,79,48,2,58,99622
165,50,77,49,2,58,99622
167,49,76,49,2,58,99622
166,48,75,50,2,58,99624
165,48,73,47,4,58,99628
166,47,74,46,4,58,99628
165,47,74,45,3,59,99630
167,47,73,45,3,59,99629
168,47,72,44,4,59,99629
167,47,73,44,3,60,99629
169,46,70,43,4,60,99631
171,46,68,43,5,60,99630
174,48,65,44,5,60,99627
172,48,65,44,5,60,99629
174,45,67,43,4,61,99629
175,46,67,42,4,62,99627
178,46,67,42,4,62,99624
