neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16633
58751,24629,16636
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58892,24488,16635
58928,24454,16633
58955,24425,16633
58982,24394,16636
59011,24367,16634
59032,24348,16632
59055,24323,16634
59094,24287,16631
59121,24260,16631
59139,24240,16633
59167,24207,16636
59177,24197,16636
59219,24157,16634
59240,24132,16637
59280,24089,16638
59304,24065,16637
59332,24035,16639
59365,24002,16639
59374,23996,16636
59419,23949,16638
59431,23934,16638
59463,23899,16641
59485,23874,16644
59502,23856,16645
59530,23828,16644
59557,23800,16645
59581,23777,16644
59599,23756,16646
59612,23742,16647
59620,23731,16648
59648,23701,16650
59676,23669,16654
59701,23640,16658
59711,23628,16657
59731,23605,16659
59773,23559,16662
59778,23556,16660
59807,23523,16663
59821,23511,16661
59850,23480,16662
59864,23462,16666
59889,23435,16668
59901,23421,16668
59921,23401,16668
59947,23374,16669
59962,23355,16672
59986,23330,16673
60004,23317,16667
60023,23299,16665
60051,23272,16664
60067,23257,16663
60080,23244,16663
60104,23220,16663
60102,23220,16665
60113,23205,16668
60115,23201,16670
60130,23184,16671
60137,23170,16678
60168,23138,16679
60175,23131,16679
60183,23122,16679
60199,23105,16679
60206,23096,16681
60241,23060,16681
60249,23052,16681
60279,23017,16685
60297,23001,16683
60325,22967,16688
60320,22970,16690
60353,22938,16688
60350,22943,16686
60363,22929,16687
60362,22928,16687
60378,22914,16685
60375,22912,16690
60386,22901,16688
60399,22886,16690
60399,22879,16697
60403,22871,16701
60414,22857,16703
60403,22866,16705
60408,22858,16708
60414,22847,16711
60425,22829,16718
60424,22828,16720
60432,22814,16726
60432,22813,16727
60434,22808,16730
60424,22819,16729
60416,22824,16732
60428,22806,16738
60423,22809,16740
60444,22790,16738
60429,22803,16740
60440,22792,16740
60422,22802,16746
60429,22792,16749
60436,22783,16751
60435,22780,16755
60435,22779,16756
60443,22772,16755
60437,22772,16761
60448,22755,16766
60448,22754,16767
60450,22747,16772
60447,22744,16775
60453,22738,16775
60437,22752,16777
60433,22751,16782
60413,22774,16779
60419,22764,16783
60401,22778,16786
60405,22773,16787
60381,22794,16790
60401,22774,16790
60382,22790,16793
60362,22812,16790
60350,22822,16791
60337,22830,16796
60341,22825,16797
60320,22839,16803
60298,22857,16807
60277,22880,16805
60264,22890,16808
60251,22899,16812
60240,22912,16808
60209,22939,16812
60201,22942,16817
60172,22972,16815
60159,22982,16817
60146,22993,16819
60141,22994,16823
60138,22996,16823
60132,22994,16830
60099,23022,16835
60078,23041,16837
60065,23048,16843
60032,23081,16843
60015,23098,16843
59983,23124,16847
59960,23141,16853
59943,23155,16856
59921,23172,16861
59881,23211,16862
59867,23222,16865
59821,23265,16867
59808,23273,16872
59778,23298,16876
59739,23332,16881
59728,23342,16882
59687,23380,16885
59676,23385,16891
59649,23406,16897
59615,23436,16900
59580,23464,16906
59569,23473,16908
59545,23488,16917
59511,23516,16922
59480,23540,16927
59441,23572,16934
59405,23605,16936
59376,23632,16938
59330,23672,16944
59311,23687,16948
59273,23719,16954
59242,23743,16961
59218,23762,16966
59165,23810,16970
59131,23841,16973
59082,23882,16981
59060,23899,16986
58999,23951,16995
58984,23959,17001
58919,24020,17005
58879,24054,17011
58839,24091,17014
58817,24110,17017
58755,24171,17018
58708,24213,17023
58665,24249,17030
58623,24287,17034
58569,24338,17036
58528,24376,17039
58491,24413,17039
58431,24464,17048
58399,24498,17044
58339,24549,17053
58293,24589,17059
58233,24645,17063
58164,24706,17071
58114,24748,17079
58047,24811,17083
58006,24851,17084
57948,24908,17085
57876,24976,17088
57830,25010,17099
57746,25086,17107
57708,25118,17113
57632,25184,17123
57578,25228,17133
57542,25261,17136
57490,25306,17143
57423,25371,17145
57383,25405,17151
57312,25472,17155
57272,25505,17161
57218,25552,17168
57155,25604,17179
57079,25676,17183
57028,25713,17197
56971,25767,17200
56899,25832,17207
56817,25908,17213
56744,25976,17218
56670,26042,17225
56590,26115,17232
56516,26178,17243
56425,26257,17255
56350,26325,17262
56290,26379,17268
56216,26444,17277
56119,26535,17283
56062,26586,17289
55965,26679,17292
55914,26728,17294
55826,26804,17306
55744,26879,17312
55663,26949,17323
55608,26995,17332
55502,27100,17333
55434,27161,17340
55337,27254,17344
55241,27341,17353
55163,27411,17360
55088,27486,17360
54989,27579,17366
54911,27651,17372
54805,27753,17376
54715,27843,17376
54635,27913,17386
54565,27974,17395
54459,28068,17407
54399,28120,17414
54286,28230,17416
54205,28300,17427
54107,28389,17434
54041,28450,17439
53940,28542,17448
