Smokes,Does not smoke
19474,80547
20242,79779
20617,79401
20123,79895
20429,79589
20034,79983
20325,79692
19973,80044
20221,79796
19830,80187
20074,79943
19740,80277
20036,79981
19683,80332
20036,79979
19659,80356
19981,80033
19623,80391
19962,80052
19602,80412
19904,80110
19544,80470
19832,80181
19467,80546
19781,80232
19439,80573
19794,80218
19441,80570
19765,80246
19403,80607
19727,80283
19350,80658
19656,80350
19314,80691
19644,80361
19290,80715
19605,80400
19278,80727
19633,80372
19306,80697
19632,80371
19278,80725
19594,80409
19250,80753
19574,80429
19242,80761
19562,80441
19238,80762
19573,80426
19249,80747
19586,80410
19251,80745
19589,80407
19251,80744
19589,80406
19251,80743
19589,80405
19251,80743
19588,80404
19251,80739
19588,80402
19251,80739
19588,80402
19251,80739
19588,80402
19251,80739
19588,80401
19250,80739
19588,80401
19250,80739
19588,80401
19250,80739
19588,80401
19249,80739
19587,80399
19252,80734
19594,80392
19254,80731
19596,80389
19255,80730
19596,80389
19255,80728
19594,80389
19250,80733
19594,80389
19250,80732
19594,80388
19250,80732
19592,80389
19242,80739
19586,80395
19240,80741
19583,80397
19240,80740
19583,80396
19238,80740
19583,80395
19238,80740
19583,80395
19238,80740
19582,80395
19238,80738
19581,80395
19238,80738
19581,80395
19238,80738
19581,80394
19238,80737
19581,80394
19238,80737
19581,80394
19238,80737
19581,80394
19238,80737
19581,80394
19238,80737
19580,80394
19238,80736
19582,80390
19239,80733
19584,80388
19240,80732
19585,80387
19240,80732
19585,80386
19239,80731
19584,80386
19239,80731
19584,80386
19239,80731
19584,80386
19239,80731
19583,80386
19233,80734
19581,80386
19233,80734
19581,80386
19233,80733
19581,80385
19233,80732
19579,80383
19232,80730
19580,80381
19233,80728
19582,80379
19241,80720
19586,80375
19250,80711
19590,80370
19257,80703
19602,80357
19261,80698
19611,80348
19274,80684
19621,80337
19291,80666
19640,80317
19310,80645
19655,80299
19321,80633
19663,80291
19325,80629
19674,80279
19352,80601
19715,80238
19388,80565
19734,80219
19394,80559
19742,80211
19395,80556
19741,80210
19395,80556
19741,80210
19395,80555
19741,80209
19395,80555
19741,80209
19395,80555
19741,80209
19395,80555
19741,80209
19395,80555
19741,80208
19394,80555
19741,80208
19394,80555
19741,80208
19394,80555
19741,80208
19394,80555
19741,80208
19394,80555
19741,80208
19394,80555
19741,80208
19394,80555
19741,80206
19394,80553
19741,80206
19394,80553
19741,80206
19394,80553
19741,80206
19394,80553
19741,80206
19394,80553
19741,80206
19394,80553
19740,80206
19394,80552
19740,80206
19394,80552
19740,80206
19394,80552
19740,80206
19394,80552
19740,80206
19394,80552
19740,80206
19394,80552
19740,80206
19394,80552
19740,80206
19394,80552
19740,80206
19394,80552
19740,80206
19392,80553
19740,80205
19392,80553
19740,80205
19392,80553
19740,80205
19392,80553
19740,80203
19391,80552
19740,80203
19391,80552
19740,80203
19391,80552
19740,80203
19391,80552
19740,80203
19391,80552
19740,80203
19391,80552
19740,80203
19391,80552
19740,80203
19391,80551
19739,80203
19391,80551
19739,80202
19390,80551
19739,80202
19390,80551
19739,80202
19390,80551
19740,80200
