Smokes,Does not smoke
19474,80549
20243,79778
20622,79396
20139,79876
20444,79571
20077,79938
20372,79642
20030,79984
20286,79728
19874,80140
20122,79892
19790,80224
20098,79915
19725,80288
20048,79964
19647,80364
19932,80077
19582,80427
19908,80101
19531,80478
19867,80142
19510,80499
19822,80187
19449,80560
19762,80246
19432,80575
19770,80237
19440,80567
19765,80240
19439,80566
19768,80237
19413,80592
19721,80283
19394,80610
19724,80279
19388,80615
19689,80310
19357,80642
19673,80326
19353,80645
19659,80339
19346,80651
19658,80339
19346,80651
19658,80339
19346,80651
19658,80339
19346,80650
19655,80339
19344,80648
19655,80337
19350,80639
19665,80323
19354,80633
19666,80320
19355,80630
19668,80317
19355,80626
19668,80313
19355,80625
19670,80310
19355,80625
19670,80310
19355,80625
19670,80310
19355,80625
19670,80310
19355,80625
19670,80310
19355,80625
19670,80309
19354,80625
19670,80309
19354,80625
19670,80309
19354,80624
19669,80309
19354,80624
19669,80309
19354,80623
19668,80309
19349,80628
19668,80309
19349,80627
19667,80309
19349,80627
19672,80303
19354,80621
19681,80294
19359,80616
19682,80293
19358,80616
19682,80292
19358,80615
19681,80292
19358,80615
19681,80292
19358,80615
19680,80292
19349,80623
19664,80308
19325,80646
19646,80325
19302,80669
19623,80347
19289,80681
19609,80361
19283,80687
19601,80369
19275,80695
19598,80372
19275,80694
19598,80371
19275,80693
19598,80370
19275,80693
19598,80370
19275,80692
19597,80370
19275,80692
19597,80370
19275,80692
19597,80369
19273,80691
19596,80368
19273,80691
19596,80367
19273,80690
19596,80367
19273,80690
19595,80367
19273,80689
19595,80367
19273,80689
19595,80366
19272,80688
19595,80365
19272,80687
19595,80364
19272,80686
19594,80363
19271,80685
19593,80363
19271,80683
19592,80362
19271,80683
19592,80362
19270,80682
19592,80360
19270,80682
19592,80360
19270,80682
19588,80363
19268,80683
19586,80363
19267,80682
19588,80361
19268,80681
19589,80360
19268,80680
19589,80357
19268,80677
19589,80356
19268,80677
19589,80356
19267,80676
19595,80346
19287,80654
19610,80330
19310,80628
19640,80298
19331,80607
19666,80272
19353,80585
19691,80247
19378,80560
19708,80229
19400,80537
19721,80216
19409,80527
19737,80199
19414,80522
19743,80193
19416,80520
19744,80192
19416,80520
19744,80192
19416,80520
19744,80192
19416,80520
19744,80192
19416,80520
19744,80192
19416,80520
19744,80192
19416,80519
19743,80192
19416,80519
19743,80192
19416,80519
19743,80192
19416,80519
19743,80191
19416,80518
19743,80191
19416,80518
19743,80191
19416,80518
19743,80191
19421,80511
19745,80186
19417,80514
19742,80188
19416,80514
19742,80188
19416,80514
19742,80188
19416,80514
19742,80188
19416,80514
19742,80188
19416,80513
19742,80187
19416,80512
19743,80185
19416,80512
19743,80185
19416,80512
19743,80185
19416,80512
19743,80183
19415,80511
19743,80183
19415,80511
19743,80182
19415,80508
19745,80178
19416,80506
19744,80178
19416,80506
19744,80178
19415,80506
19743,80177
19415,80505
19743,80176
19415,80504
19745,80173
19419,80499
19748,80170
19419,80499
19748,80170
19419,80499
19748,80170
19419,80499
19748,80170
19419,80499
19748,80170
19419,80499
19748,80170
19419,80499
