neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58575,24814,16632
58625,24762,16631
58666,24719,16630
58695,24688,16632
58717,24666,16632
58752,24627,16635
58785,24594,16635
58812,24564,16638
58836,24542,16636
58867,24511,16636
58882,24497,16635
58893,24486,16634
58929,24452,16632
58957,24423,16632
58984,24392,16635
59013,24363,16633
59034,24344,16631
59057,24319,16633
59096,24283,16630
59123,24256,16630
59141,24236,16632
59170,24203,16636
59180,24193,16636
59221,24153,16634
59242,24128,16637
59282,24087,16638
59307,24063,16637
59335,24031,16639
59368,23998,16639
59377,23992,16636
59422,23945,16638
59436,23930,16638
59468,23895,16641
59489,23870,16644
59506,23852,16645
59533,23822,16644
59560,23794,16645
59584,23771,16644
59601,23750,16647
59614,23736,16648
59623,23725,16649
59651,23695,16651
59679,23663,16655
59704,23634,16659
59717,23622,16658
59738,23599,16660
59779,23554,16663
59782,23551,16661
59810,23519,16663
59824,23507,16661
59854,23474,16661
59867,23456,16665
59891,23429,16667
59903,23416,16667
59922,23396,16667
59948,23369,16668
59961,23350,16670
59985,23325,16671
60003,23312,16665
60023,23294,16663
60051,23267,16662
60067,23252,16661
60080,23239,16661
60104,23215,16661
60102,23215,16663
60114,23200,16666
60115,23197,16668
60131,23180,16669
60138,23166,16676
60169,23133,16677
60176,23126,16677
60183,23119,16677
60201,23101,16677
60206,23094,16679
60242,23057,16679
60250,23049,16679
60279,23016,16683
60299,22998,16681
60327,22964,16686
60323,22966,16688
60356,22935,16686
60354,22939,16684
60364,22927,16685
60365,22925,16686
60380,22912,16684
60377,22910,16688
60389,22900,16686
60403,22884,16688
60403,22877,16695
60407,22869,16699
60418,22854,16702
60406,22864,16704
60412,22855,16706
60419,22845,16709
60431,22826,16716
60430,22825,16718
60438,22811,16724
60438,22809,16725
60438,22806,16728
60429,22816,16727
60419,22822,16730
60433,22802,16736
60426,22807,16738
60447,22788,16735
60433,22800,16737
60444,22789,16737
60426,22799,16745
60433,22789,16748
60440,22780,16750
60439,22777,16754
60438,22776,16755
60447,22768,16754
60442,22767,16759
60451,22753,16764
60453,22750,16765
60455,22743,16770
60452,22742,16773
60458,22736,16773
60442,22750,16775
60438,22749,16780
60419,22771,16777
60423,22762,16781
60405,22776,16783
60409,22771,16784
60385,22792,16787
60405,22771,16787
60386,22787,16790
60366,22809,16788
60353,22820,16790
60341,22826,16795
60345,22821,16796
60324,22836,16802
60301,22855,16806
60280,22877,16804
60266,22888,16806
60256,22894,16810
60245,22907,16807
60211,22937,16811
60205,22937,16816
60174,22969,16814
60163,22977,16816
60146,22992,16818
60142,22990,16822
60137,22994,16823
60131,22993,16830
60099,23020,16835
60077,23039,16836
60064,23046,16842
60033,23077,16842
60015,23095,16842
59982,23123,16847
59961,23138,16852
59940,23156,16855
59917,23172,16860
59879,23209,16861
59864,23221,16864
59816,23267,16866
59806,23272,16871
59775,23298,16875
59736,23330,16880
59727,23338,16880
59683,23379,16883
59672,23384,16889
59646,23404,16895
59610,23434,16899
59575,23462,16904
59567,23468,16906
59541,23484,16915
59506,23513,16919
59476,23537,16925
59440,23566,16932
59402,23602,16934
59373,23629,16936
59327,23669,16942
59311,23681,16946
59271,23714,16952
59240,23738,16959
59214,23759,16964
59165,23803,16968
59129,23836,16971
59081,23875,16980
59058,23893,16985
58996,23947,16993
58986,23951,16999
58915,24018,17003
58880,24047,17009
58838,24086,17012
58818,24103,17015
58755,24165,17016
58711,24204,17021
58666,24241,17029
58627,24276,17033
58570,24331,17035
58531,24367,17038
58489,24408,17038
58435,24453,17047
58403,24488,17044
58340,24542,17053
58292,24584,17059
58230,24642,17063
58165,24699,17071
58113,24742,17079
58044,24807,17083
58005,24845,17084
57948,24901,17085
57878,24968,17088
57833,25002,17099
57747,25080,17107
57708,25111,17113
57630,25178,17123
57574,25224,17133
57541,25253,17136
57489,25298,17143
57423,25362,17145
57382,25397,17151
57312,25463,17155
57277,25493,17160
57221,25542,17167
57156,25596,17178
57084,25664,17182
57028,25705,17196
56972,25758,17199
56902,25820,17206
56818,25898,17212
56747,25965,17216
56671,26034,17223
56591,26107,17230
56517,26169,17242
56426,26248,17254
56351,26316,17259
56288,26373,17265
56217,26435,17274
56117,26529,17280
56057,26582,17286
55963,26672,17288
55911,26721,17291
55820,26800,17302
55740,26875,17307
55657,26947,17318
55610,26985,17327
55498,27096,17327
55433,27153,17334
55335,27247,17338
55240,27331,17348
55162,27402,17355
55086,27477,17355
54987,27570,17361
54907,27644,17367
54804,27743,17371
54716,27831,17371
54637,27900,17381
54566,27962,17390
54458,28058,17402
54397,28112,17409
54285,28221,17412
54203,28292,17423
54107,28380,17431
54039,28443,17436
53937,28536,17445
