Smokes,Does not smoke
19474,80547
20242,79778
20616,79404
20123,79895
20425,79593
20032,79986
20323,79694
19970,80047
20213,79804
19808,80209
20058,79959
19724,80293
20033,79983
19689,80327
20035,79981
19661,80354
19974,80040
19611,80403
19952,80061
19597,80415
19896,80116
19541,80471
19827,80185
19456,80556
19753,80259
19398,80613
19748,80263
19400,80609
19741,80268
19401,80608
19731,80278
19366,80643
19667,80342
19335,80672
19668,80339
19316,80691
19632,80375
19307,80700
19660,80346
19333,80673
19658,80347
19299,80706
19620,80385
19268,80737
19592,80413
19268,80737
19581,80421
19246,80756
19570,80430
19243,80755
19566,80432
19248,80750
19568,80429
19246,80751
19562,80435
19245,80749
19562,80432
19245,80749
19562,80431
19245,80748
19562,80431
19245,80748
19562,80431
19244,80748
19561,80431
19244,80748
19561,80430
19243,80748
19561,80430
19243,80748
19561,80430
19243,80748
19560,80428
19241,80747
19558,80429
19232,80754
19551,80434
19223,80762
19534,80451
19216,80769
19528,80456
19222,80761
19542,80441
19228,80755
19548,80434
19230,80752
19548,80433
19230,80751
19546,80434
19222,80758
19540,80440
19220,80759
19537,80442
19220,80759
19537,80441
19224,80754
19542,80435
19228,80749
19544,80432
19222,80753
19541,80434
19222,80753
19540,80434
19220,80754
19537,80437
19218,80755
19537,80436
19218,80755
19537,80436
19218,80755
19537,80436
19218,80755
19537,80436
19218,80755
19537,80436
19218,80755
19536,80436
19218,80754
19536,80436
19218,80754
19536,80436
19218,80754
19536,80436
19218,80754
19536,80436
19216,80754
19533,80437
19221,80749
19532,80437
19225,80743
19539,80429
19227,80741
19539,80429
19227,80741
19539,80429
19227,80741
19538,80429
19226,80740
19537,80429
19226,80740
19535,80428
19225,80738
19535,80427
19224,80738
19535,80426
19224,80736
19534,80425
19223,80736
19534,80425
19223,80736
19534,80425
19223,80736
19534,80425
19226,80731
19533,80424
19226,80731
19533,80423
19226,80730
19533,80422
19226,80729
19533,80422
19226,80727
19532,80420
19226,80726
19531,80420
19225,80725
19531,80419
19225,80724
19529,80419
19224,80724
19527,80419
19224,80722
19527,80419
19224,80722
19527,80417
19224,80720
19527,80417
19224,80720
19527,80415
19221,80720
19526,80415
19219,80721
19524,80416
19219,80721
19524,80416
19219,80721
19524,80416
19219,80721
19524,80416
19219,80721
19523,80416
19214,80725
19516,80423
19209,80730
19513,80426
19208,80731
19513,80426
19208,80731
19513,80426
19204,80734
19507,80430
19200,80737
19505,80432
19200,80737
19505,80432
19200,80737
19505,80432
19207,80729
19508,80428
19207,80729
19508,80428
19206,80729
19503,80432
19199,80735
19497,80437
19185,80747
19489,80443
19172,80760
19483,80449
19170,80762
19483,80449
19170,80762
19483,80448
19170,80761
19483,80447
19164,80765
19480,80449
19162,80766
19480,80448
19162,80766
19480,80448
19162,80766
19479,80446
19161,80764
19479,80446
19161,80764
19479,80444
19155,80768
19474,80449
19144,80779
19462,80459
19131,80790
19449,80472
19114,80807
19424,80497
19075,80846
19397,80524
19040,80880
19364,80556
19019,80901
19336,80584
19004,80916
19330,80590
18997,80923
19329,80591
18997,80923
19329,80591
18997,80923
19328,80591
18997,80922
