POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
404,126,114,67,4,5,99303
399,125,111,70,4,5,99309
392,128,112,70,3,6,99312
381,135,111,71,4,6,99315
381,135,111,72,4,6,99314
376,138,111,71,5,8,99314
372,136,112,70,5,8,99320
360,138,113,68,7,9,99328
358,138,113,69,7,9,99329
353,141,113,69,7,9,99331
346,146,114,68,8,9,99332
343,147,115,68,8,9,99333
340,149,112,68,7,11,99336
339,149,112,66,7,12,99338
326,150,108,68,6,14,99351
317,156,107,67,7,15,99354
312,157,107,65,9,15,99358
303,159,107,61,10,15,99368
304,161,107,60,11,15,99365
299,163,107,60,10,16,99368
297,161,108,57,11,16,99373
293,161,106,58,11,16,99378
285,167,105,59,7,20,99380
283,167,106,59,6,21,99381
276,165,107,58,5,22,99390
275,165,107,58,4,23,99391
270,163,109,57,4,24,99396
259,164,108,57,5,24,99406
258,166,106,59,4,25,99405
259,165,107,58,5,25,99404
259,166,106,58,7,25,99402
257,166,103,56,7,26,99408
257,165,103,56,7,26,99409
256,163,101,56,8,26,99413
255,163,101,56,8,26,99414
255,163,101,56,7,27,99414
250,161,100,56,5,30,99421
252,163,100,55,5,30,99418
246,159,100,55,5,31,99427
238,161,97,53,5,32,99437
238,159,99,53,4,33,99437
237,157,100,52,4,34,99439
234,160,100,52,4,34,99439
234,164,99,51,3,35,99437
227,167,98,49,5,35,99442
225,168,98,49,4,36,99443
223,165,99,51,3,37,99445
220,165,98,53,3,37,99447
218,160,101,54,2,38,99450
219,159,100,52,3,38,99452
219,159,100,53,3,38,99451
216,161,100,53,3,39,99451
215,158,100,54,3,39,99454
211,152,101,53,5,39,99462
210,150,99,54,5,39,99466
204,148,99,53,5,39,99475
202,146,99,53,5,39,99479
198,145,98,53,3,41,99485
198,144,97,52,3,41,99488
199,139,96,52,4,41,99492
197,138,96,52,6,41,99493
190,139,89,55,4,43,99503
189,139,85,55,6,43,99506
188,136,85,55,6,43,99510
183,133,85,52,8,43,99519
180,131,86,53,8,43,99522
179,129,84,52,8,43,99528
178,126,84,49,10,43,99533
172,128,80,50,8,45,99540
170,129,78,49,7,47,99543
168,126,80,49,5,49,99546
163,121,83,49,5,49,99553
162,120,82,49,5,49,99556
161,119,80,48,5,50,99560
159,117,79,48,6,50,99564
155,115,80,49,5,51,99568
156,114,80,49,5,51,99568
156,110,80,50,4,52,99571
157,108,82,49,3,53,99571
159,106,82,49,3,53,99571
157,104,81,49,2,54,99576
154,103,81,49,2,54,99580
153,104,79,49,2,55,99581
157,103,80,49,2,55,99577
158,104,79,50,2,55,99575
163,99,82,51,1,56,99571
163,99,81,51,1,56,99572
158,98,82,51,0,57,99577
157,95,83,51,1,57,99579
154,90,83,51,1,57,99587
153,89,83,51,1,57,99589
152,88,84,50,2,57,99590
148,89,84,50,2,57,99593
147,87,84,50,2,57,99596
148,85,84,50,2,57,99597
149,83,84,49,3,57,99598
144,82,83,49,2,58,99605
145,78,85,50,2,58,99605
147,78,84,50,3,58,99603
147,75,83,50,3,58,99607
148,74,81,48,4,58,99610
148,73,80,49,4,58,99611
142,69,83,46,4,58,99621
143,68,84,44,4,58,99622
143,68,84,44,2,60,99622
146,68,82,45,2,60,99620
147,66,81,46,1,61,99621
143,64,82,46,1,61,99626
140,64,81,45,2,61,99630
143,61,82,44,2,61,99630
145,61,81,44,2,61,99629
149,62,81,44,1,62,99624
149,60,82,45,1,62,99624
151,59,82,45,1,62,99623
155,60,80,47,1,62,99618
155,60,77,48,0,63,99620
154,60,78,47,1,63,99620
152,60,76,47,1,63,99624
150,61,75,47,1,63,99626
152,61,74,47,1,63,99625
153,62,74,46,2,63,99623
152,61,72,46,2,63,99627
155,61,72,45,3,63,99624
155,61,69,45,4,63,99626
159,61,67,46,4,63,99623
156,58,68,47,3,64,99627
155,57,67,46,3,64,99631
156,55,65,46,4,64,99633
156,54,65,46,4,64,99634
