neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58892,24488,16635
58928,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59123,24260,16631
59141,24240,16633
59170,24207,16637
59180,24197,16637
59222,24156,16635
59244,24131,16638
59283,24090,16639
59308,24064,16638
59336,24033,16640
59369,24000,16640
59378,23994,16637
59422,23947,16638
59436,23932,16639
59467,23897,16642
59489,23872,16645
59506,23854,16646
59535,23826,16645
59562,23798,16646
59586,23775,16645
59603,23754,16648
59616,23740,16649
59625,23729,16650
59653,23699,16652
59681,23667,16656
59706,23638,16660
59719,23626,16659
59740,23603,16661
59778,23558,16664
59783,23554,16662
59812,23522,16665
59826,23510,16663
59856,23478,16664
59870,23460,16668
59895,23432,16670
59907,23419,16670
59927,23399,16670
59953,23372,16671
59969,23353,16674
59993,23328,16675
60011,23315,16669
60030,23298,16667
60058,23271,16666
60074,23256,16665
60087,23243,16665
60110,23219,16665
60108,23219,16667
60120,23204,16670
60122,23200,16672
60137,23184,16673
60144,23170,16680
60175,23138,16681
60182,23131,16681
60189,23123,16681
60207,23105,16681
60211,23097,16683
60247,23061,16682
60255,23053,16682
60284,23020,16686
60304,23001,16684
60332,22968,16689
60328,22970,16691
60362,22937,16689
60359,22942,16687
60370,22928,16688
60371,22926,16689
60386,22913,16686
60383,22911,16691
60396,22900,16689
60409,22885,16691
60408,22878,16698
60412,22870,16702
60424,22855,16705
60411,22865,16707
60417,22856,16709
60424,22846,16712
60435,22828,16719
60435,22826,16721
60442,22813,16727
60443,22811,16728
60442,22808,16731
60433,22818,16730
60425,22823,16733
60437,22805,16739
60431,22809,16741
60452,22790,16739
60438,22802,16740
60449,22791,16740
60431,22801,16748
60438,22791,16751
60444,22782,16753
60443,22779,16757
60442,22778,16759
60450,22769,16758
60443,22770,16763
60454,22754,16768
60455,22752,16769
60456,22745,16774
60454,22743,16777
60460,22737,16777
60444,22751,16779
60440,22750,16784
60420,22773,16781
60426,22763,16785
60408,22778,16788
60412,22772,16788
60388,22793,16791
60408,22773,16791
60389,22789,16794
60369,22811,16792
60357,22821,16794
60344,22829,16799
60348,22824,16800
60327,22839,16806
60303,22859,16810
60284,22880,16808
60270,22891,16811
60258,22899,16815
60246,22914,16812
60214,22942,16816
60205,22945,16820
60177,22974,16819
60164,22984,16822
60148,22998,16822
60144,22996,16826
60140,22999,16827
60133,22999,16834
60101,23026,16839
60080,23045,16840
60067,23052,16846
60034,23085,16846
60017,23101,16846
59985,23128,16851
59962,23144,16856
59942,23161,16859
59921,23177,16864
59880,23217,16865
59865,23228,16868
59819,23272,16870
59808,23278,16875
59775,23306,16879
59739,23337,16884
59729,23346,16885
59686,23386,16887
59676,23390,16893
59648,23412,16899
59615,23441,16903
59579,23470,16908
59569,23478,16910
59546,23492,16919
59511,23522,16924
59479,23547,16931
59445,23575,16937
59407,23610,16939
59378,23637,16941
59334,23675,16947
59315,23690,16951
59275,23723,16957
59246,23745,16964
59220,23766,16969
59169,23813,16973
59133,23845,16977
59085,23885,16985
59060,23905,16990
59002,23955,16998
58986,23965,17003
58922,24025,17006
58882,24059,17012
58844,24094,17015
58820,24115,17018
58759,24175,17019
58712,24217,17023
58667,24254,17031
58627,24290,17035
58569,24346,17037
58528,24384,17040
58489,24422,17040
58432,24469,17049
58399,24505,17046
58339,24557,17054
58293,24597,17060
58228,24658,17064
58164,24714,17072
58113,24757,17080
58043,24822,17084
58004,24859,17085
57944,24918,17086
57874,24985,17089
57827,25021,17100
57741,25099,17108
57704,25130,17114
57628,25196,17124
57571,25241,17134
57538,25271,17137
57484,25318,17144
57416,25384,17146
57376,25417,17152
57307,25482,17156
57266,25517,17162
57215,25561,17169
57149,25616,17180
57076,25685,17184
57025,25722,17198
56967,25777,17201
56896,25841,17208
56814,25917,17214
56738,25987,17219
56667,26051,17226
56583,26127,17233
56510,26189,17244
56420,26267,17256
56343,26337,17263
56283,26390,17269
56209,26454,17278
56110,26547,17284
56052,26599,17290
55962,26686,17293
55907,26738,17296
55818,26815,17308
55735,26893,17313
55654,26963,17324
55604,27004,17333
55495,27112,17334
55429,27171,17341
55334,27262,17345
55240,27346,17355
55159,27420,17362
55089,27490,17362
54986,27586,17368
54908,27658,17374
54802,27760,17378
54714,27848,17378
54634,27918,17388
54564,27978,17397
54455,28075,17409
54398,28125,17416
54286,28234,17419
54205,28305,17429
54111,28391,17437
54042,28455,17442
53937,28551,17451
