POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,116,66,6,3,99298
401,126,115,67,4,5,99305
403,127,114,68,4,5,99302
394,132,114,69,3,6,99305
386,137,113,70,3,6,99308
381,139,113,71,4,6,99309
382,137,114,69,5,7,99309
371,143,115,67,6,8,99313
367,145,115,67,6,9,99314
361,146,114,68,6,9,99319
354,148,114,68,6,9,99324
351,150,112,67,7,9,99327
343,151,112,66,7,10,99334
340,153,110,67,7,10,99336
340,152,109,67,7,11,99337
338,152,110,66,6,13,99338
329,156,105,65,10,13,99345
325,156,106,65,10,13,99348
316,160,107,63,11,13,99353
315,161,107,62,12,13,99353
316,160,107,60,12,14,99354
313,162,108,60,12,14,99354
310,158,109,60,10,17,99359
305,160,108,61,8,19,99362
298,162,110,61,8,19,99365
292,163,108,61,8,20,99371
290,162,108,60,9,20,99374
286,164,107,60,7,22,99377
285,162,108,60,7,22,99379
282,160,109,61,5,24,99382
278,164,109,59,8,24,99381
278,164,109,60,8,24,99380
282,164,108,59,8,24,99378
280,165,108,58,8,25,99379
282,165,109,58,8,25,99376
279,164,107,60,7,26,99380
279,163,108,59,8,26,99380
275,167,108,58,7,27,99381
275,167,108,58,5,29,99381
272,163,105,60,4,30,99389
267,166,105,59,4,31,99391
261,169,105,58,5,31,99394
260,166,107,56,5,31,99398
258,171,107,55,3,33,99396
260,171,106,55,3,33,99395
257,170,108,55,3,33,99397
248,176,106,54,4,33,99402
247,175,105,55,4,34,99403
243,174,106,55,4,34,99407
239,173,106,55,4,34,99412
237,174,105,55,4,35,99413
239,175,102,56,5,35,99411
239,172,103,57,5,35,99412
238,172,104,57,4,36,99412
235,170,105,56,5,36,99416
233,167,105,57,5,36,99420
233,164,107,55,6,36,99422
233,164,105,56,6,36,99423
230,164,108,54,4,38,99425
227,159,109,55,4,38,99431
225,157,109,54,5,38,99435
222,155,109,55,8,38,99436
222,151,107,55,10,39,99439
218,150,105,55,10,40,99445
220,145,107,54,10,40,99447
216,147,105,54,10,40,99451
212,147,106,53,9,42,99454
211,145,108,53,8,42,99456
210,146,107,53,7,43,99457
212,142,107,53,7,43,99459
209,136,106,53,8,43,99468
211,131,104,53,6,45,99473
210,128,106,53,6,46,99474
203,124,106,54,6,46,99484
199,127,105,55,6,46,99485
194,127,104,55,6,47,99490
194,124,104,56,8,47,99490
195,123,103,57,8,47,99490
196,121,103,57,9,48,99489
195,120,105,57,8,49,99489
192,120,106,57,8,49,99491
193,115,109,57,7,50,99492
191,117,107,56,8,50,99494
194,115,106,56,8,50,99494
194,116,105,57,3,55,99493
195,115,104,59,2,56,99492
199,113,102,61,1,57,99490
198,112,103,61,1,57,99491
200,108,107,61,1,57,99489
199,107,107,62,2,57,99489
197,109,107,62,2,57,99489
198,107,108,62,2,57,99489
196,105,112,62,2,57,99489
197,103,112,61,2,57,99491
195,100,112,61,2,57,99496
196,97,113,59,3,57,99498
192,97,112,59,3,57,99503
192,96,109,58,3,58,99507
188,97,109,58,4,58,99509
190,96,109,58,4,58,99508
192,94,109,58,3,59,99508
193,95,108,55,3,60,99509
190,93,107,55,3,60,99515
188,90,108,54,4,60,99519
190,89,108,54,3,61,99518
190,89,107,54,3,61,99519
193,90,105,55,4,61,99515
194,86,104,55,4,61,99519
192,85,105,55,3,62,99521
188,88,105,55,3,62,99522
186,88,104,55,4,62,99524
187,88,104,53,6,62,99523
191,88,102,52,5,64,99521
193,87,101,52,6,64,99520
194,85,102,53,6,64,99519
198,85,100,55,6,65,99514
200,84,101,54,7,65,99512
196,87,100,54,4,68,99514
195,85,102,54,3,69,99515
196,85,101,53,3,69,99516
198,85,99,54,2,70,99515
198,84,99,54,2,70,99516
201,83,96,53,3,70,99517
201,80,95,53,4,70,99520
204,80,95,53,4,70,99517
208,81,94,53,4,71,99512
210,83,92,55,4,71,99508
211,83,92,55,4,71,99507
212,83,90,57,3,72,99506
215,82,89,57,3,73,99504
