neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58574,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58892,24488,16636
58928,24454,16633
58956,24425,16633
58983,24395,16636
59012,24368,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59169,24207,16637
59179,24197,16637
59221,24157,16635
59242,24132,16638
59282,24090,16639
59307,24066,16638
59335,24035,16640
59368,24002,16639
59377,23996,16636
59421,23949,16638
59435,23934,16638
59467,23899,16641
59488,23874,16644
59505,23856,16645
59534,23828,16644
59561,23800,16645
59585,23777,16644
59603,23755,16647
59616,23741,16648
59625,23731,16649
59653,23701,16651
59680,23669,16654
59705,23640,16658
59717,23628,16657
59736,23605,16659
59776,23559,16662
59781,23556,16660
59810,23523,16663
59824,23511,16661
59854,23480,16662
59868,23462,16666
59893,23434,16668
59906,23421,16668
59926,23400,16668
59952,23373,16669
59967,23354,16672
59991,23329,16673
60008,23316,16668
60027,23299,16666
60055,23272,16665
60071,23257,16664
60084,23244,16664
60108,23220,16664
60106,23220,16666
60117,23205,16669
60118,23201,16671
60133,23185,16672
60140,23171,16679
60171,23139,16679
60178,23132,16679
60185,23125,16679
60201,23107,16679
60207,23098,16680
60243,23062,16680
60250,23053,16680
60279,23020,16684
60299,23002,16682
60326,22969,16687
60321,22970,16689
60354,22938,16687
60352,22942,16685
60363,22930,16686
60365,22927,16687
60379,22913,16684
60377,22910,16689
60388,22899,16687
60401,22884,16689
60401,22877,16696
60405,22869,16700
60417,22854,16702
60405,22864,16704
60410,22855,16707
60417,22845,16710
60427,22827,16717
60426,22826,16719
60433,22813,16725
60435,22810,16726
60434,22807,16729
60424,22817,16728
60415,22823,16731
60428,22804,16737
60422,22808,16739
60443,22789,16737
60429,22801,16739
60441,22789,16739
60423,22799,16747
60430,22789,16750
60436,22781,16752
60436,22777,16755
60435,22776,16757
60443,22769,16756
60438,22769,16761
60448,22754,16766
60449,22751,16765
60451,22743,16770
60448,22742,16774
60452,22737,16774
60437,22750,16776
60433,22749,16781
60413,22772,16778
60419,22762,16782
60401,22777,16785
60406,22770,16786
60381,22792,16789
60402,22771,16789
60382,22788,16792
60363,22809,16790
60349,22821,16792
60337,22828,16796
60342,22822,16796
60319,22839,16802
60296,22858,16806
60277,22878,16804
60260,22890,16807
60250,22896,16811
60240,22909,16808
60205,22940,16812
60199,22941,16817
60170,22971,16816
60158,22980,16819
60142,22994,16821
60138,22993,16825
60135,22995,16825
60128,22995,16832
60096,23022,16837
60077,23039,16838
60061,23049,16844
60028,23082,16844
60014,23096,16843
59980,23125,16846
59959,23140,16852
59937,23159,16855
59916,23175,16860
59875,23215,16861
59860,23227,16864
59816,23269,16866
59805,23275,16870
59773,23302,16875
59736,23332,16880
59725,23342,16881
59685,23379,16884
59675,23383,16889
59646,23406,16895
59612,23433,16898
59576,23463,16904
59568,23469,16906
59544,23484,16915
59511,23512,16920
59479,23538,16926
59441,23568,16933
59405,23602,16935
59374,23629,16936
59329,23668,16942
59311,23680,16946
59270,23716,16951
59241,23738,16958
59218,23755,16964
59163,23806,16968
59128,23837,16972
59081,23876,16980
59055,23897,16985
58996,23947,16993
58980,23957,16999
58917,24016,17003
58875,24050,17009
58834,24088,17012
58812,24107,17015
58750,24168,17016
58703,24210,17021
58659,24246,17029
58619,24282,17033
58563,24336,17035
58522,24374,17038
58484,24412,17038
58422,24463,17047
58394,24493,17044
58331,24547,17053
58286,24586,17059
58220,24648,17063
58157,24703,17071
58105,24747,17079
58038,24810,17083
57999,24848,17084
57941,24905,17085
57869,24973,17088
57824,25008,17098
57740,25084,17106
57701,25117,17112
57626,25182,17122
57567,25229,17132
57534,25259,17135
57478,25308,17142
57412,25370,17144
57369,25407,17150
57300,25472,17154
57262,25505,17159
57207,25553,17166
57142,25607,17177
57070,25675,17181
57021,25710,17195
56963,25765,17198
56890,25830,17205
56809,25905,17211
56737,25973,17215
56666,26037,17222
56583,26113,17229
56509,26177,17239
56420,26254,17251
56343,26322,17259
56284,26375,17265
56210,26440,17274
56112,26531,17281
56052,26584,17286
55963,26670,17289
55906,26722,17291
55820,26796,17303
55734,26876,17308
55653,26946,17319
55605,26985,17328
55497,27092,17329
55431,27151,17336
55334,27244,17340
55244,27325,17349
55161,27401,17356
55088,27474,17356
54987,27569,17362
54912,27638,17368
54806,27740,17372
54716,27830,17372
54636,27900,17382
54569,27959,17390
54457,28059,17402
54404,28105,17409
54287,28218,17412
54207,28286,17424
54108,28377,17432
54040,28440,17437
53939,28532,17446
