neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58892,24488,16635
58928,24454,16633
58957,24425,16633
58984,24395,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59169,24207,16637
59179,24197,16637
59221,24157,16635
59242,24132,16638
59282,24091,16639
59307,24067,16638
59334,24035,16640
59367,24002,16640
59375,23996,16637
59420,23949,16638
59434,23934,16639
59466,23899,16642
59486,23874,16645
59503,23856,16646
59532,23828,16645
59559,23800,16646
59583,23777,16645
59601,23756,16648
59614,23741,16649
59623,23730,16650
59651,23700,16652
59679,23668,16656
59704,23639,16660
59716,23627,16659
59737,23604,16661
59777,23559,16664
59780,23556,16662
59809,23524,16665
59823,23512,16663
59852,23479,16663
59866,23461,16667
59891,23434,16669
59904,23421,16669
59924,23401,16669
59949,23374,16670
59965,23355,16673
59989,23330,16674
60006,23317,16668
60025,23300,16666
60053,23272,16665
60069,23257,16664
60081,23244,16664
60105,23220,16664
60102,23219,16666
60114,23204,16669
60116,23200,16671
60131,23184,16672
60138,23170,16679
60169,23138,16680
60177,23130,16680
60183,23124,16680
60201,23106,16680
60207,23098,16682
60242,23062,16681
60250,23053,16680
60278,23021,16684
60299,23002,16682
60325,22969,16687
60322,22970,16689
60355,22939,16687
60352,22944,16685
60364,22931,16686
60365,22929,16687
60380,22916,16685
60377,22914,16689
60389,22903,16687
60401,22888,16689
60401,22881,16696
60405,22873,16700
60417,22858,16703
60405,22868,16705
60410,22859,16708
60417,22849,16711
60428,22831,16718
60428,22829,16720
60435,22816,16726
60436,22814,16727
60435,22810,16730
60426,22820,16729
60417,22826,16732
60430,22807,16738
60423,22811,16740
60444,22792,16738
60430,22804,16739
60441,22793,16739
60424,22802,16747
60431,22792,16750
60437,22784,16752
60436,22780,16756
60436,22778,16758
60444,22771,16756
60439,22771,16761
60449,22756,16766
60450,22753,16766
60451,22747,16771
60447,22746,16774
60453,22740,16774
60439,22752,16776
60432,22754,16781
60413,22775,16778
60420,22764,16782
60402,22778,16785
60405,22774,16786
60382,22793,16790
60401,22773,16790
60381,22790,16793
60362,22811,16790
60348,22823,16792
60336,22830,16797
60341,22824,16798
60319,22838,16804
60295,22858,16808
60275,22880,16806
60262,22890,16809
60249,22899,16813
60240,22910,16810
60205,22941,16814
60201,22940,16819
60170,22972,16818
60158,22981,16820
60142,22995,16822
60137,22996,16826
60134,22997,16826
60125,22999,16833
60092,23027,16838
60072,23045,16840
60059,23052,16845
60026,23085,16845
60011,23100,16845
59977,23129,16849
59956,23144,16855
59935,23162,16858
59913,23179,16863
59875,23216,16864
59858,23229,16867
59812,23273,16869
59803,23277,16873
59769,23306,16878
59733,23337,16883
59723,23346,16884
59680,23386,16887
59672,23388,16893
59642,23412,16899
59612,23438,16903
59573,23468,16909
59565,23474,16911
59540,23490,16920
59507,23518,16925
59477,23542,16930
59438,23573,16937
59401,23608,16939
59374,23632,16941
59327,23673,16947
59310,23686,16951
59270,23721,16956
59242,23741,16963
59216,23761,16969
59164,23808,16973
59129,23840,16976
59082,23878,16985
59056,23899,16990
58998,23949,16998
58984,23957,17004
58918,24019,17008
58881,24050,17014
58839,24089,17017
58819,24106,17019
58757,24167,17020
58706,24213,17025
58664,24247,17033
58624,24283,17037
58567,24338,17038
58528,24374,17041
58491,24410,17041
58432,24460,17050
58398,24497,17047
58340,24546,17055
58292,24588,17061
58228,24648,17065
58163,24704,17073
58111,24747,17080
58043,24811,17084
58002,24849,17085
57943,24907,17086
57872,24975,17089
57827,25009,17100
57740,25088,17108
57703,25118,17114
57627,25184,17124
57572,25229,17134
57537,25260,17137
57485,25305,17144
57419,25368,17146
57376,25404,17152
57308,25468,17156
57269,25501,17161
57215,25548,17168
57152,25600,17179
57079,25669,17182
57026,25708,17196
56970,25760,17198
56897,25826,17205
56814,25901,17211
56744,25966,17216
56669,26034,17223
56587,26109,17230
56514,26172,17240
56419,26255,17252
56350,26317,17259
56286,26375,17265
56214,26437,17275
56115,26530,17280
56054,26585,17286
55966,26670,17288
55908,26723,17292
55822,26798,17303
55741,26874,17308
55661,26942,17320
55611,26984,17328
55503,27091,17329
55437,27150,17336
55341,27242,17340
55247,27326,17350
55167,27398,17357
55091,27474,17357
54995,27564,17363
54914,27639,17369
54807,27741,17373
54719,27829,17373
54637,27901,17383
54567,27962,17392
54462,28056,17403
54398,28110,17410
54290,28215,17412
54208,28286,17423
54108,28378,17431
54047,28434,17436
53941,28531,17443
