POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,124,116,66,6,3,99302
402,126,115,66,4,5,99305
399,127,113,69,4,5,99306
396,128,113,69,3,6,99308
387,136,112,69,4,6,99309
384,138,109,71,4,6,99311
381,140,112,70,3,8,99309
376,141,111,69,5,8,99313
367,139,115,66,7,9,99320
362,139,114,68,7,9,99324
360,140,114,68,7,9,99325
352,148,116,68,7,9,99323
352,150,115,67,8,9,99322
348,150,113,68,7,11,99326
348,150,109,68,7,12,99329
340,151,108,69,6,13,99336
338,151,109,69,6,13,99337
332,154,108,66,7,15,99341
325,155,108,64,8,15,99348
321,154,110,61,11,15,99351
320,155,109,60,11,16,99352
311,160,110,60,10,16,99356
305,163,109,60,11,16,99359
301,165,108,61,9,18,99361
300,164,109,61,8,19,99362
299,165,109,61,6,20,99363
296,164,109,59,5,21,99369
294,161,111,58,5,21,99373
285,161,110,57,5,22,99383
285,160,108,57,5,23,99385
288,159,106,58,4,23,99385
293,156,106,58,4,24,99382
295,153,105,58,5,24,99383
294,153,105,58,5,24,99384
289,153,102,59,6,24,99390
284,156,103,59,6,24,99391
284,156,104,58,6,24,99391
281,159,104,58,5,25,99391
284,161,103,57,4,27,99387
276,161,103,56,4,28,99395
270,164,101,57,4,28,99399
271,161,103,56,4,28,99400
271,157,102,55,4,29,99405
267,158,103,55,3,30,99407
269,157,104,55,3,30,99405
265,159,106,54,3,30,99406
262,163,106,52,4,31,99405
262,163,106,52,5,31,99404
262,161,105,54,5,31,99405
258,162,105,54,4,32,99408
257,162,104,55,4,32,99409
259,161,103,55,6,32,99407
255,159,104,56,6,32,99411
253,161,103,57,5,33,99411
255,156,105,56,6,33,99412
251,154,103,56,6,34,99419
246,153,103,57,6,34,99424
242,154,101,57,6,34,99429
243,149,101,57,4,36,99433
241,143,103,58,4,36,99438
239,143,104,59,4,36,99438
240,141,102,60,6,37,99437
239,139,101,59,8,37,99440
238,140,98,60,9,37,99441
237,138,98,59,8,38,99445
232,135,98,58,8,38,99454
231,134,99,56,9,38,99456
232,134,99,56,9,38,99455
232,131,100,55,9,39,99457
230,131,98,56,9,39,99460
229,131,96,57,8,40,99462
229,128,97,56,8,41,99464
230,126,98,56,7,42,99464
227,125,97,58,7,42,99467
224,124,97,58,6,43,99471
217,128,93,58,7,44,99476
215,129,89,60,7,44,99479
216,126,90,60,7,44,99480
216,125,90,61,6,45,99480
216,123,93,60,6,46,99479
218,119,93,60,6,46,99481
216,116,94,60,6,46,99485
213,118,94,60,6,46,99486
211,119,96,60,6,47,99484
214,118,93,60,6,48,99484
219,117,92,62,5,49,99479
221,117,92,62,4,50,99477
220,118,93,62,4,50,99476
220,117,95,63,3,51,99474
220,116,95,63,4,51,99474
218,116,96,63,3,52,99475
216,114,96,63,3,52,99479
215,112,97,62,3,52,99482
215,110,96,62,3,52,99485
215,110,97,62,3,52,99484
217,109,97,62,3,52,99483
212,111,100,59,4,52,99485
213,110,100,59,4,52,99485
211,108,100,57,4,53,99490
213,107,99,59,4,53,99488
213,108,97,58,4,54,99489
211,111,97,58,4,54,99488
209,112,96,56,5,54,99491
209,112,97,56,5,54,99490
208,108,101,55,6,54,99491
213,108,97,57,5,55,99488
212,109,96,57,5,55,99489
212,105,99,57,5,55,99490
210,106,97,58,5,55,99492
209,106,95,59,4,56,99494
211,106,95,59,4,56,99492
214,105,96,58,5,56,99489
216,106,93,60,4,58,99486
217,105,93,60,4,58,99486
221,105,92,60,4,58,99483
223,105,90,61,4,58,99482
222,106,90,61,4,58,99482
220,108,90,60,4,59,99482
219,107,89,60,3,60,99485
220,104,89,60,3,60,99487
223,102,88,60,3,60,99487
225,102,88,59,4,60,99485
226,98,89,58,5,60,99487
229,96,89,57,7,60,99485
231,96,88,55,9,60,99484
235,97,86,57,9,60,99479
234,97,86,57,9,60,99480
235,98,85,57,6,63,99479
234,100,84,57,7,63,99478
236,100,83,58,6,64,99476
