POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,124,115,67,6,3,99302
397,123,114,68,4,5,99312
399,122,114,68,4,5,99311
387,130,112,71,3,6,99314
384,132,111,72,3,6,99315
379,133,113,72,4,6,99316
375,135,112,70,5,8,99318
373,134,111,69,5,8,99323
366,137,112,67,5,9,99327
364,137,112,68,5,9,99328
358,140,111,68,5,9,99332
358,143,113,66,6,9,99328
354,146,111,67,6,10,99329
357,144,110,66,5,11,99330
357,145,108,67,6,11,99329
356,146,105,66,7,11,99332
351,148,105,67,6,13,99333
334,153,103,65,8,14,99346
331,156,102,63,9,14,99348
329,159,102,61,9,15,99348
329,156,104,60,10,15,99349
327,154,104,60,10,15,99353
321,157,105,59,11,15,99355
312,163,103,61,10,16,99358
306,164,103,61,6,19,99364
302,166,103,61,4,21,99366
302,160,104,60,3,22,99372
297,161,105,60,3,23,99374
295,160,106,60,3,23,99376
290,162,105,59,3,25,99379
291,161,106,56,4,25,99380
294,162,105,55,5,25,99377
299,159,102,55,6,25,99377
296,161,102,55,6,25,99378
295,164,100,55,7,25,99377
290,163,101,56,7,25,99381
287,167,100,56,6,26,99381
288,166,100,55,6,27,99381
287,164,102,55,5,28,99382
281,162,102,56,5,28,99389
271,167,100,53,6,29,99397
272,165,100,53,5,30,99398
269,162,101,51,5,31,99404
267,163,101,51,5,31,99405
271,162,100,50,4,32,99404
261,169,99,49,4,33,99408
256,173,100,48,4,34,99408
256,170,99,49,4,34,99411
256,166,101,50,4,34,99412
251,166,103,50,3,35,99415
251,164,103,50,4,35,99416
254,163,104,50,4,35,99413
249,163,105,49,5,35,99417
247,162,104,50,4,36,99420
248,162,102,49,6,36,99420
245,161,100,50,6,36,99425
245,159,101,50,6,36,99426
244,157,101,50,6,36,99429
241,160,100,51,4,38,99429
240,156,101,51,4,38,99433
236,156,99,51,5,38,99438
236,154,97,50,7,38,99441
235,154,94,49,9,39,99443
235,153,91,50,9,39,99446
232,151,91,47,9,40,99453
227,152,92,45,9,40,99458
224,152,91,44,10,40,99462
226,152,92,42,11,40,99460
227,149,95,42,9,42,99459
223,142,93,41,9,43,99472
223,140,94,41,8,44,99473
225,136,93,42,7,45,99475
225,136,89,43,5,47,99478
222,132,91,43,5,47,99483
220,132,91,43,4,48,99485
213,134,91,42,5,49,99489
209,134,89,43,5,49,99494
211,133,89,43,5,49,99493
210,130,88,41,7,49,99498
209,127,87,42,6,50,99502
209,128,86,42,6,50,99502
210,125,88,42,6,50,99502
207,124,85,45,5,51,99506
206,123,85,45,5,51,99508
204,125,85,43,4,53,99509
207,121,88,43,4,54,99506
211,121,88,43,3,55,99502
210,120,89,43,3,55,99503
210,119,90,43,3,55,99503
213,116,90,45,2,56,99501
211,118,90,45,2,56,99501
210,116,91,45,1,57,99503
209,111,96,45,1,57,99504
212,110,96,45,1,57,99502
206,111,97,44,1,57,99507
207,108,97,44,1,57,99509
207,109,98,44,1,57,99507
204,111,97,44,1,57,99509
203,112,97,44,1,57,99509
201,108,99,43,2,57,99513
202,111,99,42,3,57,99509
199,111,98,43,3,57,99512
196,114,97,43,2,58,99513
193,114,96,43,3,58,99516
193,115,95,43,3,58,99516
200,110,99,42,2,59,99511
199,112,96,43,2,59,99512
198,112,96,42,2,59,99514
199,109,99,43,1,60,99512
200,108,100,43,1,60,99511
201,107,99,44,1,60,99511
203,107,100,44,2,60,99507
206,105,100,43,3,60,99506
209,104,100,41,5,60,99504
211,102,99,42,5,60,99504
211,101,100,42,5,60,99504
207,102,101,41,5,61,99506
205,101,102,40,5,62,99508
207,99,100,41,3,64,99509
205,99,100,41,3,64,99511
206,98,101,41,3,64,99510
210,97,100,41,3,64,99508
211,96,100,41,2,65,99508
214,95,99,40,3,65,99507
215,94,99,39,4,65,99507
218,93,100,40,4,65,99503
220,94,101,41,3,66,99498
219,93,100,42,3,66,99500
219,94,99,43,2,67,99499
219,95,100,43,2,67,99497
