POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,114,67,6,3,99299
407,124,114,68,4,5,99301
406,126,113,68,4,5,99301
391,134,111,71,3,6,99307
384,138,110,72,4,6,99309
384,139,110,71,4,6,99309
382,138,111,70,5,7,99310
364,144,113,68,6,9,99319
361,143,115,68,7,9,99320
353,148,114,69,7,9,99323
350,150,112,68,8,9,99326
352,152,111,68,8,9,99323
338,154,110,69,8,10,99334
338,155,110,68,6,12,99334
336,156,108,68,7,12,99336
326,158,107,64,7,14,99347
325,157,106,65,7,15,99348
310,160,107,63,8,15,99360
306,160,107,60,10,15,99365
305,160,107,60,10,15,99366
303,161,107,60,9,16,99367
302,158,110,59,10,16,99368
295,160,111,57,9,17,99374
287,164,110,59,7,19,99377
282,166,110,59,5,21,99380
277,166,110,58,5,21,99386
273,162,110,57,4,22,99395
267,161,111,56,5,22,99401
258,164,111,57,4,23,99406
255,165,110,57,3,24,99409
252,165,110,56,4,24,99412
252,165,109,55,5,24,99413
251,166,108,55,5,24,99414
253,166,108,54,5,25,99412
255,164,108,53,5,25,99413
255,163,105,54,5,25,99416
253,162,106,53,3,27,99419
252,164,107,53,2,28,99417
250,162,108,53,1,29,99420
247,163,108,53,1,29,99422
246,165,107,52,2,29,99422
239,168,108,51,3,29,99425
233,169,109,51,2,30,99429
240,169,109,51,2,30,99422
237,170,110,50,2,30,99424
234,171,110,49,2,30,99427
229,173,110,49,3,30,99429
224,172,112,48,4,31,99432
221,173,113,48,4,31,99433
221,167,115,48,4,31,99437
215,168,111,48,5,32,99444
218,168,106,51,5,32,99443
217,166,109,51,5,32,99443
212,164,109,51,5,32,99450
207,160,111,50,6,32,99457
207,158,107,50,4,34,99463
206,158,107,50,3,35,99464
200,153,109,47,4,35,99475
196,151,109,48,3,36,99480
194,147,106,50,3,36,99487
194,147,105,49,4,36,99488
191,147,101,50,5,37,99492
187,147,100,51,5,37,99496
184,144,98,52,6,37,99502
179,140,97,50,9,37,99511
177,140,96,50,9,37,99514
172,139,95,49,8,38,99522
169,136,90,48,7,39,99534
167,134,91,46,7,40,99538
160,126,93,46,6,41,99551
156,125,93,47,6,41,99555
160,125,93,45,6,41,99553
156,119,97,45,7,41,99558
150,119,93,43,6,43,99569
145,116,94,43,5,44,99576
141,116,94,43,4,45,99580
144,114,94,42,5,45,99579
142,111,94,42,5,45,99584
140,110,89,42,6,45,99591
138,109,89,43,5,46,99593
145,106,91,42,3,48,99588
144,105,89,45,2,49,99589
140,103,88,45,2,49,99596
140,100,91,45,2,49,99596
141,97,93,45,2,49,99596
141,96,95,45,2,49,99595
146,92,95,44,2,50,99594
151,91,93,44,1,51,99592
151,91,94,44,0,52,99591
151,88,97,44,1,52,99590
151,83,98,44,1,52,99594
149,83,97,44,1,52,99597
146,83,93,42,3,52,99604
144,83,93,42,3,52,99606
147,81,91,42,3,52,99607
151,75,93,43,3,52,99606
150,75,91,43,3,52,99609
145,72,91,44,3,52,99616
144,67,95,43,2,53,99619
145,66,93,44,1,53,99621
145,65,94,44,1,53,99621
147,64,93,44,0,54,99621
148,62,92,45,0,54,99622
145,63,91,45,0,54,99625
145,62,91,45,0,54,99626
149,60,91,43,1,54,99625
149,60,90,44,1,54,99625
146,61,90,44,1,54,99627
146,63,88,44,1,54,99627
142,64,87,45,1,54,99630
146,61,89,45,1,54,99627
146,61,89,44,1,54,99628
149,60,88,43,2,54,99627
153,57,90,43,2,54,99624
152,56,90,44,2,54,99625
155,52,91,43,3,54,99625
153,51,91,44,2,55,99627
154,50,92,44,2,55,99626
151,52,91,43,2,56,99628
147,51,90,42,3,56,99634
149,51,90,41,3,57,99632
152,51,88,42,3,57,99630
153,48,82,42,4,57,99637
154,49,82,42,4,57,99635
155,49,81,42,4,57,99635
158,49,79,44,3,58,99632
162,47,79,43,4,58,99630
164,47,78,42,4,58,99630
163,48,77,42,3,59,99631
163,48,75,42,2,60,99633
