POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
407,124,115,67,6,3,99301
405,123,115,68,4,5,99303
401,124,114,68,4,5,99307
389,130,112,71,3,6,99312
386,132,111,72,4,6,99312
386,134,110,72,4,6,99311
385,133,112,70,5,7,99311
375,138,112,68,6,9,99315
375,136,113,68,7,9,99315
368,140,112,68,7,9,99319
368,142,112,67,8,9,99317
369,145,112,66,8,9,99314
363,146,112,67,8,10,99317
365,146,112,67,6,12,99315
363,146,111,66,7,12,99318
357,146,111,63,7,14,99325
356,147,111,62,8,15,99324
339,152,111,61,10,15,99335
336,152,111,60,11,15,99338
334,155,110,60,11,15,99338
334,156,110,60,10,16,99337
332,157,109,58,12,16,99339
329,158,109,57,11,17,99342
321,164,108,59,8,20,99343
316,165,108,59,6,22,99347
311,169,109,59,5,22,99348
308,165,108,56,4,23,99359
303,164,106,55,4,24,99367
298,164,107,55,3,25,99371
294,166,108,55,3,25,99372
292,166,109,54,4,25,99373
290,166,108,54,6,25,99374
289,165,107,55,6,25,99376
291,164,104,53,7,26,99378
289,165,103,52,7,26,99381
291,166,100,54,7,26,99379
288,164,102,53,6,27,99383
284,166,100,53,5,29,99386
285,166,100,55,4,30,99383
283,167,100,55,4,30,99384
282,168,99,56,3,31,99384
277,173,98,53,4,32,99386
274,170,98,52,3,34,99392
278,172,98,52,3,34,99386
278,171,99,52,2,35,99386
274,172,99,51,2,35,99390
270,171,97,51,2,35,99397
270,173,98,51,3,35,99393
268,171,97,51,3,35,99398
268,170,98,51,2,36,99398
263,171,100,48,3,37,99401
265,171,99,50,3,37,99398
265,167,101,50,3,37,99400
265,164,100,50,3,37,99404
261,163,101,48,4,37,99409
259,162,100,48,3,38,99413
257,162,99,48,2,39,99416
250,159,100,46,3,39,99426
249,158,99,46,4,39,99428
248,157,97,47,4,39,99431
247,157,96,47,5,39,99432
244,156,89,48,5,40,99441
243,155,90,49,5,40,99441
240,157,86,50,6,40,99444
241,155,87,47,8,40,99445
235,157,84,45,7,42,99453
231,159,84,44,6,43,99456
232,156,84,44,4,44,99459
231,156,85,44,4,44,99459
222,154,84,44,4,44,99471
216,157,84,44,4,44,99474
219,154,87,44,4,44,99471
218,151,88,43,4,44,99475
217,149,87,42,2,46,99480
211,148,87,43,1,47,99486
207,145,89,43,2,47,99490
206,144,88,43,3,47,99492
203,143,88,43,3,47,99496
201,143,86,42,4,47,99500
201,142,87,43,3,48,99499
208,138,89,43,2,49,99494
208,136,88,45,2,49,99495
207,132,89,45,1,50,99499
205,129,92,45,1,50,99501
205,125,93,45,1,50,99504
205,125,95,45,1,50,99502
210,124,95,45,1,50,99498
211,121,95,45,0,51,99500
212,118,97,45,1,51,99499
212,116,97,46,1,51,99500
213,115,95,45,1,51,99503
211,116,93,45,1,51,99506
210,112,93,46,1,51,99510
209,111,92,46,0,52,99513
210,108,91,45,1,52,99516
214,108,91,44,2,52,99512
213,108,90,43,2,52,99515
210,107,88,41,1,53,99523
207,108,91,41,1,53,99522
205,109,87,41,1,54,99526
204,109,87,41,1,54,99527
205,107,87,41,1,54,99528
206,107,86,41,1,54,99528
203,109,87,41,1,54,99528
205,108,87,41,1,54,99527
207,108,88,42,0,55,99523
207,108,88,42,0,55,99523
208,105,90,42,0,55,99523
208,104,88,43,0,55,99525
206,105,84,45,0,55,99528
210,105,83,46,0,55,99524
209,101,87,45,1,55,99525
216,99,87,45,2,55,99519
218,101,87,44,3,55,99515
214,103,87,44,3,55,99517
217,100,87,44,4,55,99516
217,97,87,43,4,55,99520
215,94,87,41,2,57,99527
212,96,88,40,2,58,99527
209,94,89,39,2,59,99531
214,92,90,38,2,59,99528
218,92,89,38,2,59,99525
218,91,88,38,2,59,99527
217,93,88,38,2,59,99526
222,90,88,37,3,59,99524
222,91,88,37,2,60,99523
225,90,88,38,2,60,99520
227,89,87,38,2,60,99520
226,88,86,38,2,60,99523
227,89,86,38,1,61,99521
