neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16631
58625,24763,16629
58666,24721,16630
58695,24690,16631
58717,24668,16631
58752,24629,16634
58785,24596,16634
58812,24566,16637
58836,24544,16635
58867,24513,16635
58882,24499,16634
58893,24488,16633
58929,24454,16631
58957,24424,16631
58984,24394,16634
59013,24365,16632
59034,24346,16630
59057,24321,16632
59096,24285,16629
59123,24258,16629
59141,24238,16631
59170,24205,16635
59180,24195,16635
59222,24155,16632
59243,24130,16635
59282,24087,16636
59307,24063,16635
59335,24033,16637
59368,24000,16637
59374,23994,16634
59419,23947,16636
59433,23932,16637
59465,23897,16639
59487,23872,16642
59504,23854,16643
59533,23826,16641
59560,23798,16642
59584,23775,16641
59602,23754,16644
59614,23739,16645
59623,23729,16646
59651,23699,16648
59679,23667,16652
59704,23638,16656
59716,23626,16655
59733,23603,16657
59775,23558,16660
59780,23555,16658
59809,23521,16661
59822,23509,16659
59852,23478,16660
59866,23460,16664
59891,23431,16666
59904,23418,16666
59923,23398,16666
59949,23371,16667
59965,23351,16670
59989,23326,16671
60006,23313,16666
60025,23296,16664
60053,23269,16663
60070,23253,16662
60082,23241,16662
60106,23217,16662
60104,23217,16664
60115,23202,16667
60117,23198,16669
60133,23181,16670
60140,23167,16677
60171,23135,16678
60178,23128,16678
60185,23120,16678
60203,23102,16678
60209,23094,16680
60244,23058,16679
60252,23050,16679
60281,23016,16683
60301,22998,16681
60329,22965,16686
60324,22967,16688
60357,22935,16686
60355,22939,16684
60366,22927,16685
60368,22924,16686
60380,22911,16682
60378,22908,16687
60390,22898,16685
60404,22882,16687
60403,22875,16693
60407,22867,16697
60419,22852,16700
60407,22861,16702
60413,22852,16705
60420,22842,16708
60431,22824,16715
60430,22823,16717
60438,22809,16722
60438,22808,16723
60437,22804,16726
60428,22813,16725
60418,22820,16728
60432,22800,16734
60425,22805,16735
60447,22785,16733
60432,22797,16734
60443,22786,16734
60426,22795,16742
60432,22786,16745
60439,22777,16746
60439,22773,16750
60433,22775,16751
60445,22764,16749
60438,22766,16754
60449,22750,16759
60451,22747,16760
60451,22742,16765
60451,22738,16769
60455,22733,16769
60441,22745,16771
60436,22745,16776
60417,22767,16773
60421,22758,16777
60400,22773,16780
60404,22768,16781
60381,22788,16784
60400,22769,16784
60382,22784,16787
60363,22805,16784
60349,22817,16786
60340,22821,16791
60345,22814,16792
60321,22831,16797
60296,22850,16801
60276,22871,16799
60260,22884,16802
60251,22889,16806
60239,22904,16803
60206,22933,16807
60199,22935,16812
60170,22964,16811
60156,22975,16814
60142,22987,16816
60137,22988,16820
60134,22990,16821
60127,22990,16828
60094,23017,16832
60073,23037,16833
60060,23044,16839
60027,23077,16838
60011,23093,16838
59978,23121,16843
59959,23134,16849
59935,23154,16852
59916,23168,16857
59876,23207,16858
59861,23219,16861
59815,23263,16863
59804,23269,16868
59771,23296,16872
59735,23327,16877
59725,23336,16877
59681,23377,16880
59672,23380,16886
59643,23403,16892
59613,23429,16896
59573,23462,16902
59564,23469,16904
59542,23482,16913
59507,23512,16918
59473,23539,16924
59438,23567,16931
59398,23604,16933
59373,23627,16935
59324,23669,16941
59308,23681,16945
59267,23716,16951
59241,23735,16958
59214,23757,16963
59164,23803,16967
59129,23834,16971
59078,23877,16979
59057,23893,16984
58998,23944,16992
58983,23953,16998
58919,24013,17002
58881,24044,17008
58836,24086,17011
58818,24101,17014
58753,24165,17015
58706,24207,17020
58666,24239,17028
58621,24280,17032
58567,24332,17034
58528,24367,17037
58489,24406,17037
58434,24452,17046
58400,24489,17043
58344,24536,17052
58295,24579,17057
58230,24640,17061
58166,24696,17069
58115,24739,17077
58045,24805,17081
58007,24842,17082
57948,24900,17083
57874,24971,17086
57834,25000,17096
57743,25083,17104
57707,25113,17110
57626,25184,17120
57573,25226,17130
57536,25260,17133
57483,25306,17140
57417,25370,17142
57376,25405,17148
57307,25470,17152
57268,25503,17157
57213,25551,17164
57148,25605,17175
57076,25673,17179
57022,25713,17193
56967,25764,17196
56896,25828,17203
56813,25905,17209
56742,25971,17214
56666,26040,17221
56588,26112,17227
56510,26179,17238
56423,26254,17250
56348,26322,17256
56284,26380,17261
56213,26442,17270
56113,26536,17275
56052,26590,17279
55964,26675,17282
55907,26728,17285
55820,26803,17297
55736,26881,17302
55655,26951,17313
55607,26990,17322
55495,27101,17323
55430,27159,17330
55331,27253,17334
55242,27332,17344
55161,27406,17351
55087,27480,17351
54989,27572,17356
54911,27644,17362
54809,27742,17366
54717,27833,17366
54638,27902,17376
54568,27962,17385
54458,28060,17397
54399,28112,17404
54285,28223,17407
54209,28288,17418
54106,28383,17426
54040,28443,17431
53939,28535,17440
