Smokes,Does not smoke
19474,80549
20244,79775
20624,79393
20149,79868
20455,79561
20081,79935
20374,79641
20024,79991
20280,79735
19886,80129
20132,79883
19801,80214
20100,79914
19755,80259
20107,79905
19744,80268
20030,79980
19673,80337
20014,79996
19656,80354
19953,80057
19606,80404
19889,80121
19520,80490
19820,80189
19467,80541
19819,80186
19469,80536
19803,80202
19461,80544
19778,80224
19422,80580
19721,80281
19392,80609
19710,80291
19378,80623
19681,80319
19370,80630
19706,80294
19396,80604
19713,80285
19375,80623
19678,80320
19345,80653
19649,80349
19333,80664
19639,80354
19330,80663
19639,80354
19330,80661
19636,80354
19330,80660
19636,80354
19328,80660
19636,80352
19328,80659
19636,80351
19328,80658
19635,80351
19328,80657
19634,80351
19328,80657
19634,80351
19328,80657
19634,80351
19328,80657
19634,80350
19327,80657
19634,80350
19327,80657
19634,80350
19327,80657
19634,80349
19327,80656
19634,80349
19323,80658
19634,80347
19321,80659
19633,80347
19321,80659
19632,80347
19321,80657
19631,80347
19316,80662
19631,80347
19316,80657
19628,80345
19316,80657
19628,80345
19315,80656
19625,80346
19315,80656
19625,80345
19315,80655
19625,80345
19315,80655
19625,80345
19315,80654
19625,80344
19313,80654
19618,80348
19313,80653
19618,80348
19312,80653
19615,80350
19310,80653
19610,80353
19294,80669
19607,80356
19292,80670
19607,80355
19289,80670
19606,80352
19289,80669
19606,80352
19289,80669
19606,80352
19289,80669
19605,80352
19289,80668
19605,80352
19289,80668
19603,80353
19286,80667
19599,80354
19281,80672
19593,80360
19275,80678
19587,80365
19267,80685
19581,80371
19254,80697
19572,80377
19251,80696
19570,80376
19250,80696
19570,80376
19250,80696
19570,80376
19250,80696
19570,80375
19250,80695
19570,80375
19250,80695
19570,80375
19250,80695
19569,80374
19249,80694
19569,80374
19247,80695
19562,80380
19244,80698
19556,80386
19244,80697
19555,80386
19244,80697
19555,80386
19244,80697
19555,80386
19244,80695
19555,80384
19244,80694
19555,80383
19244,80694
19555,80383
19244,80694
19555,80382
19244,80693
19555,80382
19244,80693
19554,80382
19244,80692
19552,80383
19231,80704
19547,80387
19239,80695
19560,80374
19262,80672
19590,80344
19300,80634
19605,80329
19307,80627
19611,80323
19310,80624
19613,80321
19319,80615
19614,80319
19318,80615
19614,80319
19318,80615
19614,80319
19318,80615
19614,80319
19318,80615
19613,80319
19318,80614
19613,80319
19318,80614
19613,80319
19317,80614
19613,80318
19317,80614
19613,80318
19317,80614
19613,80318
19317,80614
19613,80318
19317,80613
19612,80318
19317,80613
19612,80318
19317,80612
19612,80317
19317,80612
19612,80317
19317,80612
19612,80317
19316,80612
19612,80316
19316,80612
19612,80316
19316,80612
19613,80314
19316,80611
19613,80314
19316,80611
19613,80314
19316,80611
19613,80314
19316,80611
19613,80313
19316,80609
19612,80313
19315,80609
19611,80310
19310,80611
19608,80312
19309,80611
19608,80311
19308,80611
19608,80311
19308,80611
19608,80311
19308,80610
19607,80311
19308,80610
19607,80311
19308,80609
19606,80311
19308,80609
19606,80310
19307,80609
19605,80310
19305,80610
19604,80311
19305,80610
19604,80311
19305,80610
19604,80310
