Smokes,Does not smoke
19474,80547
20242,79778
20617,79401
20123,79895
20429,79589
20034,79984
20326,79692
19971,80046
20218,79799
19828,80189
20073,79944
19737,80280
20035,79981
19681,80334
20033,79982
19655,80360
19970,80045
19608,80406
19955,80059
19596,80418
19895,80119
19540,80474
19828,80186
19465,80549
19768,80246
19423,80590
19781,80231
19434,80578
19767,80243
19416,80594
19730,80279
19350,80658
19656,80351
19313,80694
19645,80362
19280,80727
19604,80403
19282,80725
19641,80366
19306,80700
19630,80375
19263,80742
19585,80420
19224,80781
19562,80443
19216,80786
19563,80439
19220,80782
19574,80427
19222,80777
19574,80425
19224,80775
19583,80416
19232,80765
19586,80411
19243,80754
19588,80408
19243,80753
19588,80408
19243,80752
19588,80407
19243,80752
19588,80407
19243,80752
19587,80407
19242,80752
19587,80407
19242,80752
19587,80406
19241,80751
19587,80404
19241,80750
19585,80403
19241,80747
19585,80403
19241,80747
19584,80403
19241,80745
19583,80403
19241,80744
19582,80403
19238,80745
19581,80402
19233,80750
19581,80402
19233,80749
19580,80401
19233,80748
19580,80401
19233,80748
19579,80401
19233,80747
19576,80403
19232,80747
19576,80402
19236,80742
19580,80398
19240,80738
19582,80395
19230,80747
19576,80401
19224,80752
19570,80406
19216,80759
19562,80413
19209,80766
19562,80412
19209,80765
19562,80411
19208,80765
19562,80411
19208,80763
19561,80410
19208,80763
19561,80410
19208,80763
19561,80410
19207,80761
19560,80408
19207,80761
19560,80408
19207,80761
19560,80408
19207,80761
19560,80408
19207,80761
19560,80408
19207,80761
19555,80411
19194,80771
19543,80422
19188,80777
19538,80427
19187,80777
19537,80426
19187,80776
19537,80426
19187,80775
19536,80426
19187,80775
19536,80426
19187,80775
19536,80426
19187,80775
19535,80425
19184,80775
19528,80431
19181,80778
19522,80437
19185,80773
19521,80437
19184,80773
19521,80436
19184,80773
19521,80436
19184,80773
19521,80436
19184,80773
19521,80435
19184,80771
19521,80433
19183,80771
19521,80432
19183,80770
19521,80432
19183,80769
19521,80431
19183,80769
19521,80431
19183,80769
19519,80432
19181,80770
19523,80427
19202,80747
19546,80403
19232,80717
19583,80366
19268,80680
19598,80350
19281,80667
19604,80344
19292,80656
19620,80327
19306,80641
19628,80318
19308,80638
19629,80316
19307,80638
19629,80316
19307,80638
19629,80315
19307,80637
19629,80315
19307,80636
19629,80313
19307,80634
19629,80312
19307,80634
19629,80312
19307,80634
19629,80312
19307,80634
19626,80314
19304,80636
19626,80314
19304,80636
19624,80314
19301,80637
19624,80314
19301,80637
19625,80312
19301,80636
19625,80312
19301,80636
19625,80312
19301,80636
19625,80312
19301,80636
19625,80312
19301,80635
19625,80311
19301,80635
19625,80311
19301,80635
19625,80311
19301,80635
19625,80311
19301,80635
19625,80310
19300,80635
19625,80309
19299,80635
19625,80309
19299,80635
19625,80308
19298,80635
19625,80306
19288,80643
19616,80313
19284,80645
19615,80314
19284,80645
19615,80314
19284,80645
19615,80314
19284,80645
19615,80314
19284,80645
19613,80315
19284,80644
19612,80315
19284,80643
19612,80314
19283,80643
19612,80314
19282,80643
19612,80313
19282,80643
19612,80313
19282,80642
