POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,116,66,6,3,99298
407,125,115,66,4,5,99301
398,128,113,69,4,5,99306
388,135,114,70,3,6,99307
386,136,113,70,4,6,99308
378,140,114,71,4,6,99310
375,141,114,70,5,8,99310
370,143,115,70,5,8,99312
363,143,115,68,6,9,99319
359,144,115,69,6,9,99321
359,146,115,69,6,9,99319
355,152,117,68,7,9,99315
350,155,117,68,7,9,99317
350,154,115,67,6,11,99320
349,155,115,66,7,11,99320
345,155,112,68,7,12,99324
338,160,111,69,6,14,99325
335,162,111,68,7,14,99326
330,167,112,66,9,14,99325
327,170,113,64,11,14,99324
325,170,114,62,12,15,99325
322,168,116,60,12,15,99330
313,174,117,60,12,15,99332
311,175,115,61,11,16,99334
308,173,117,61,7,19,99338
307,174,116,61,6,20,99339
304,174,116,60,5,21,99343
303,173,117,60,5,21,99344
298,173,119,58,7,21,99347
291,174,119,59,6,23,99351
291,176,117,60,6,23,99350
297,177,117,57,6,25,99344
299,178,116,58,6,25,99341
298,176,115,60,6,25,99343
296,174,116,60,5,26,99346
295,175,114,60,6,26,99347
295,176,112,59,5,27,99349
292,176,114,58,6,27,99350
288,180,113,60,5,28,99349
287,180,114,60,4,29,99349
286,182,114,60,4,29,99348
281,182,114,59,4,30,99353
278,183,114,58,3,32,99355
272,185,115,58,3,32,99358
272,186,115,56,4,33,99357
272,187,115,56,4,33,99356
269,187,112,58,5,33,99359
267,189,112,57,6,33,99359
263,185,113,60,5,34,99363
260,181,115,59,4,35,99369
258,180,116,58,3,37,99371
257,181,114,60,3,37,99371
256,178,116,59,4,37,99373
256,175,117,58,5,37,99375
255,173,116,60,6,37,99376
253,168,115,61,5,38,99383
254,166,115,62,5,38,99383
255,165,114,64,5,38,99382
252,167,113,63,5,39,99384
251,165,115,62,5,40,99385
253,164,115,63,5,40,99383
249,164,111,64,6,41,99388
246,161,111,66,5,42,99392
244,159,111,65,6,42,99396
244,159,108,65,8,42,99397
239,162,109,64,8,42,99399
234,163,111,61,11,42,99401
236,160,111,59,12,43,99402
235,159,113,59,11,44,99402
231,159,113,58,11,45,99406
230,152,113,59,9,47,99413
232,151,114,59,7,49,99411
229,147,116,60,6,50,99415
227,149,116,59,6,51,99415
222,152,113,60,7,51,99418
218,155,110,61,7,51,99421
215,154,109,63,6,52,99424
218,154,109,63,5,53,99421
216,149,112,63,5,53,99425
216,149,112,64,4,54,99424
215,150,112,63,5,54,99424
217,145,113,63,5,55,99425
214,146,112,62,4,57,99428
213,145,112,61,5,57,99430
213,142,114,63,5,57,99429
215,142,114,64,5,57,99426
221,139,115,65,3,59,99421
223,140,112,65,3,60,99420
221,137,113,66,2,61,99423
219,130,116,66,3,61,99428
216,131,115,65,3,61,99432
213,132,114,65,3,61,99435
212,131,115,64,4,61,99436
212,131,115,64,4,61,99436
211,130,116,64,4,61,99437
210,131,114,63,3,62,99440
208,131,113,63,3,62,99443
209,126,113,64,3,62,99446
209,127,111,63,2,63,99448
209,127,114,62,4,63,99444
207,125,115,62,4,63,99447
208,125,114,60,4,63,99449
208,124,114,60,4,63,99450
205,123,114,60,5,63,99453
207,118,117,60,5,63,99453
210,112,122,60,5,63,99451
205,113,121,61,5,63,99455
203,113,122,61,4,64,99456
203,112,121,59,5,64,99459
202,113,122,57,7,64,99458
201,112,120,59,7,64,99460
203,112,120,59,6,65,99458
208,108,121,57,6,66,99457
210,106,120,56,7,66,99458
211,106,118,58,5,68,99457
209,104,117,57,6,68,99462
212,103,117,58,6,68,99459
212,106,116,59,5,69,99456
214,106,116,59,5,69,99454
211,107,115,59,4,70,99457
211,105,114,58,4,70,99461
216,102,113,58,5,70,99459
219,100,113,58,5,71,99457
222,97,113,55,7,71,99458
221,96,111,56,7,71,99461
223,97,109,57,6,72,99459
224,97,107,58,6,72,99459
227,97,106,59,5,73,99456
228,97,105,59,6,73,99455
228,98,104,58,6,74,99455
