neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16632
58625,24763,16630
58666,24721,16631
58694,24690,16633
58716,24668,16633
58751,24629,16637
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58892,24488,16636
58928,24454,16633
58956,24425,16633
58983,24394,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16630
59140,24240,16632
59169,24207,16636
59179,24197,16636
59221,24157,16634
59243,24132,16637
59282,24089,16638
59307,24065,16637
59335,24035,16639
59368,24002,16639
59376,23996,16636
59421,23949,16638
59434,23934,16638
59466,23899,16641
59488,23874,16644
59505,23856,16645
59534,23828,16644
59561,23800,16645
59585,23777,16644
59602,23756,16647
59615,23742,16648
59624,23732,16649
59652,23702,16651
59680,23670,16655
59705,23641,16659
59717,23629,16658
59736,23606,16660
59777,23561,16663
59782,23557,16661
59811,23524,16664
59825,23512,16662
59855,23481,16663
59869,23463,16667
59894,23436,16669
59906,23422,16669
59926,23402,16669
59950,23375,16670
59966,23356,16673
59990,23331,16674
60008,23318,16668
60028,23300,16666
60056,23273,16665
60073,23257,16664
60085,23245,16664
60109,23220,16664
60107,23220,16666
60119,23205,16669
60121,23201,16671
60136,23185,16672
60143,23171,16679
60174,23139,16680
60181,23132,16680
60188,23125,16680
60206,23106,16679
60210,23098,16681
60246,23062,16681
60254,23054,16681
60283,23020,16685
60303,23002,16683
60331,22969,16688
60327,22971,16690
60361,22938,16688
60358,22943,16686
60369,22930,16687
60370,22928,16688
60385,22915,16685
60382,22913,16690
60395,22902,16688
60407,22887,16690
60407,22880,16697
60411,22872,16701
60423,22856,16703
60411,22866,16705
60416,22857,16708
60423,22847,16711
60434,22829,16718
60434,22827,16720
60440,22814,16726
60441,22812,16727
60441,22808,16730
60432,22818,16729
60423,22823,16732
60435,22805,16738
60429,22809,16740
60450,22790,16738
60436,22802,16740
60447,22791,16739
60429,22801,16747
60435,22791,16750
60442,22782,16752
60441,22779,16756
60440,22778,16757
60449,22770,16756
60443,22771,16761
60454,22755,16766
60454,22753,16767
60456,22746,16772
60454,22744,16775
60459,22738,16775
60443,22752,16777
60439,22751,16782
60418,22774,16779
60425,22763,16783
60406,22779,16786
60410,22773,16787
60386,22794,16790
60406,22774,16790
60387,22790,16793
60367,22812,16790
60356,22821,16791
60342,22830,16796
60348,22823,16797
60325,22840,16803
60301,22860,16807
60281,22880,16805
60266,22891,16808
60254,22898,16812
60244,22911,16809
60211,22940,16813
60202,22944,16817
60175,22971,16816
60159,22983,16819
60144,22995,16820
60141,22994,16824
60137,22997,16824
60130,22997,16831
60099,23023,16836
60077,23043,16838
60064,23050,16843
60032,23082,16843
60014,23100,16843
59982,23127,16847
59960,23143,16853
59940,23160,16856
59917,23177,16861
59877,23216,16862
59862,23228,16865
59815,23272,16867
59804,23278,16872
59772,23305,16876
59735,23336,16881
59725,23345,16882
59681,23385,16884
59670,23390,16889
59642,23412,16895
59609,23441,16899
59571,23472,16905
59563,23478,16906
59539,23491,16915
59506,23519,16920
59472,23546,16927
59439,23573,16933
59400,23610,16935
59372,23635,16937
59326,23675,16943
59308,23689,16947
59269,23722,16953
59241,23743,16960
59214,23765,16965
59161,23812,16969
59127,23842,16973
59077,23884,16981
59053,23903,16986
58995,23953,16994
58982,23960,17000
58914,24024,17004
58879,24053,17010
58836,24093,17013
58816,24110,17016
58754,24171,17017
58706,24214,17022
58663,24249,17030
58620,24288,17034
58563,24343,17036
58521,24382,17038
58486,24417,17038
58426,24467,17047
58394,24502,17044
58335,24552,17053
58289,24592,17059
58222,24654,17063
58160,24709,17070
58107,24754,17078
58037,24819,17083
57998,24856,17084
57941,24912,17085
57868,24982,17088
57824,25014,17099
57736,25093,17107
57700,25123,17113
57623,25190,17123
57570,25233,17133
57534,25266,17136
57480,25313,17143
57413,25378,17145
57373,25411,17151
57302,25478,17155
57266,25509,17160
57210,25558,17167
57146,25610,17178
57074,25678,17182
57022,25716,17196
56963,25772,17199
56893,25835,17206
56809,25912,17212
56739,25977,17217
56665,26044,17224
56584,26118,17231
56507,26183,17242
56416,26262,17254
56340,26331,17261
56280,26385,17267
56208,26448,17276
56112,26538,17282
56049,26594,17288
55959,26681,17290
55905,26732,17293
55818,26806,17305
55732,26887,17310
55654,26954,17321
55604,26995,17330
55492,27106,17331
55428,27163,17338
55331,27256,17342
55239,27338,17352
55158,27411,17359
55083,27486,17359
54986,27577,17365
54909,27648,17371
54800,27753,17375
54714,27839,17375
54630,27913,17383
54562,27972,17392
54453,28069,17404
54395,28120,17411
54282,28228,17414
54201,28298,17425
54104,28386,17433
54035,28450,17438
53934,28542,17446
