Smokes,Does not smoke
19474,80549
20243,79778
20622,79397
20140,79877
20444,79573
20075,79942
20365,79651
20024,79992
20273,79743
19868,80148
20113,79903
19780,80236
20068,79947
19703,80311
20015,79999
19619,80395
19880,80133
19523,80490
19838,80175
19471,80542
19802,80211
19445,80568
19749,80264
19387,80626
19693,80320
19367,80645
19705,80307
19383,80629
19705,80305
19376,80634
19700,80310
19340,80668
19638,80369
19324,80683
19655,80352
19314,80693
19614,80393
19282,80725
19598,80409
19277,80730
19583,80423
19251,80754
19571,80434
19248,80757
19569,80436
19256,80747
19584,80418
19255,80747
19592,80410
19256,80746
19592,80408
19249,80750
19590,80409
19247,80752
19589,80410
19246,80751
19590,80407
19247,80750
19589,80406
19247,80748
19589,80406
19247,80748
19589,80406
19248,80745
19590,80403
19247,80744
19588,80403
19245,80746
19588,80403
19245,80746
19588,80403
19245,80746
19588,80403
19245,80745
19587,80403
19241,80746
19583,80404
19235,80751
19580,80406
19235,80750
19579,80406
19230,80755
19579,80406
19230,80755
19579,80406
19230,80755
19581,80402
19234,80748
19584,80396
19237,80743
19585,80395
19237,80742
19584,80395
19237,80742
19584,80395
19237,80741
19584,80393
19241,80736
19588,80389
19245,80731
19591,80385
19249,80725
19599,80375
19256,80717
19598,80374
19257,80715
19598,80374
19256,80715
19594,80376
19256,80714
19594,80376
19256,80714
19594,80376
19256,80713
19594,80375
19255,80713
19592,80375
19255,80712
19591,80375
19252,80714
19590,80375
19251,80714
19590,80375
19251,80713
19590,80374
19251,80712
19590,80373
19250,80712
19585,80377
19241,80718
19589,80370
19257,80702
19611,80348
19276,80681
19629,80326
19280,80675
19628,80326
19280,80673
19627,80326
19280,80673
19627,80324
19279,80672
19627,80322
19278,80671
19628,80320
19279,80669
19630,80318
19287,80661
19634,80314
19300,80647
19638,80309
19313,80634
19653,80294
19321,80625
19662,80284
19330,80616
19673,80273
19349,80597
19690,80255
19367,80578
19702,80243
19374,80570
19708,80236
19378,80566
19716,80224
19402,80538
19756,80183
19430,80509
19764,80175
19415,80524
19751,80188
19399,80540
19751,80187
19414,80524
19767,80170
19436,80501
19785,80152
19442,80495
19749,80188
19413,80524
19735,80202
19410,80527
19733,80204
19409,80528
19733,80204
19409,80528
19733,80204
19409,80527
19732,80204
19407,80528
19730,80205
19405,80530
19727,80208
19397,80538
19725,80210
19394,80541
19723,80212
19394,80541
19723,80212
19394,80541
19723,80211
19394,80540
19723,80211
19401,80532
19726,80207
19401,80532
19726,80207
19401,80532
19726,80207
19401,80532
19726,80207
19406,80526
19737,80195
19407,80525
19736,80194
19407,80523
19736,80194
19407,80523
19736,80194
19412,80517
19738,80191
19414,80515
19738,80191
19414,80515
19738,80190
19413,80515
19738,80190
19413,80515
19738,80190
19411,80515
19738,80188
19410,80515
19736,80189
19410,80515
19736,80189
19410,80514
19736,80186
19409,80513
19736,80186
19409,80513
19736,80186
19409,80513
19736,80186
19408,80513
19736,80185
19408,80513
19736,80185
19404,80516
19733,80187
19393,80527
19712,80208
19371,80549
19678,80241
19345,80574
19671,80248
19344,80574
19671,80247
19344,80574
19671,80247
19344,80574
