neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58574,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16635
58928,24454,16633
58957,24425,16633
58984,24395,16636
59013,24368,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59123,24260,16631
59141,24240,16633
59170,24207,16637
59180,24197,16637
59222,24157,16635
59242,24132,16638
59282,24090,16639
59307,24066,16638
59335,24035,16640
59368,24002,16640
59376,23996,16637
59420,23949,16639
59434,23934,16639
59466,23899,16642
59488,23874,16645
59505,23856,16646
59534,23828,16645
59561,23800,16646
59585,23777,16645
59603,23756,16648
59616,23741,16649
59625,23731,16650
59653,23701,16652
59681,23669,16656
59706,23640,16660
59716,23628,16659
59736,23605,16661
59778,23560,16664
59783,23556,16662
59812,23523,16665
59826,23511,16663
59856,23480,16664
59870,23462,16668
59895,23435,16670
59908,23422,16670
59927,23400,16670
59952,23373,16671
59968,23354,16674
59992,23329,16675
60010,23316,16669
60029,23299,16667
60057,23272,16666
60074,23256,16665
60086,23244,16664
60110,23220,16664
60108,23219,16666
60119,23204,16669
60121,23200,16671
60136,23184,16672
60143,23170,16679
60174,23138,16680
60181,23131,16680
60187,23123,16680
60205,23105,16680
60211,23097,16682
60247,23061,16682
60255,23051,16682
60283,23018,16686
60303,23000,16684
60330,22967,16689
60326,22969,16691
60359,22937,16689
60357,22941,16687
60369,22928,16688
60370,22926,16689
60384,22912,16687
60381,22909,16691
60395,22897,16689
60408,22882,16691
60408,22875,16698
60412,22867,16700
60424,22852,16703
60412,22862,16705
60418,22853,16708
60424,22843,16711
60435,22825,16718
60434,22824,16720
60441,22811,16726
60442,22809,16727
60441,22806,16730
60432,22816,16729
60423,22822,16732
60435,22804,16738
60428,22807,16740
60450,22787,16738
60435,22800,16740
60447,22788,16739
60428,22799,16746
60436,22788,16749
60442,22780,16751
60442,22776,16755
60438,22776,16757
60447,22768,16756
60441,22769,16761
60452,22753,16766
60454,22750,16767
60455,22744,16772
60454,22740,16775
60458,22736,16775
60443,22749,16777
60440,22747,16782
60419,22771,16779
60426,22760,16783
60407,22776,16786
60411,22770,16787
60387,22791,16790
60407,22771,16790
60388,22786,16793
60368,22808,16791
60355,22819,16791
60343,22826,16796
60347,22821,16797
60326,22836,16803
60302,22855,16807
60283,22875,16805
60268,22886,16808
60256,22894,16812
60245,22908,16808
60212,22937,16812
60204,22939,16817
60174,22969,16816
60162,22978,16819
60146,22992,16821
60142,22991,16825
60138,22994,16825
60132,22993,16831
60099,23021,16836
60079,23039,16838
60065,23047,16844
60033,23079,16843
60015,23097,16843
59983,23124,16848
59962,23139,16854
59941,23157,16857
59920,23173,16862
59879,23213,16863
59865,23224,16866
59818,23269,16868
59808,23274,16873
59775,23302,16877
59737,23334,16882
59727,23343,16883
59685,23382,16886
59675,23386,16892
59646,23409,16898
59611,23437,16902
59578,23464,16908
59566,23474,16910
59544,23487,16919
59511,23515,16924
59475,23544,16930
59442,23570,16937
59402,23607,16938
59375,23631,16940
59327,23673,16946
59311,23685,16950
59272,23718,16956
59241,23742,16963
59217,23761,16968
59164,23808,16972
59129,23839,16976
59081,23879,16984
59056,23899,16989
58997,23950,16997
58983,23958,17003
58916,24021,17007
58879,24051,17013
58837,24090,17016
58814,24110,17019
58754,24169,17020
58704,24214,17025
58664,24246,17033
58620,24286,17037
58564,24340,17039
58524,24377,17042
58485,24415,17042
58428,24463,17051
58396,24498,17047
58335,24549,17056
58290,24588,17062
58222,24652,17066
58162,24704,17074
58108,24749,17082
58039,24814,17086
58000,24851,17087
57940,24910,17088
57871,24975,17090
57823,25012,17101
57736,25091,17109
57700,25121,17114
57623,25188,17124
57568,25233,17133
57534,25264,17136
57479,25311,17143
57415,25372,17145
57373,25408,17151
57304,25473,17155
57265,25507,17160
57212,25552,17167
57144,25607,17178
57073,25674,17181
57019,25714,17195
56961,25769,17198
56890,25833,17205
56809,25908,17211
56737,25975,17216
56662,26043,17223
56581,26116,17230
56507,26179,17241
56414,26260,17253
56338,26329,17260
56279,26382,17266
56206,26446,17275
56106,26540,17281
56045,26594,17286
55957,26679,17289
55903,26729,17292
55815,26805,17304
55731,26883,17309
55652,26951,17320
55602,26992,17329
55491,27102,17330
55427,27159,17337
55331,27251,17341
55237,27334,17351
55160,27403,17358
55084,27479,17358
54986,27571,17364
54907,27643,17370
54802,27744,17374
54713,27832,17374
54633,27902,17384
54563,27961,17393
54455,28057,17405
54397,28108,17412
54283,28219,17415
54207,28284,17426
54107,28376,17434
54041,28437,17439
53939,28530,17447
