POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,125,115,67,6,3,99301
399,125,115,67,4,5,99308
401,126,115,67,4,5,99305
394,130,113,69,3,6,99308
384,137,110,71,4,6,99311
380,137,113,71,4,6,99312
381,137,113,68,6,7,99311
375,137,114,67,5,8,99317
366,140,116,65,7,9,99320
361,141,116,66,7,9,99323
359,140,116,66,7,9,99326
357,142,117,64,8,9,99326
353,140,117,64,8,10,99331
348,143,115,65,7,11,99334
349,144,113,66,7,12,99332
346,144,112,65,7,13,99336
336,147,111,65,7,15,99342
320,152,111,63,10,15,99352
317,152,111,63,10,15,99355
311,157,110,60,12,15,99358
311,159,110,60,11,16,99356
307,158,111,57,13,16,99361
297,166,110,57,13,16,99364
294,168,109,58,8,21,99365
293,167,109,58,7,22,99367
288,167,111,58,6,22,99371
287,163,112,58,5,23,99375
283,161,112,59,4,24,99380
277,162,111,57,4,25,99387
274,165,111,58,5,25,99385
274,164,110,58,5,25,99387
278,161,111,58,6,25,99384
278,160,110,58,6,26,99385
281,160,110,57,7,26,99382
281,160,108,59,7,26,99382
281,155,108,58,5,27,99389
279,155,104,59,5,27,99394
276,156,106,59,3,29,99394
277,157,104,59,3,29,99394
276,155,104,60,3,30,99395
270,160,101,60,3,30,99399
266,162,101,59,4,30,99401
267,160,102,55,6,30,99403
264,160,102,55,5,31,99406
265,159,102,55,5,31,99406
260,162,101,55,5,31,99409
255,163,102,52,6,32,99413
257,155,102,54,5,33,99417
255,153,103,56,5,33,99418
253,154,104,55,3,35,99419
254,152,103,55,4,35,99420
253,150,99,56,4,35,99426
251,145,99,56,5,35,99432
250,144,99,56,4,36,99434
250,141,99,56,5,36,99436
245,139,100,55,6,36,99442
244,135,100,55,6,36,99447
241,134,99,55,6,36,99452
242,132,99,56,4,38,99452
240,129,101,55,4,38,99456
237,130,97,57,5,38,99459
236,128,95,58,6,38,99462
230,125,90,60,8,39,99471
232,126,90,60,7,40,99468
230,126,90,60,7,40,99470
225,127,89,60,7,40,99475
227,125,89,59,8,40,99475
224,125,89,59,8,40,99478
225,121,93,59,7,41,99477
226,120,92,58,7,42,99478
221,120,90,59,7,42,99484
222,120,90,60,6,43,99482
223,117,89,60,6,44,99484
220,118,89,58,7,44,99487
214,119,91,57,7,45,99490
213,120,91,57,6,46,99490
208,118,88,57,7,46,99499
208,118,89,56,8,46,99498
208,118,89,56,9,46,99497
210,118,88,56,8,47,99496
210,119,88,56,7,48,99495
207,115,88,56,5,49,99503
208,114,89,56,5,49,99502
213,113,88,57,4,50,99498
212,114,87,58,3,50,99499
215,111,90,58,2,51,99496
215,109,92,57,3,51,99496
214,106,94,56,4,51,99498
214,105,94,56,4,51,99499
215,105,93,56,4,52,99498
212,106,93,57,4,52,99499
209,105,92,56,4,53,99504
208,105,92,56,4,53,99505
210,102,91,56,4,53,99507
208,104,91,55,4,54,99507
207,106,91,55,4,54,99506
208,103,90,55,4,54,99509
206,102,90,54,4,54,99513
206,102,89,54,3,55,99514
205,100,89,54,4,55,99516
205,99,89,54,4,55,99517
204,101,89,53,4,55,99517
200,102,89,53,5,55,99519
198,100,90,53,5,55,99522
197,99,89,52,5,56,99525
199,99,89,52,4,57,99523
198,101,87,53,4,57,99523
200,101,87,53,3,58,99521
198,101,87,54,3,58,99522
199,100,87,55,3,58,99521
201,99,88,55,3,58,99519
199,100,87,54,4,58,99521
204,97,88,51,5,59,99519
208,96,89,51,4,60,99515
212,95,88,52,4,60,99512
214,95,87,52,4,60,99511
212,97,85,52,4,60,99513
210,95,82,52,3,61,99520
213,93,82,51,2,63,99519
213,92,82,51,2,63,99520
215,89,81,51,2,63,99522
219,88,80,50,3,63,99520
218,87,81,50,3,63,99521
221,86,79,49,5,63,99520
222,87,78,49,5,63,99519
225,87,76,50,5,63,99517
227,86,76,50,5,63,99516
229,85,76,51,4,64,99514
226,88,75,51,5,64,99514
228,88,75,50,6,64,99512
