Smokes,Does not smoke
19474,80549
20243,79777
20623,79395
20152,79866
20462,79556
20083,79935
20375,79642
20024,79992
20282,79734
19888,80128
20134,79882
19803,80213
20102,79914
19757,80258
20109,79905
19746,80267
20032,79980
19675,80337
20016,79996
19658,80354
19955,80057
19608,80404
19891,80121
19522,80490
19822,80190
19469,80543
19822,80189
19470,80539
19806,80203
19462,80547
19783,80226
19423,80586
19725,80282
19393,80613
19713,80293
19379,80627
19685,80321
19371,80635
19709,80296
19397,80608
19715,80290
19376,80629
19680,80324
19346,80658
19649,80354
19331,80672
19633,80369
19327,80672
19644,80355
19338,80660
19655,80340
19334,80661
19648,80347
19322,80673
19639,80354
19311,80681
19633,80358
19298,80693
19625,80366
19297,80694
19623,80367
19294,80696
19623,80367
19296,80692
19621,80367
19294,80693
19620,80367
19294,80693
19620,80367
19294,80693
19620,80367
19294,80693
19619,80366
19294,80691
19619,80366
19290,80693
19614,80368
19283,80699
19610,80372
19275,80706
19593,80388
19264,80717
19585,80396
19257,80724
19583,80397
19255,80725
19583,80396
19254,80724
19582,80396
19254,80724
19582,80396
19254,80724
19582,80395
19254,80723
19582,80394
19258,80718
19586,80390
19262,80714
19589,80387
19262,80714
19589,80386
19267,80708
19599,80376
19286,80689
19628,80345
19307,80666
19636,80337
19308,80665
19637,80336
19308,80665
19637,80336
19308,80665
19637,80336
19308,80665
19637,80336
19308,80665
19636,80336
19308,80664
19635,80336
19308,80662
19634,80336
19308,80662
19634,80336
19308,80662
19634,80336
19307,80662
19633,80336
19307,80662
19633,80336
19307,80662
19633,80336
19307,80662
19633,80336
19307,80662
19633,80336
19307,80662
19633,80336
19307,80662
19633,80336
19306,80660
19633,80333
19306,80660
19632,80333
19304,80660
19625,80339
19301,80663
19619,80345
19301,80663
19619,80344
19300,80663
19619,80344
19304,80658
19618,80344
19304,80658
19618,80344
19304,80658
19616,80343
19296,80663
19609,80349
19284,80674
19593,80365
19268,80690
19581,80376
19251,80706
19553,80404
19208,80749
19523,80434
19166,80789
19484,80471
19136,80818
19448,80506
19109,80844
19444,80509
19109,80843
19444,80508
19109,80843
19444,80508
19109,80841
19460,80489
19145,80804
19485,80464
19179,80768
19517,80430
19206,80741
19545,80402
19234,80713
19558,80389
19237,80710
19568,80379
19243,80704
19568,80379
19243,80704
19568,80379
19243,80704
19568,80379
19243,80703
19568,80378
19243,80703
19568,80378
19243,80703
19568,80378
19243,80703
19568,80378
19243,80703
19568,80378
19243,80703
19568,80378
19243,80702
19568,80377
19241,80701
19565,80377
19233,80708
19564,80377
19233,80707
19564,80375
19233,80706
19564,80375
19233,80705
19564,80374
19233,80705
19564,80374
19233,80705
19564,80374
19233,80705
19564,80373
19232,80705
19564,80372
19231,80705
19563,80372
19231,80704
19563,80372
19231,80704
19563,80370
19229,80704
19563,80370
19228,80704
19561,80371
19228,80704
19561,80371
19228,80704
19561,80371
19228,80704
19561,80371
19228,80704
19561,80371
19228,80704
19561,80371
19228,80704
19561,80370
19228,80703
19559,80369
19228,80700
19559,80368
19227,80700
19559,80368
19226,80699
19559,80366
19226,80699
19559,80366
19226,80699
