neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58575,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16633
58751,24629,16636
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58892,24488,16635
58928,24454,16633
58956,24425,16633
58983,24395,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59169,24207,16636
59179,24197,16636
59221,24156,16634
59243,24131,16637
59283,24090,16638
59308,24066,16637
59336,24034,16639
59369,24001,16639
59378,23995,16636
59423,23948,16638
59437,23933,16638
59469,23898,16641
59490,23873,16644
59507,23855,16645
59535,23827,16644
59562,23799,16645
59586,23776,16644
59604,23755,16647
59617,23741,16648
59626,23731,16649
59654,23701,16651
59682,23669,16655
59707,23640,16659
59720,23628,16658
59741,23605,16660
59782,23560,16663
59785,23557,16661
59812,23525,16664
59826,23513,16662
59856,23479,16663
59870,23461,16667
59895,23434,16669
59908,23421,16669
59927,23401,16669
59953,23374,16670
59968,23355,16673
59992,23330,16674
60010,23316,16668
60029,23299,16666
60057,23272,16665
60073,23257,16664
60086,23244,16664
60111,23219,16664
60108,23219,16666
60120,23204,16669
60122,23200,16671
60137,23184,16672
60144,23170,16679
60175,23137,16680
60182,23130,16680
60189,23123,16680
60207,23105,16680
60213,23097,16682
60248,23061,16680
60256,23053,16680
60285,23020,16684
60305,23001,16682
60333,22967,16687
60329,22969,16689
60362,22938,16687
60360,22942,16685
60370,22930,16686
60371,22927,16687
60385,22915,16685
60383,22911,16689
60396,22900,16687
60409,22885,16689
60409,22878,16696
60412,22870,16700
60423,22855,16703
60411,22865,16705
60417,22856,16707
60423,22846,16710
60434,22828,16717
60433,22827,16719
60440,22814,16725
60441,22812,16726
60441,22809,16729
60432,22819,16728
60421,22826,16731
60435,22806,16737
60428,22811,16739
60450,22791,16736
60435,22804,16738
60447,22792,16738
60428,22803,16746
60436,22792,16749
60442,22784,16751
60442,22780,16755
60440,22780,16757
60449,22772,16756
60443,22773,16761
60454,22757,16766
60456,22754,16767
60457,22748,16772
60455,22745,16775
60460,22740,16775
60445,22753,16777
60440,22753,16782
60421,22775,16779
60428,22764,16783
60409,22779,16786
60413,22774,16787
60389,22795,16789
60409,22775,16789
60390,22790,16793
60369,22813,16791
60358,22822,16793
60345,22830,16798
60350,22824,16799
60328,22840,16805
60304,22860,16809
60285,22880,16807
60270,22892,16810
60259,22899,16814
60247,22914,16811
60216,22941,16815
60206,22945,16819
60179,22973,16817
60165,22984,16817
60149,22998,16819
60146,22996,16823
60142,22999,16824
60135,22999,16831
60102,23027,16836
60081,23044,16838
60067,23051,16844
60034,23084,16844
60017,23101,16844
59985,23128,16849
59962,23144,16854
59942,23161,16857
59919,23178,16862
59879,23217,16863
59864,23229,16866
59817,23274,16868
59806,23280,16873
59774,23307,16877
59739,23337,16882
59727,23348,16883
59685,23387,16886
59676,23390,16892
59647,23413,16898
59615,23441,16902
59578,23471,16908
59569,23478,16910
59545,23493,16919
59512,23522,16922
59476,23550,16929
59443,23577,16935
59406,23611,16937
59377,23638,16939
59333,23676,16945
59313,23692,16949
59274,23724,16955
59244,23747,16962
59219,23767,16967
59167,23813,16971
59133,23843,16975
59084,23884,16983
59060,23903,16988
59002,23953,16996
58988,23961,17002
58922,24024,17005
58884,24056,17011
58840,24096,17015
58820,24113,17018
58759,24173,17019
58709,24218,17024
58667,24252,17032
58626,24289,17036
58569,24344,17038
58530,24380,17041
58492,24417,17041
58433,24467,17050
58402,24501,17047
58341,24553,17056
58295,24592,17062
58229,24654,17066
58166,24710,17073
58114,24754,17081
58044,24819,17086
58006,24856,17087
57946,24915,17088
57876,24982,17091
57829,25017,17102
57742,25096,17110
57705,25126,17116
57630,25190,17126
57574,25236,17136
57540,25267,17139
57488,25312,17146
57418,25380,17148
57379,25412,17154
57308,25479,17158
57268,25514,17163
57215,25560,17170
57150,25614,17181
57078,25682,17185
57025,25721,17199
56968,25775,17202
56896,25839,17209
56814,25915,17215
56742,25982,17220
56665,26051,17227
56586,26123,17234
56509,26189,17245
56421,26265,17257
56347,26331,17264
56285,26387,17270
56214,26449,17279
56117,26540,17285
56056,26594,17291
55965,26681,17293
55910,26733,17296
55825,26806,17308
55739,26887,17313
55660,26955,17324
55609,26997,17333
55498,27106,17334
55435,27162,17341
55337,27256,17345
55244,27339,17355
55163,27413,17362
55090,27486,17361
54988,27581,17367
54911,27652,17373
54804,27754,17377
54715,27843,17377
54635,27913,17387
54566,27973,17396
54457,28070,17408
54396,28124,17415
54287,28230,17418
54204,28302,17429
54106,28392,17436
54037,28456,17441
53936,28548,17448
