POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,116,66,6,3,99298
401,126,115,67,4,5,99305
403,127,114,68,4,5,99302
398,130,114,69,3,6,99303
387,137,112,71,3,6,99307
378,139,114,71,4,6,99311
377,137,114,69,5,7,99314
370,138,115,69,5,8,99318
357,143,115,66,6,9,99327
353,143,115,66,6,9,99331
351,145,115,66,6,9,99331
344,148,116,65,7,9,99334
342,149,116,66,7,9,99334
342,149,113,67,7,9,99336
339,150,112,67,6,11,99338
335,148,111,68,6,11,99344
327,151,109,67,7,13,99349
317,156,109,66,7,13,99355
315,156,110,64,8,14,99356
313,155,110,60,11,14,99360
311,156,109,59,12,14,99362
311,156,110,58,12,14,99362
305,158,111,58,12,14,99365
296,160,108,59,12,15,99373
296,161,108,59,9,18,99372
295,161,109,59,6,21,99372
292,161,111,59,6,21,99373
286,157,111,57,6,22,99384
282,156,112,56,7,23,99387
283,157,110,58,5,25,99385
280,159,109,59,5,25,99386
284,161,108,58,7,25,99380
287,162,105,58,6,26,99379
285,160,105,57,7,26,99383
285,161,103,58,7,26,99383
282,158,104,58,6,27,99388
281,157,101,58,6,27,99393
279,159,101,58,5,28,99393
279,159,101,59,5,29,99391
275,162,99,58,4,31,99394
273,162,99,58,4,31,99396
272,160,101,57,4,32,99397
274,161,100,56,4,33,99395
271,161,100,55,4,33,99399
269,162,100,53,4,33,99402
265,167,98,53,3,35,99402
263,168,98,52,4,35,99403
259,171,95,54,3,36,99405
255,169,96,55,3,36,99409
254,168,96,56,3,36,99410
252,170,96,55,3,37,99410
254,169,94,57,3,37,99409
250,165,94,57,2,38,99417
249,164,91,58,4,38,99419
248,162,91,58,5,38,99421
247,160,92,57,5,38,99424
242,160,89,57,5,38,99432
240,163,88,58,5,38,99431
237,159,90,57,3,40,99437
236,159,91,57,3,40,99437
238,159,91,56,4,40,99435
233,154,93,56,6,41,99440
230,153,91,58,5,42,99444
231,152,89,58,5,42,99446
229,152,88,58,7,42,99447
223,151,89,58,7,42,99453
218,148,92,54,8,43,99460
218,148,93,53,9,43,99459
215,147,95,52,10,43,99461
212,146,95,52,8,45,99465
205,142,95,52,6,48,99475
208,139,97,53,5,49,99472
204,137,99,53,5,49,99476
200,137,100,53,4,50,99479
196,140,99,54,4,50,99480
192,142,96,53,7,50,99483
188,144,93,55,6,51,99486
190,139,95,55,5,52,99487
187,136,94,55,4,52,99495
186,131,97,54,4,53,99498
187,127,97,54,4,53,99501
189,122,96,56,4,53,99503
186,122,96,57,4,53,99505
187,120,94,56,4,54,99508
190,118,94,56,4,55,99506
190,118,95,56,3,56,99505
192,114,93,57,2,57,99508
191,115,92,57,2,57,99509
191,115,94,57,1,58,99507
191,107,97,57,1,59,99511
187,108,95,58,1,59,99515
184,108,92,57,1,59,99522
181,108,93,56,2,59,99524
181,108,93,56,2,59,99524
185,106,91,56,2,59,99524
186,102,94,55,3,59,99524
185,102,94,55,3,59,99525
185,102,93,54,4,59,99526
179,105,91,54,3,60,99531
181,104,92,55,2,61,99528
181,101,92,56,2,61,99530
181,101,93,56,2,61,99529
180,99,95,54,4,61,99530
178,98,96,54,5,61,99531
177,97,97,54,4,62,99532
184,92,94,55,3,63,99532
184,90,93,57,3,63,99533
182,90,94,56,2,64,99535
177,93,92,57,2,64,99538
177,93,92,57,2,64,99538
182,93,93,56,3,64,99532
183,94,93,53,5,65,99530
185,94,92,52,6,66,99528
186,93,91,52,5,66,99530
190,92,91,52,5,66,99527
192,91,90,53,5,67,99525
193,90,90,52,6,67,99525
191,90,87,52,3,70,99530
188,90,86,52,3,70,99534
189,85,87,52,3,70,99537
189,85,86,51,2,71,99539
191,85,85,51,2,71,99538
189,88,84,51,3,71,99537
193,86,86,50,3,72,99533
196,84,88,49,3,73,99530
197,84,86,51,3,73,99529
198,84,85,52,3,73,99528
201,85,83,53,3,73,99525
198,84,82,54,3,73,99529
201,84,79,55,2,74,99528
