Smokes,Does not smoke
19474,80549
20243,79778
20623,79395
20152,79866
20462,79556
20083,79935
20376,79642
20027,79989
20281,79735
19887,80129
20132,79884
19804,80212
20101,79915
19753,80261
20104,79910
19734,80280
20017,79997
19659,80354
19991,80022
19623,80390
19933,80080
19580,80433
19860,80153
19482,80531
19797,80216
19444,80569
19807,80205
19455,80557
19785,80223
19425,80583
19752,80255
19375,80632
19672,80333
19341,80664
19670,80334
19322,80682
19634,80370
19313,80691
19662,80342
19339,80665
19660,80343
19305,80698
19622,80381
19274,80729
19594,80409
19274,80729
19583,80417
19252,80746
19573,80425
19248,80746
19564,80430
19248,80746
19563,80429
19246,80746
19557,80435
19245,80746
19557,80434
19245,80746
19556,80433
19245,80743
19556,80432
19242,80745
19553,80434
19239,80748
19549,80437
19230,80756
19533,80453
19224,80762
19529,80457
19223,80763
19529,80457
19223,80763
19529,80457
19222,80762
19528,80456
19222,80762
19527,80455
19225,80757
19534,80448
19227,80755
19537,80444
19235,80745
19550,80430
19240,80740
19554,80426
19246,80733
19568,80410
19260,80718
19576,80402
19274,80704
19581,80397
19282,80695
19595,80382
19279,80694
19594,80379
19280,80693
19605,80368
19299,80674
19624,80347
19312,80659
19635,80334
19322,80647
19645,80324
19326,80643
19656,80312
19353,80615
19703,80265
19388,80580
19722,80245
19394,80573
19730,80237
19396,80571
19730,80237
19396,80571
19730,80237
19396,80571
19730,80237
19396,80569
19729,80236
19396,80569
19729,80236
19396,80569
19729,80236
19396,80568
19729,80235
19396,80568
19729,80234
19395,80568
19729,80234
19395,80568
19729,80234
19395,80568
19729,80234
19395,80567
19729,80233
19395,80567
19729,80233
19395,80567
19729,80233
19395,80567
19729,80232
19394,80566
19728,80232
19392,80567
19723,80235
19389,80569
19716,80241
19388,80567
19715,80240
19388,80567
19715,80240
19388,80567
19708,80245
19385,80568
19704,80249
19380,80572
19692,80260
19377,80575
19692,80260
19377,80574
19692,80259
19377,80574
19691,80259
19377,80573
19691,80259
19378,80569
19696,80249
19398,80547
19718,80227
19423,80521
19748,80195
19456,80487
19760,80182
19463,80479
19766,80176
19466,80476
19767,80174
19465,80476
19767,80174
19465,80476
19767,80174
19465,80476
19767,80174
19465,80476
19767,80174
19465,80476
19767,80174
19465,80476
19767,80174
19465,80476
19767,80174
19465,80476
19767,80174
19465,80475
19767,80173
19465,80474
19767,80171
19465,80473
19767,80171
19464,80473
19767,80170
19464,80473
19767,80170
19464,80473
19767,80170
19464,80473
19767,80170
19464,80473
19767,80170
19464,80473
19768,80168
19464,80472
19768,80168
19464,80472
19767,80168
19464,80471
19767,80167
19464,80470
19767,80167
19464,80470
19767,80167
19463,80470
19766,80167
19463,80470
19766,80166
19462,80470
19766,80166
19462,80470
19766,80166
19462,80470
19766,80166
19462,80470
19766,80166
19462,80470
19766,80166
19462,80470
19766,80166
19462,80470
19766,80166
19462,80469
19767,80163
19465,80465
19775,80155
19472,80458
19776,80154
19472,80458
19776,80154
19472,80458
19775,80154
19472,80457
19775,80153
19471,80457
19775,80153
19471,80457
19775,80153
19471,80457
19775,80153
19470,80457
19775,80152
