POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,125,115,67,6,3,99301
398,125,115,67,4,5,99309
399,129,113,69,3,6,99304
392,134,114,69,3,6,99305
386,137,112,71,4,6,99307
386,137,113,71,4,6,99306
384,136,113,69,6,7,99308
376,142,115,68,5,9,99308
371,142,116,67,7,9,99311
367,144,116,68,7,9,99312
361,147,117,67,8,9,99314
357,148,117,67,8,9,99317
355,150,116,67,9,9,99317
351,150,114,69,6,12,99321
348,152,113,66,9,12,99323
347,150,113,65,8,14,99326
344,151,112,67,7,15,99327
334,153,111,63,10,15,99337
329,156,113,62,11,15,99337
327,156,113,59,12,15,99341
328,154,113,59,11,16,99342
326,154,116,59,11,16,99341
321,155,116,59,11,17,99344
314,160,114,60,7,21,99347
313,160,114,60,6,22,99348
311,158,115,60,6,22,99351
310,158,114,59,6,23,99353
310,157,115,59,6,23,99353
308,157,114,58,5,25,99356
302,158,113,60,5,25,99360
299,157,112,59,7,26,99363
300,159,112,58,7,26,99361
298,157,110,57,8,26,99367
301,157,110,56,7,27,99365
297,157,108,57,8,27,99369
296,155,108,57,7,28,99372
294,157,107,56,6,29,99374
293,159,107,56,4,31,99373
296,158,107,55,3,32,99372
290,157,108,56,3,32,99377
288,158,108,56,2,34,99377
284,160,109,54,3,34,99379
285,158,110,50,4,35,99381
283,162,110,50,4,35,99379
278,164,111,49,4,35,99382
275,167,111,49,4,35,99382
265,173,111,48,5,36,99385
267,172,111,49,4,37,99383
266,169,112,48,4,37,99387
264,167,110,49,3,38,99392
263,169,109,48,3,39,99392
262,170,106,50,4,39,99392
259,170,107,52,4,39,99392
258,170,108,52,4,39,99392
260,168,109,52,3,40,99391
257,168,107,52,4,40,99395
257,162,107,52,4,40,99401
256,162,107,52,4,40,99402
254,163,109,52,2,42,99401
254,160,110,53,2,42,99402
253,157,107,57,2,42,99405
250,156,108,56,4,42,99407
249,156,102,57,7,42,99410
247,157,98,58,6,43,99414
247,154,100,55,7,43,99417
241,156,100,53,8,43,99422
238,157,101,52,9,43,99423
239,153,103,52,9,43,99424
238,152,105,52,9,43,99424
234,152,106,51,8,45,99427
235,151,104,53,8,45,99427
236,144,104,53,6,48,99432
235,142,104,54,7,48,99433
232,141,105,55,6,49,99435
226,141,105,55,5,50,99441
220,146,103,55,6,51,99442
219,147,103,56,6,51,99441
221,141,104,58,6,51,99442
220,140,105,58,6,51,99443
220,139,107,57,5,53,99442
216,139,106,58,5,53,99446
216,136,110,58,4,54,99445
212,137,109,59,3,55,99448
217,137,107,60,2,56,99444
219,137,105,61,1,57,99443
218,136,107,61,1,57,99443
222,131,109,60,1,58,99442
224,131,109,59,2,58,99440
224,130,109,58,2,58,99442
225,128,110,58,3,58,99441
221,128,109,58,3,58,99446
217,128,108,59,2,59,99450
216,127,112,58,3,59,99448
215,126,111,58,3,59,99451
215,126,111,58,3,59,99451
215,127,110,57,3,60,99451
212,126,115,57,3,60,99450
211,125,115,57,3,60,99452
208,126,116,54,4,61,99454
210,125,115,54,4,61,99454
212,125,114,54,4,61,99453
209,123,114,53,4,62,99458
202,122,116,53,4,62,99464
201,120,116,53,4,63,99466
202,120,116,52,4,64,99465
209,119,116,52,4,64,99459
206,121,115,53,4,64,99460
205,121,114,53,4,65,99461
204,117,117,54,3,66,99462
203,117,116,54,2,67,99464
205,117,116,53,3,67,99462
206,114,118,53,3,67,99462
211,113,119,52,3,68,99457
215,110,115,55,2,69,99457
216,109,116,55,2,69,99456
219,108,115,56,3,69,99453
219,107,115,56,2,70,99454
213,111,115,55,3,70,99456
216,109,115,55,2,71,99455
215,109,115,55,2,71,99456
214,110,115,55,2,71,99456
219,107,113,55,2,72,99455
219,104,115,54,3,72,99456
223,102,114,54,3,72,99455
225,103,114,54,3,72,99452
227,103,113,55,3,72,99450
228,103,111,57,2,73,99449
231,103,111,56,3,73,99446
231,104,108,57,3,73,99447
231,102,107,57,3,74,99449
