Smokes,Does not smoke
19474,80547
20242,79778
20617,79401
20123,79895
20429,79589
20034,79984
20326,79692
19971,80046
20218,79799
19828,80189
20073,79944
19737,80280
20035,79981
19681,80334
20033,79982
19655,80360
19970,80045
19608,80406
19955,80059
19596,80418
19895,80119
19540,80473
19829,80184
19467,80546
19778,80235
19434,80578
19794,80217
19456,80555
19783,80227
19440,80570
19753,80256
19391,80616
19677,80329
19354,80652
19669,80337
19332,80674
19625,80381
19318,80688
19639,80367
19342,80664
19635,80370
19306,80699
19591,80413
19266,80738
19552,80452
19253,80749
19552,80449
19245,80756
19554,80446
19246,80753
19553,80446
19246,80752
19552,80446
19246,80752
19552,80446
19248,80746
19550,80443
19248,80745
19550,80443
19248,80744
19549,80442
19248,80743
19549,80442
19248,80743
19549,80442
19248,80743
19549,80440
19247,80742
19549,80440
19246,80742
19548,80438
19246,80740
19547,80437
19246,80738
19547,80437
19246,80738
19546,80436
19249,80732
19553,80428
19250,80729
19554,80425
19250,80728
19551,80427
19245,80733
19551,80427
19245,80733
19551,80426
19245,80732
19551,80426
19245,80732
19551,80426
19245,80731
19550,80425
19245,80730
19550,80424
19249,80725
19554,80420
19253,80721
19557,80417
19253,80720
19557,80416
19253,80720
19557,80416
19253,80719
19557,80415
19253,80719
19557,80414
19253,80718
19557,80414
19253,80718
19557,80414
19255,80714
19557,80412
19255,80714
19557,80412
19255,80714
19557,80412
19255,80712
19556,80411
19255,80712
19556,80411
19255,80712
19556,80411
19255,80712
19556,80410
19255,80711
19556,80410
19255,80711
19556,80410
19254,80711
19555,80410
19254,80711
19555,80410
19254,80710
19554,80408
19253,80708
19553,80408
19253,80706
19551,80408
19253,80706
19551,80408
19253,80706
19551,80408
19253,80705
19551,80406
19250,80706
19544,80412
19247,80709
19538,80418
19251,80702
19536,80417
19250,80702
19536,80416
19250,80702
19536,80416
19250,80701
19535,80416
19250,80701
19535,80416
19250,80699
19536,80412
19249,80699
19536,80411
19248,80699
19536,80411
19248,80696
19535,80409
19249,80694
19536,80407
19249,80694
19534,80408
19247,80695
19537,80402
19267,80671
19561,80376
19299,80638
19602,80335
19342,80595
19626,80311
19360,80576
19651,80285
19375,80561
19671,80265
19389,80547
19688,80247
19403,80532
19699,80235
19421,80513
19717,80217
19441,80493
19732,80200
19453,80478
19740,80191
19456,80475
19751,80180
19482,80448
19800,80130
19527,80402
19830,80099
19541,80388
19851,80078
19562,80367
19865,80064
19563,80366
19865,80064
19563,80366
19864,80064
19563,80365
19864,80064
19563,80365
19865,80062
19563,80364
19865,80062
19563,80363
19865,80061
19563,80363
19865,80061
19563,80363
19865,80060
19561,80363
19865,80058
19568,80354
19877,80045
19570,80351
19878,80043
19570,80351
19878,80043
19568,80351
19878,80041
19568,80351
19878,80041
19568,80351
19878,80041
19568,80351
19878,80038
19562,80354
19875,80041
19562,80354
19875,80039
19561,80353
19875,80039
19561,80353
19875,80039
19561,80353
19875,80039
19561,80353
19875,80038
19561,80352
19875,80038
19561,80352
19875,80038
19561,80352
19875,80037
19560,80352
19875,80037
19560,80352
19875,80037
19560,80352
19875,80037
19560,80351
