Smokes,Does not smoke
19474,80549
20243,79778
20622,79398
20152,79866
20460,79558
20083,79934
20373,79644
20027,79990
20277,79740
19871,80146
20119,79898
19793,80224
20100,79917
19760,80256
20110,79905
19751,80264
20044,79971
19693,80321
20023,79991
19667,80347
19974,80039
19631,80382
19902,80111
19530,80483
19841,80172
19489,80524
19844,80168
19495,80517
19823,80188
19475,80536
19795,80216
19434,80575
19732,80277
19404,80604
19721,80287
19390,80618
19693,80315
19382,80626
19718,80290
19408,80600
19725,80282
19387,80620
19690,80317
19360,80645
19674,80331
19357,80646
19668,80333
19335,80666
19658,80343
19323,80677
19647,80352
19314,80685
19641,80358
19301,80698
19633,80366
19300,80698
19632,80365
19310,80687
19634,80362
19310,80686
19632,80363
19309,80686
19631,80364
19309,80686
19631,80363
19309,80685
19631,80362
19308,80685
19631,80362
19308,80685
19631,80361
19308,80682
19630,80360
19308,80681
19632,80356
19308,80680
19630,80355
19311,80674
19637,80348
19313,80672
19640,80344
19314,80670
19640,80344
19314,80670
19640,80344
19314,80670
19645,80338
19319,80664
19654,80329
19324,80659
19655,80328
19324,80658
19654,80328
19324,80658
19654,80328
19323,80658
19654,80327
19323,80658
19654,80327
19323,80657
19654,80326
19322,80656
19654,80324
19322,80656
19654,80324
19322,80656
19657,80319
19324,80652
19657,80319
19324,80652
19657,80319
19324,80652
19657,80319
19324,80652
19657,80319
19324,80652
19657,80319
19324,80651
19655,80319
19324,80650
19655,80319
19324,80650
19655,80319
19324,80649
19655,80318
19324,80649
19655,80318
19324,80649
19656,80314
19339,80631
19661,80309
19337,80633
19667,80303
19337,80632
19672,80297
19350,80618
19679,80288
19351,80616
19679,80288
19351,80616
19679,80288
19351,80615
19678,80287
19350,80615
19678,80287
19348,80616
19672,80292
19345,80619
19666,80298
19345,80619
19662,80301
19343,80619
19657,80305
19342,80620
19657,80304
19341,80620
19657,80304
19341,80620
19658,80301
19339,80619
19658,80300
19339,80619
19658,80300
19338,80619
19658,80299
19338,80619
19658,80298
19338,80618
19663,80291
19358,80594
19683,80268
19386,80565
19716,80235
19423,80527
19729,80221
19429,80521
19733,80216
19428,80520
19734,80214
19437,80510
19734,80212
19436,80510
19734,80212
19436,80510
19734,80212
19436,80510
19734,80212
19436,80510
19733,80211
19433,80511
19733,80210
19432,80511
19733,80210
19432,80511
19733,80210
19432,80510
19733,80209
19432,80509
19733,80207
19432,80508
19733,80207
19432,80508
19733,80207
19432,80508
19733,80207
19432,80507
19732,80207
19432,80507
19732,80207
19432,80506
19731,80207
19431,80506
19728,80209
19426,80511
19722,80213
19426,80509
19722,80213
19426,80508
19721,80213
19423,80511
19717,80217
19417,80517
19716,80218
19417,80517
19716,80217
19416,80517
19716,80217
19416,80517
19716,80217
19416,80517
19716,80217
19415,80517
19716,80215
19414,80517
19716,80213
19412,80517
19716,80213
19412,80517
19716,80213
19412,80516
19716,80211
19414,80513
19716,80211
19414,80513
19716,80211
19414,80513
19716,80211
19414,80513
19717,80209
19415,80511
19717,80209
19414,80511
19717,80208
19414,80510
19725,80199
19425,80499
19738,80186
19439,80485
19749,80175
