Smokes,Does not smoke
19474,80549
20243,79777
20623,79395
20152,79866
20462,79555
20083,79934
20376,79641
20025,79991
20281,79735
19886,80130
20132,79884
19801,80215
20100,79915
19755,80260
20107,79907
19744,80269
20031,79982
19674,80339
20015,79998
19657,80356
19954,80059
19607,80406
19888,80124
19521,80491
19819,80193
19468,80544
19819,80192
19469,80540
19802,80206
19461,80547
19779,80229
19422,80586
19721,80286
19392,80615
19710,80297
19378,80629
19682,80325
19370,80637
19706,80300
19393,80613
19713,80292
19372,80633
19678,80327
19342,80663
19649,80356
19331,80671
19645,80355
19335,80665
19652,80346
19320,80678
19643,80355
19308,80690
19634,80364
19299,80699
19628,80370
19285,80712
19620,80376
19284,80712
19618,80377
19283,80712
19621,80373
19285,80709
19621,80373
19285,80709
19621,80372
19284,80709
19621,80372
19284,80708
19625,80367
19286,80706
19624,80367
19285,80706
19624,80367
19285,80706
19623,80366
19288,80701
19630,80359
19290,80699
19632,80356
19291,80697
19632,80356
19291,80697
19632,80355
19291,80695
19631,80354
19291,80694
19631,80354
19291,80694
19631,80354
19291,80693
19630,80354
19291,80693
19629,80352
19295,80686
19633,80348
19299,80682
19636,80345
19299,80682
19636,80345
19299,80681
19635,80345
19298,80680
19634,80344
19297,80680
19633,80343
19296,80680
19631,80344
19296,80679
19631,80344
19296,80679
19631,80344
19296,80679
19631,80344
19296,80679
19631,80344
19296,80679
19631,80343
19295,80678
19630,80342
19295,80677
19630,80342
19295,80676
19630,80341
19295,80675
19630,80340
19295,80675
19630,80340
19295,80675
19630,80339
19294,80675
19630,80339
19294,80675
19630,80339
19294,80675
19630,80338
19294,80674
19630,80338
19294,80673
19629,80338
19294,80672
19628,80337
19293,80671
19628,80334
19290,80671
19621,80340
19287,80673
19614,80346
19287,80673
19614,80346
19291,80668
19613,80346
19291,80668
19613,80346
19291,80668
19613,80346
19291,80668
19613,80346
19289,80669
19611,80346
19288,80668
19611,80345
19288,80668
19611,80345
19288,80668
19611,80345
19288,80667
19611,80344
19288,80667
19611,80344
19288,80667
19616,80337
19308,80644
19641,80310
19337,80614
19675,80276
19375,80576
19690,80261
19381,80569
19696,80254
19383,80567
19697,80252
19382,80566
19697,80251
19382,80566
19697,80251
19382,80566
19697,80251
19382,80566
19697,80251
19383,80564
19697,80250
19383,80564
19697,80250
19383,80564
19697,80250
19383,80564
19696,80249
19383,80562
19696,80249
19383,80562
19696,80247
19387,80556
19701,80242
19390,80553
19702,80240
19390,80552
19704,80237
19394,80547
19709,80231
19394,80546
19709,80231
19394,80546
19709,80231
19394,80546
19709,80230
19394,80545
19709,80230
19394,80545
19709,80230
19394,80544
19709,80229
19394,80544
19709,80229
19393,80544
19709,80228
19393,80544
19709,80227
19392,80544
19709,80227
19392,80544
19709,80227
19392,80544
19709,80227
19392,80544
19709,80225
19391,80543
19709,80225
19391,80543
19709,80225
19391,80542
19709,80224
19391,80541
19709,80223
19391,80540
19708,80222
19390,80540
19708,80222
19390,80540
19708,80222
19390,80540
19708,80221
19392,80537
19710,80219
19393,80536
19710,80219
19392,80536
19710,80218
19392,80536
19710,80218
