neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24813,16631
58625,24762,16631
58666,24719,16630
58695,24688,16632
58717,24666,16632
58752,24627,16636
58785,24594,16635
58812,24564,16637
58836,24542,16635
58867,24511,16635
58882,24497,16634
58892,24486,16633
58928,24452,16631
58957,24422,16631
58984,24390,16634
59013,24363,16632
59034,24344,16630
59057,24319,16632
59096,24283,16629
59123,24256,16629
59141,24236,16631
59170,24203,16635
59180,24193,16635
59222,24153,16633
59244,24128,16636
59283,24085,16637
59308,24061,16636
59336,24031,16638
59369,23998,16638
59378,23992,16635
59422,23945,16637
59436,23930,16638
59467,23895,16640
59489,23870,16643
59506,23852,16644
59535,23824,16643
59562,23796,16644
59586,23773,16643
59604,23752,16646
59617,23738,16647
59626,23727,16648
59654,23697,16650
59682,23665,16654
59707,23636,16658
59717,23624,16657
59735,23601,16659
59777,23554,16662
59782,23551,16660
59811,23519,16663
59825,23507,16661
59855,23476,16662
59869,23458,16666
59894,23431,16668
59906,23417,16668
59926,23397,16668
59952,23370,16669
59967,23351,16672
59991,23326,16673
60009,23313,16668
60028,23296,16666
60056,23269,16665
60072,23254,16664
60085,23241,16664
60109,23217,16664
60107,23217,16666
60119,23202,16669
60121,23198,16671
60136,23182,16672
60143,23168,16679
60174,23136,16679
60181,23129,16677
60187,23121,16677
60205,23103,16677
60211,23095,16679
60247,23059,16678
60255,23051,16678
60283,23018,16682
60303,23000,16680
60330,22968,16685
60327,22969,16687
60360,22936,16685
60356,22940,16683
60367,22928,16684
60368,22926,16685
60382,22914,16682
60380,22911,16687
60390,22901,16685
60404,22885,16687
60404,22878,16693
60408,22870,16697
60420,22855,16700
60408,22865,16702
60415,22855,16705
60422,22845,16708
60432,22828,16715
60431,22827,16717
60437,22814,16723
60437,22812,16724
60437,22808,16727
60427,22817,16726
60418,22823,16729
60431,22804,16735
60424,22809,16737
60446,22788,16735
60431,22801,16737
60443,22789,16737
60424,22800,16744
60431,22790,16747
60438,22781,16749
60436,22778,16753
60434,22778,16755
60444,22769,16754
60439,22769,16759
60449,22754,16764
60451,22751,16765
60453,22744,16770
60451,22742,16774
60455,22737,16773
60440,22750,16775
60434,22750,16780
60417,22770,16776
60422,22761,16780
60405,22775,16783
60409,22770,16784
60386,22790,16787
60405,22770,16787
60387,22785,16790
60366,22808,16787
60354,22818,16788
60343,22824,16793
60346,22820,16794
60326,22834,16800
60303,22853,16804
60279,22877,16802
60266,22886,16805
60255,22893,16809
60243,22908,16805
60211,22936,16809
60201,22940,16814
60174,22968,16813
60159,22979,16816
60145,22991,16818
60141,22990,16821
60137,22993,16822
60130,22991,16829
60099,23017,16834
60075,23039,16836
60063,23045,16842
60030,23078,16841
60014,23094,16841
59980,23123,16845
59959,23138,16851
59939,23155,16854
59916,23173,16859
59878,23210,16860
59861,23224,16863
59815,23267,16865
59805,23272,16870
59772,23300,16875
59734,23332,16880
59724,23341,16881
59682,23380,16884
59670,23385,16890
59644,23405,16896
59608,23435,16899
59573,23464,16905
59564,23471,16907
59540,23486,16916
59506,23515,16920
59473,23541,16927
59441,23567,16933
59398,23606,16934
59372,23630,16936
59325,23671,16942
59308,23684,16946
59269,23717,16952
59239,23740,16959
59214,23759,16964
59160,23809,16968
59128,23837,16972
59077,23880,16980
59054,23898,16985
58997,23947,16993
58981,23957,16999
58918,24017,17002
58879,24050,17008
58836,24090,17011
58814,24109,17014
58755,24167,17015
58706,24211,17020
58661,24248,17028
58623,24282,17032
58562,24341,17034
58524,24376,17037
58484,24415,17037
58428,24462,17046
58396,24497,17043
58334,24549,17052
58289,24588,17058
58223,24650,17062
58159,24706,17070
58110,24747,17078
58038,24816,17081
58003,24850,17082
57940,24911,17084
57871,24977,17086
57825,25012,17097
57738,25091,17105
57699,25124,17111
57625,25188,17121
57569,25234,17131
57533,25267,17134
57480,25313,17141
57413,25378,17143
57373,25411,17150
57304,25476,17154
57266,25509,17159
57213,25554,17166
57148,25608,17177
57075,25677,17181
57024,25714,17195
56964,25770,17198
56894,25833,17205
56815,25905,17210
56741,25974,17215
56670,26038,17222
56588,26114,17228
56514,26177,17239
56425,26255,17250
56349,26324,17257
56287,26379,17264
56214,26443,17273
56117,26534,17279
56055,26589,17285
55960,26681,17288
55910,26728,17290
55818,26808,17302
55737,26883,17307
55655,26954,17318
55607,26993,17327
55496,27103,17328
55434,27158,17335
55336,27252,17339
55244,27332,17349
55161,27408,17356
55089,27480,17356
54987,27576,17362
54909,27647,17368
54805,27747,17372
54714,27838,17372
54637,27905,17382
54565,27966,17390
54458,28061,17402
54398,28113,17409
54284,28224,17412
54204,28293,17423
54106,28383,17431
54036,28448,17436
53936,28539,17445
