neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24813,16631
58625,24762,16631
58666,24719,16630
58695,24688,16632
58717,24666,16632
58752,24627,16635
58785,24594,16635
58812,24564,16638
58835,24542,16636
58866,24511,16636
58881,24497,16635
58892,24486,16634
58928,24452,16632
58956,24423,16632
58982,24392,16635
59011,24365,16633
59032,24346,16631
59055,24321,16633
59094,24285,16630
59121,24258,16630
59139,24238,16632
59168,24205,16636
59178,24195,16636
59220,24155,16634
59241,24130,16637
59280,24087,16638
59305,24063,16637
59333,24033,16639
59366,24000,16639
59375,23994,16636
59420,23947,16638
59433,23932,16638
59464,23897,16641
59486,23872,16644
59503,23854,16645
59531,23826,16644
59558,23798,16645
59582,23775,16644
59600,23754,16647
59613,23740,16648
59622,23729,16649
59650,23699,16651
59678,23666,16655
59703,23637,16659
59714,23625,16658
59734,23602,16660
59776,23556,16663
59781,23553,16661
59810,23520,16664
59824,23508,16662
59854,23477,16663
59868,23459,16667
59893,23432,16668
59905,23417,16668
59925,23397,16668
59951,23370,16669
59965,23350,16672
59989,23325,16673
60006,23312,16668
60025,23294,16666
60052,23267,16664
60067,23252,16663
60080,23239,16663
60105,23214,16663
60101,23216,16665
60113,23201,16668
60115,23197,16670
60130,23181,16671
60138,23166,16678
60168,23135,16679
60175,23128,16679
60182,23120,16679
60199,23102,16679
60205,23094,16681
60240,23058,16680
60248,23050,16680
60277,23017,16684
60297,22999,16682
60325,22966,16687
60321,22967,16689
60353,22936,16686
60351,22940,16684
60361,22929,16685
60363,22926,16685
60377,22914,16683
60375,22911,16688
60388,22899,16686
60400,22885,16688
60400,22878,16695
60406,22868,16699
60417,22854,16701
60405,22864,16703
60411,22855,16706
60416,22844,16709
60425,22827,16716
60424,22826,16718
60431,22813,16724
60432,22811,16725
60432,22807,16728
60422,22817,16727
60413,22823,16730
60426,22804,16736
60418,22809,16738
60440,22789,16736
60425,22802,16738
60437,22789,16738
60419,22799,16745
60427,22788,16748
60432,22781,16750
60432,22777,16754
60431,22776,16756
60439,22769,16755
60434,22769,16760
60442,22754,16765
60444,22751,16766
60446,22744,16771
60443,22741,16774
60449,22735,16774
60433,22749,16776
60426,22749,16781
60407,22771,16778
60415,22759,16782
60397,22773,16785
60400,22769,16786
60376,22790,16789
60397,22769,16789
60377,22786,16792
60358,22807,16789
60347,22816,16791
60333,22825,16796
60338,22819,16797
60315,22836,16803
60293,22854,16807
60272,22876,16804
60258,22887,16807
60246,22895,16811
60236,22907,16805
60203,22936,16809
60196,22938,16814
60168,22967,16812
60151,22980,16814
60138,22990,16816
60134,22990,16820
60129,22994,16820
60121,22994,16827
60090,23020,16832
60070,23038,16834
60054,23048,16840
60024,23078,16839
60007,23095,16839
59973,23124,16843
59953,23138,16849
59931,23156,16852
59907,23175,16857
59870,23210,16858
59853,23224,16861
59808,23267,16863
59796,23274,16868
59765,23299,16872
59727,23332,16877
59718,23340,16878
59675,23380,16881
59667,23382,16887
59638,23405,16893
59605,23434,16897
59567,23464,16902
59559,23470,16904
59534,23486,16913
59501,23514,16918
59470,23539,16923
59435,23567,16930
59397,23602,16932
59370,23627,16934
59322,23669,16940
59306,23681,16944
59266,23715,16950
59238,23736,16957
59213,23756,16962
59162,23802,16966
59128,23832,16970
59077,23875,16978
59055,23892,16983
58995,23944,16991
58980,23953,16997
58914,24015,17001
58880,24043,17007
58835,24085,17010
58818,24099,17013
58757,24159,17014
58707,24204,17019
58667,24236,17027
58621,24278,17031
58567,24329,17033
58524,24368,17035
58486,24406,17035
58427,24456,17044
58396,24490,17041
58336,24541,17050
58291,24580,17056
58227,24640,17060
58162,24698,17067
58112,24739,17075
58042,24804,17080
58003,24842,17081
57948,24896,17082
57874,24967,17085
57829,25001,17095
57744,25078,17103
57706,25110,17109
57629,25176,17119
57577,25218,17129
57542,25250,17132
57486,25299,17139
57419,25363,17141
57378,25398,17147
57307,25465,17151
57269,25498,17156
57217,25543,17163
57152,25597,17174
57077,25668,17178
57026,25705,17192
56969,25759,17195
56897,25824,17202
56813,25901,17208
56742,25968,17212
56667,26035,17219
56585,26110,17226
56513,26171,17237
56422,26250,17249
56345,26320,17255
56287,26372,17261
56211,26439,17270
56118,26526,17275
56055,26583,17281
55964,26669,17283
55909,26721,17286
55821,26797,17298
55738,26874,17303
55656,26945,17314
55607,26985,17323
55496,27095,17324
55430,27154,17331
55335,27245,17335
55241,27329,17345
55158,27405,17352
55085,27478,17352
54985,27572,17358
54906,27645,17364
54802,27745,17368
54713,27834,17368
54635,27901,17378
54566,27961,17387
54457,28058,17399
54396,28112,17406
54282,28222,17409
54203,28290,17420
54103,28382,17428
54035,28445,17433
53939,28532,17442
