POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
407,124,115,67,6,3,99301
401,124,114,68,4,5,99307
398,127,112,69,4,5,99308
395,127,113,69,3,6,99310
384,134,110,71,4,6,99314
383,134,110,71,4,6,99315
382,133,111,69,5,7,99316
379,135,111,68,6,8,99316
371,137,110,66,7,9,99323
366,140,109,67,7,9,99325
362,144,108,67,7,9,99326
362,146,107,66,8,9,99325
357,146,108,64,8,10,99330
356,145,106,63,6,12,99335
351,147,104,64,7,12,99338
351,145,104,63,8,12,99340
338,148,103,63,7,15,99349
332,153,103,61,9,15,99350
326,153,102,59,10,15,99358
319,156,102,59,10,15,99362
318,152,104,59,9,16,99365
311,151,103,55,11,16,99376
304,156,103,56,9,18,99377
300,161,100,55,7,20,99380
298,160,101,54,6,21,99383
296,160,99,54,6,21,99387
295,159,100,54,6,21,99388
292,155,102,51,5,23,99395
288,157,99,49,3,25,99402
284,158,101,49,3,25,99403
285,157,99,46,6,25,99405
283,157,99,46,6,25,99407
286,157,97,45,8,25,99405
288,155,94,45,8,25,99408
289,156,93,46,8,25,99406
286,153,93,46,7,26,99412
284,153,94,45,6,27,99414
278,158,93,44,5,29,99416
279,158,94,44,5,29,99414
276,157,93,45,5,29,99418
273,159,92,45,5,30,99419
270,160,94,43,6,31,99419
267,161,94,42,6,32,99421
266,165,93,41,5,33,99420
265,163,94,41,5,33,99422
261,164,93,41,5,34,99425
255,168,94,41,5,34,99426
259,166,96,41,5,35,99421
257,164,97,42,5,35,99423
253,164,96,43,4,36,99427
250,164,96,43,4,37,99429
251,164,97,43,4,37,99427
253,160,95,45,4,37,99429
249,161,94,46,3,38,99432
244,162,91,45,4,38,99439
241,161,91,43,5,38,99444
240,154,91,43,5,38,99452
237,155,91,43,5,38,99454
234,153,92,44,4,39,99457
232,150,94,45,4,39,99459
230,150,94,46,4,39,99460
229,149,93,44,6,40,99462
227,146,91,42,9,40,99468
226,147,91,41,9,41,99468
226,147,90,41,9,41,99469
221,144,91,39,10,41,99477
219,143,92,38,11,41,99479
220,141,92,38,10,42,99480
220,140,96,38,8,44,99477
219,140,96,37,9,44,99478
216,136,95,38,9,44,99485
217,135,94,39,6,47,99485
216,131,97,39,5,48,99487
214,131,99,39,5,48,99487
211,131,99,39,4,49,99490
207,134,97,38,4,50,99493
203,133,94,40,4,50,99499
204,131,95,41,4,50,99498
202,132,94,40,5,50,99500
204,130,94,40,5,51,99499
201,127,96,40,5,51,99503
202,125,98,40,5,51,99502
201,125,97,41,5,51,99503
207,123,98,40,3,54,99498
205,125,97,40,4,54,99498
208,123,98,40,3,55,99496
209,122,98,40,2,56,99496
210,121,98,40,2,56,99496
208,121,99,40,2,56,99497
211,117,98,42,1,57,99497
208,115,97,43,1,57,99502
207,116,97,42,1,57,99503
205,115,98,40,3,57,99505
205,111,100,40,3,57,99507
205,108,98,40,3,57,99512
206,109,97,40,3,57,99511
201,107,100,40,3,57,99515
199,105,101,40,2,58,99518
196,104,101,42,2,58,99520
198,103,100,42,3,58,99519
197,102,102,41,3,58,99520
199,102,102,41,3,58,99518
197,100,104,41,3,58,99520
190,102,104,41,4,58,99524
192,102,103,42,4,58,99522
196,99,105,42,3,59,99519
196,99,104,42,3,59,99520
195,96,104,43,2,60,99523
191,95,104,44,2,60,99527
192,95,103,46,2,60,99525
192,93,104,44,3,60,99527
192,94,104,44,3,60,99526
197,92,99,45,4,61,99525
202,89,100,44,5,61,99522
204,88,98,46,5,61,99521
204,88,98,46,5,61,99521
200,90,99,46,5,61,99522
199,88,100,46,3,63,99524
200,87,101,46,3,63,99523
199,87,101,46,2,64,99524
200,88,102,46,2,64,99521
203,88,102,46,2,64,99518
206,87,101,46,2,64,99517
209,83,98,44,3,64,99522
211,82,96,45,3,64,99522
215,81,97,44,2,65,99519
213,79,97,44,2,65,99523
214,81,97,44,2,65,99520
216,79,98,43,3,65,99519
218,80,98,43,3,65,99516
