neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16636
58929,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59123,24260,16631
59141,24240,16632
59170,24206,16636
59180,24196,16636
59222,24156,16634
59243,24131,16637
59283,24090,16638
59308,24065,16637
59336,24035,16639
59368,24001,16639
59377,23995,16636
59420,23947,16637
59432,23932,16638
59464,23897,16641
59486,23872,16643
59503,23854,16644
59532,23826,16643
59559,23798,16644
59583,23775,16643
59601,23754,16646
59614,23740,16647
59622,23730,16648
59650,23700,16650
59677,23668,16654
59702,23639,16658
59713,23627,16657
59734,23604,16659
59775,23557,16662
59780,23554,16660
59808,23521,16663
59822,23509,16661
59852,23478,16662
59864,23460,16666
59887,23432,16668
59900,23418,16668
59920,23397,16668
59944,23370,16669
59960,23351,16672
59984,23326,16672
60001,23313,16667
60020,23296,16665
60048,23269,16664
60065,23253,16663
60077,23241,16663
60102,23216,16663
60100,23216,16665
60112,23201,16668
60113,23197,16670
60128,23181,16671
60135,23167,16678
60166,23134,16679
60172,23127,16679
60179,23120,16678
60197,23102,16678
60203,23094,16680
60239,23058,16680
60247,23049,16680
60275,23016,16683
60295,22998,16681
60322,22965,16686
60318,22966,16688
60351,22935,16686
60349,22939,16684
60360,22927,16685
60362,22924,16686
60376,22912,16684
60374,22909,16688
60388,22897,16686
60400,22883,16688
60400,22876,16695
60405,22867,16699
60416,22853,16701
60404,22863,16702
60410,22853,16705
60419,22841,16708
60428,22825,16715
60427,22824,16717
60434,22810,16723
60434,22809,16724
60435,22805,16727
60424,22816,16726
60416,22821,16729
60429,22802,16735
60422,22807,16737
60444,22787,16735
60428,22801,16737
60441,22787,16736
60421,22799,16744
60430,22786,16747
60434,22780,16749
60434,22776,16753
60432,22776,16755
60442,22767,16754
60436,22768,16758
60447,22752,16762
60448,22749,16763
60448,22744,16768
60448,22740,16772
60454,22734,16772
60437,22748,16774
60432,22748,16779
60413,22769,16776
60419,22759,16780
60402,22772,16783
60405,22768,16784
60382,22788,16787
60401,22769,16787
60383,22784,16789
60361,22808,16787
60351,22815,16789
60336,22825,16794
60341,22819,16795
60321,22833,16801
60297,22854,16804
60278,22874,16801
60264,22884,16804
60251,22892,16808
60240,22906,16805
60207,22935,16808
60200,22937,16813
60173,22965,16812
60158,22976,16815
60145,22987,16817
60140,22988,16820
60138,22987,16821
60130,22988,16828
60100,23012,16833
60078,23032,16835
60065,23039,16841
60034,23070,16841
60017,23087,16841
59982,23117,16845
59961,23131,16851
59940,23149,16854
59916,23168,16859
59879,23204,16860
59862,23218,16863
59817,23261,16865
59805,23268,16870
59773,23294,16874
59736,23326,16879
59726,23334,16880
59682,23375,16883
59672,23378,16889
59642,23402,16894
59611,23428,16898
59575,23457,16904
59567,23463,16906
59542,23479,16915
59511,23505,16920
59476,23534,16925
59442,23561,16932
59403,23598,16934
59377,23621,16935
59329,23663,16941
59311,23677,16945
59273,23709,16951
59242,23733,16958
59219,23751,16963
59163,23803,16967
59132,23830,16971
59083,23871,16979
59059,23890,16984
59000,23941,16992
58984,23950,16998
58920,24010,17002
58881,24043,17008
58840,24081,17011
58819,24099,17014
58757,24160,17014
58712,24200,17019
58666,24238,17027
58624,24276,17031
58567,24331,17032
58524,24371,17035
58490,24405,17035
58430,24456,17044
58398,24491,17041
58339,24541,17050
58292,24582,17056
58230,24640,17060
58166,24695,17068
58113,24740,17076
58048,24802,17079
58006,24843,17079
57947,24900,17081
57875,24968,17084
57829,25003,17095
57744,25080,17103
57706,25112,17109
57627,25180,17119
57575,25222,17129
57541,25253,17132
57484,25302,17139
57417,25367,17141
57379,25399,17147
57306,25468,17151
57270,25499,17156
57216,25546,17163
57153,25598,17174
57080,25667,17178
57026,25707,17192
56969,25760,17196
56896,25826,17203
56815,25901,17208
56744,25966,17214
56666,26036,17221
56586,26109,17228
56512,26173,17238
56419,26254,17249
56342,26324,17256
56283,26377,17262
56208,26442,17271
56110,26534,17277
56051,26585,17282
55960,26673,17285
55908,26722,17288
55816,26801,17300
55734,26878,17305
55654,26947,17316
55606,26986,17325
55497,27094,17326
55428,27155,17333
55332,27247,17337
55238,27331,17347
55158,27404,17354
55086,27476,17354
54985,27570,17360
54908,27641,17366
54804,27740,17371
54713,27830,17371
54635,27898,17381
54566,27958,17390
54456,28055,17402
54398,28106,17408
54283,28217,17411
54204,28285,17422
54107,28375,17429
54037,28440,17433
53938,28530,17441
