neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58574,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16633
58751,24629,16636
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58892,24488,16635
58928,24454,16633
58957,24425,16633
58983,24395,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59169,24207,16637
59179,24197,16637
59221,24157,16635
59242,24132,16637
59282,24091,16638
59307,24065,16637
59335,24035,16639
59368,24002,16639
59376,23996,16636
59421,23949,16638
59435,23934,16639
59466,23898,16641
59488,23873,16643
59505,23855,16644
59534,23827,16642
59561,23799,16643
59585,23776,16642
59603,23755,16644
59616,23740,16645
59625,23730,16646
59653,23700,16648
59681,23668,16652
59706,23639,16656
59719,23627,16655
59737,23604,16657
59779,23559,16660
59783,23556,16657
59812,23522,16660
59826,23510,16658
59856,23479,16659
59870,23460,16663
59895,23433,16665
59908,23420,16665
59927,23400,16665
59953,23373,16666
59969,23353,16669
59992,23328,16670
60010,23315,16665
60029,23298,16663
60056,23271,16662
60073,23255,16661
60085,23243,16661
60109,23219,16661
60107,23219,16663
60118,23204,16666
60120,23200,16668
60135,23184,16668
60142,23170,16675
60173,23138,16676
60179,23131,16675
60185,23122,16675
60203,23104,16675
60209,23096,16677
60244,23060,16677
60252,23051,16677
60281,23018,16681
60301,23000,16679
60329,22967,16684
60325,22968,16686
60356,22937,16684
60354,22941,16682
60365,22929,16683
60367,22926,16684
60381,22914,16682
60379,22911,16686
60392,22900,16684
60404,22885,16686
60404,22878,16693
60408,22870,16697
60420,22855,16700
60408,22865,16702
60414,22856,16705
60420,22846,16708
60431,22828,16715
60430,22826,16717
60437,22813,16723
60438,22810,16724
60438,22807,16727
60428,22817,16726
60419,22823,16729
60432,22804,16735
60425,22809,16737
60447,22789,16735
60431,22802,16736
60443,22790,16736
60424,22801,16744
60432,22790,16747
60438,22782,16749
60438,22778,16753
60436,22778,16755
60444,22770,16754
60438,22771,16759
60449,22755,16764
60451,22752,16764
60451,22746,16767
60450,22743,16771
60455,22738,16771
60440,22751,16773
60435,22751,16777
60415,22773,16774
60422,22762,16778
60403,22777,16781
60407,22772,16782
60383,22793,16785
60403,22773,16785
60384,22789,16788
60365,22810,16785
60351,22822,16787
60339,22829,16792
60345,22821,16793
60320,22839,16799
60298,22857,16803
60277,22879,16800
60263,22890,16803
60252,22896,16807
60240,22910,16804
60208,22938,16808
60200,22941,16813
60173,22969,16810
60159,22980,16813
60143,22994,16813
60141,22992,16817
60136,22996,16818
60129,22995,16825
60097,23022,16830
60075,23042,16832
60063,23048,16838
60028,23083,16838
60013,23098,16838
59980,23126,16843
59958,23142,16849
59938,23159,16850
59915,23176,16855
59874,23216,16856
59859,23228,16859
59814,23271,16861
59803,23277,16866
59771,23304,16870
59735,23335,16875
59725,23344,16876
59681,23384,16879
59674,23385,16885
59641,23411,16891
59607,23439,16895
59572,23468,16901
59563,23475,16902
59540,23489,16911
59505,23519,16916
59472,23545,16921
59438,23572,16928
59400,23608,16930
59371,23634,16932
59326,23673,16937
59308,23687,16941
59268,23721,16947
59239,23743,16954
59215,23760,16959
59162,23808,16963
59128,23838,16967
59078,23880,16975
59055,23898,16980
58996,23949,16988
58982,23957,16994
58914,24021,16998
58879,24050,17004
58833,24093,17007
58816,24107,17010
58753,24168,17011
58705,24211,17016
58664,24244,17024
58621,24283,17028
58567,24335,17030
58525,24373,17033
58486,24411,17033
58427,24461,17042
58396,24495,17038
58334,24548,17047
58290,24586,17053
58221,24650,17056
58158,24706,17063
58104,24752,17071
58036,24815,17076
57998,24852,17077
57939,24910,17078
57867,24979,17081
57819,25015,17092
57734,25091,17099
57696,25122,17104
57621,25186,17114
57564,25233,17124
57530,25264,17127
57477,25310,17134
57409,25376,17136
57370,25408,17142
57300,25474,17146
57264,25505,17151
57208,25554,17158
57145,25606,17169
57073,25674,17173
57021,25712,17187
56965,25765,17190
56891,25832,17197
56810,25905,17203
56737,25973,17208
56661,26042,17215
56585,26111,17222
56507,26178,17233
56416,26257,17245
56341,26325,17252
56280,26380,17258
56209,26441,17267
56112,26532,17273
56051,26587,17279
55960,26674,17282
55904,26726,17284
55815,26803,17296
55733,26880,17301
55656,26946,17312
55604,26989,17321
55495,27097,17322
55429,27156,17329
55335,27246,17332
55241,27330,17342
55161,27403,17349
55085,27479,17349
54986,27572,17355
54909,27643,17361
54802,27746,17365
54714,27834,17365
54631,27907,17375
54565,27964,17384
54454,28062,17396
54396,28112,17403
54283,28222,17406
54204,28290,17417
54104,28382,17425
54039,28442,17429
53936,28536,17438
