POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,125,115,67,6,3,99301
399,125,115,67,4,5,99308
402,125,115,67,4,5,99305
392,133,114,69,3,6,99306
388,136,113,70,3,6,99307
383,137,110,70,4,6,99313
380,136,112,67,6,7,99315
368,138,114,67,6,8,99322
360,142,114,67,6,9,99325
360,142,114,67,7,9,99324
355,143,115,66,8,9,99327
354,145,114,67,8,9,99326
353,145,114,66,9,9,99327
344,146,113,67,7,11,99335
342,145,110,66,8,12,99340
339,146,110,65,8,13,99342
330,147,110,66,7,15,99348
322,151,109,64,9,15,99353
316,151,112,61,10,15,99358
315,153,111,59,11,16,99358
314,153,110,58,11,16,99361
306,153,111,56,13,16,99368
304,153,109,57,11,18,99371
301,156,109,58,8,21,99370
295,160,108,58,7,22,99373
292,161,108,58,7,22,99375
289,161,107,58,6,24,99378
287,159,108,56,7,24,99382
284,159,108,56,5,26,99385
276,159,110,57,4,27,99390
278,160,109,56,5,27,99388
273,162,107,56,7,27,99391
274,163,106,57,7,27,99389
278,162,106,56,7,28,99386
279,163,106,56,7,28,99384
278,167,104,58,7,28,99381
277,165,106,57,7,29,99382
270,169,105,57,4,32,99386
271,170,104,58,4,32,99384
264,170,103,59,4,32,99391
261,170,103,58,2,34,99395
260,167,103,55,5,34,99399
256,165,105,52,4,35,99406
253,166,105,52,3,36,99408
253,168,105,52,3,36,99406
251,169,105,52,2,37,99407
245,170,105,53,3,37,99410
242,169,107,52,4,37,99412
240,170,107,54,3,38,99411
241,167,109,54,3,38,99411
238,167,108,53,4,38,99415
237,168,104,54,5,38,99417
238,164,103,56,5,38,99419
234,166,103,56,5,38,99421
232,165,105,55,5,39,99422
225,165,105,56,5,39,99428
225,164,104,55,6,39,99430
226,164,105,54,5,40,99429
225,160,107,55,5,40,99431
223,156,109,54,5,41,99435
222,156,107,55,5,41,99437
220,152,104,55,8,41,99443
217,150,103,55,8,42,99448
213,153,99,54,10,42,99452
210,149,99,53,9,43,99460
210,148,99,53,9,43,99461
207,144,97,51,10,44,99470
206,142,96,52,9,45,99473
204,144,96,52,8,46,99473
206,142,97,50,8,46,99474
204,139,97,51,7,47,99478
204,134,98,52,5,49,99481
202,131,95,54,5,49,99487
201,130,93,53,5,50,99491
195,133,93,54,4,51,99493
193,133,94,53,5,51,99494
192,132,91,56,5,51,99496
191,131,91,53,8,51,99498
191,126,91,53,9,51,99502
192,126,91,53,8,52,99501
191,121,89,55,7,53,99507
191,117,91,54,7,53,99510
193,113,92,55,5,55,99510
187,115,89,57,5,55,99515
187,113,92,57,5,55,99514
190,110,95,56,5,56,99511
190,109,95,56,4,57,99512
191,106,95,55,5,57,99514
191,103,98,55,5,57,99514
191,102,99,55,5,58,99513
188,102,100,54,5,58,99516
187,99,98,55,4,59,99521
186,98,98,55,4,59,99523
186,98,99,53,4,60,99523
187,95,100,53,4,60,99524
188,91,101,51,6,60,99526
186,92,99,52,6,60,99528
187,89,99,52,5,61,99530
186,87,99,52,3,63,99533
187,85,97,52,3,63,99536
187,85,97,52,3,63,99536
189,81,98,52,3,63,99537
188,78,98,53,2,64,99540
188,76,98,50,4,64,99543
188,76,98,51,4,64,99542
189,77,97,52,4,64,99540
184,77,97,52,4,64,99545
186,77,97,52,4,64,99543
186,76,98,51,5,64,99543
186,77,96,52,5,64,99543
185,76,98,52,5,64,99543
187,76,97,53,3,66,99541
189,76,97,52,4,66,99539
192,74,98,52,4,66,99537
189,76,98,51,4,67,99538
191,77,96,52,5,67,99535
190,74,97,53,5,67,99537
189,74,97,53,5,67,99538
186,73,95,52,5,68,99544
186,72,94,52,3,70,99546
190,72,94,51,3,70,99543
192,71,94,51,4,70,99541
193,69,96,50,5,70,99540
198,66,96,49,7,70,99537
200,66,94,49,7,70,99537
200,67,92,50,7,70,99537
203,68,91,50,6,71,99534
205,67,91,50,5,72,99533
207,67,92,49,6,72,99530
210,68,91,49,7,72,99526
