Smokes,Does not smoke
19474,80549
20243,79777
20623,79395
20152,79866
20462,79556
20083,79935
20375,79642
20024,79993
20280,79737
19886,80131
20132,79885
19801,80215
20101,79914
19757,80258
20120,79894
19759,80255
20047,79966
19699,80314
20037,79976
19684,80328
19982,80030
19641,80371
19910,80102
19546,80466
19842,80170
19493,80518
19842,80167
19498,80511
19824,80185
19489,80519
19800,80207
19447,80558
19742,80263
19416,80586
19731,80271
19402,80600
19703,80299
19394,80608
19728,80274
19420,80581
19735,80265
19399,80601
19700,80300
19369,80631
19671,80329
19355,80644
19652,80343
19346,80649
19650,80345
19346,80647
19648,80345
19346,80646
19648,80344
19345,80646
19648,80343
19347,80640
19651,80336
19347,80639
19651,80335
19347,80638
19651,80334
19347,80638
19651,80334
19347,80638
19651,80334
19347,80638
19651,80333
19346,80638
19651,80332
19346,80637
19651,80332
19346,80637
19651,80332
19346,80636
19650,80332
19346,80633
19651,80328
19346,80632
19650,80328
19346,80632
19650,80328
19346,80632
19650,80328
19346,80632
19650,80328
19346,80630
19649,80327
19346,80630
19649,80326
19346,80628
19648,80326
19346,80628
19648,80326
19346,80627
19648,80325
19346,80627
19648,80324
19345,80627
19648,80324
19345,80626
19647,80323
19344,80626
19647,80323
19344,80626
19647,80323
19344,80625
19646,80323
19344,80625
19646,80323
19344,80625
19646,80323
19345,80621
19645,80320
19345,80620
19645,80319
19344,80620
19645,80319
19344,80619
19645,80318
19344,80619
19645,80318
19344,80619
19645,80318
19344,80618
19645,80317
19344,80618
19645,80317
19344,80618
19653,80308
19351,80610
19658,80303
19355,80606
19665,80294
19353,80605
19662,80296
19353,80605
19662,80296
19353,80605
19662,80296
19353,80605
19661,80295
19352,80603
19660,80295
19352,80603
19660,80295
19352,80603
19660,80294
19351,80603
19656,80297
19347,80605
19645,80307
19343,80609
19639,80313
19343,80608
19638,80313
19343,80607
19638,80312
19343,80607
19638,80312
19343,80605
19638,80310
19343,80603
19637,80309
19340,80604
19635,80309
19340,80604
19635,80308
19340,80603
19635,80308
19341,80601
19636,80306
19341,80601
19636,80306
19341,80600
19642,80298
19362,80578
19666,80274
19392,80548
19704,80236
19436,80504
19723,80217
19446,80494
19729,80211
19448,80492
19730,80210
19448,80492
19730,80210
19448,80492
19730,80210
19448,80492
19730,80209
19447,80492
19730,80209
19447,80492
19730,80209
19447,80491
19729,80209
19447,80489
19729,80207
19446,80489
19729,80206
19446,80489
19728,80205
19446,80485
19722,80209
19438,80493
19719,80212
19438,80492
19717,80211
19436,80492
19716,80211
19436,80491
19716,80211
19436,80491
19716,80210
19436,80490
19716,80209
19434,80490
19716,80208
19434,80490
19716,80208
19434,80490
19716,80208
19434,80490
19716,80207
19433,80490
19716,80207
19433,80490
19716,80207
19433,80490
19716,80207
19427,80493
19715,80205
19427,80493
19715,80204
19422,80497
19712,80207
19422,80497
19712,80207
19421,80497
19712,80206
19420,80496
19710,80206
19420,80496
19710,80206
19420,80496
19710,80206
19420,80496
19710,80206
19420,80496
19710,80206
19420,80496
19710,80206
19420,80496
19710,80206
19420,80496
19710,80206
19420,80495
19709,80206
